absolute time(s)	TEP (mV)	Va (mV)	Vb (mV)	A ratio	TTL signal	Temp (C)	comment time	comment
3717702082.195914	1.745607	-27.257992	-25.512385	1.287797	-0.000178	-0.000334	0.000000	
3717702082.296649	1.748733	-27.326799	-25.578066	1.287797	-0.000240	-0.000334	0.000000	
3717702082.458189	1.748733	-27.417501	-25.668768	1.287797	-0.000178	-0.000334	0.000000	
3717702082.557925	1.745607	-27.556680	-25.811073	1.287797	-0.000178	-0.000334	0.000000	
3717702082.689571	1.745607	-27.580137	-25.834531	1.287797	-0.000178	-0.000334	0.000000	
3717702082.789336	1.745607	-27.551989	-25.806382	1.287797	-0.000209	-0.000334	0.000000	
3717702082.889038	1.750296	-27.392480	-25.642184	1.287797	-0.000209	-0.000334	0.000000	
3717702082.988770	1.751859	-27.176673	-25.424814	1.287797	-0.000240	-0.000334	0.000000	
3717702083.158317	1.748733	-27.423756	-25.675023	1.287797	-0.000178	-0.000334	0.000000	
3717702083.258053	1.751859	-27.179801	-25.427942	1.287797	-0.000240	-0.000334	0.000000	
3717702083.404658	1.751859	-27.336182	-25.584323	1.287797	-0.000303	-0.000334	0.000000	
3717702083.504392	1.754985	-27.364331	-25.609346	1.287797	-0.000209	-0.000334	0.000000	
3717702083.604154	1.754985	-27.384661	-25.629675	1.287797	-0.000178	-0.000334	0.000000	
3717702083.703889	1.751859	-27.442522	-25.690663	1.287797	-0.000209	-0.000334	0.000000	
3717702083.804589	1.754985	-27.426884	-25.671898	1.287797	-0.000178	-0.000334	0.000000	
3717702083.904329	1.754985	-27.239226	-25.484241	1.287797	-0.000178	-0.000334	0.000000	
3717702084.004056	1.754985	-27.198567	-25.443582	1.287797	-0.000209	-0.000334	0.000000	
3717702084.103789	1.754985	-27.358076	-25.603091	1.287797	-0.000240	-0.000334	0.000000	
3717702084.204518	1.758111	-27.308034	-25.549922	1.287797	-0.000240	-0.000334	0.000000	
3717702084.304280	1.761237	-27.154780	-25.393543	1.287797	-0.000271	-0.000334	0.000000	
3717702084.403985	1.764363	-27.154780	-25.390416	1.287797	-0.000240	-0.000334	0.000000	
3717702084.505742	1.758111	-27.164163	-25.406051	1.287797	-0.000240	-0.000334	0.000000	
3717702084.606472	1.761237	-27.292396	-25.531158	1.287797	-0.000146	-0.000334	0.000000	
3717702084.706177	1.764363	-27.140706	-25.376342	1.287797	-0.000178	-0.000334	0.000000	
3717702084.805939	1.764363	-27.020292	-25.255928	1.287797	-0.000146	-0.000334	0.000000	
3717702084.907639	1.764363	-27.031239	-25.266875	1.287797	-0.000178	-0.000334	0.000000	
3717702085.007372	1.764363	-27.056260	-25.291896	1.287797	-0.000209	-0.000334	0.000000	
3717702085.107133	1.767490	-27.164163	-25.396673	1.287797	-0.000178	-0.000334	0.000000	
3717702085.206838	1.764363	-27.373714	-25.609350	1.287797	-0.000178	-0.000334	0.000000	
3717702085.307570	1.764363	-27.273630	-25.509266	1.287797	-0.000178	-0.000334	0.000000	
3717702085.407302	1.767490	-27.151652	-25.384163	1.287797	-0.000209	-0.000334	0.000000	
3717702085.507083	1.770616	-27.276757	-25.506142	1.287797	-0.000303	-0.000334	0.000000	
3717702085.606797	1.770616	-27.139142	-25.368526	1.287797	-0.000209	-0.000334	0.000000	
3717702085.707531	1.770616	-27.373714	-25.603098	1.287797	-0.000178	-0.000334	0.000000	
3717702085.807231	1.770616	-27.010909	-25.240293	1.287797	-0.000209	-0.000334	0.000000	
3717702085.906975	1.773742	-27.187620	-25.413878	1.287797	-0.000240	-0.000334	0.000000	
3717702086.008723	1.770616	-27.110993	-25.340377	1.287797	-0.000209	-0.000334	0.000000	
3717702086.108427	1.773742	-27.039058	-25.265316	1.287797	-0.000240	-0.000334	0.000000	
3717702086.208184	1.779994	-27.167290	-25.387296	1.287797	-0.000178	-0.000334	0.000000	
3717702086.307894	1.779994	-27.101610	-25.321616	1.287797	-0.000178	-0.000334	0.000000	
3717702086.465472	1.776868	-27.107865	-25.330998	1.287797	-0.000178	-0.000334	0.000000	
3717702086.565205	1.779994	-27.009345	-25.229351	1.287797	-0.000178	-0.000334	0.000000	
3717702086.664937	1.783120	-27.401863	-25.618743	1.287797	-0.000146	-0.000334	0.000000	
3717702086.765669	1.779994	-27.004654	-25.224660	1.287797	-0.000178	-0.000334	0.000000	
3717702086.886379	1.783120	-27.386224	-25.603104	1.287797	-0.000209	-0.000334	0.000000	
3717702086.986107	1.781557	-27.114121	-25.332564	1.287797	-0.000209	-0.000334	0.000000	
3717702087.085840	1.786246	-27.320544	-25.534298	1.287797	-0.000209	-0.000334	0.000000	
3717702087.186575	1.786246	-27.095355	-25.309109	1.287797	-0.000146	-0.000334	0.000000	
3717702087.286310	1.784683	-26.938973	-25.154290	1.287797	-0.000209	-0.000334	0.000000	
3717702087.386038	1.786246	-27.073462	-25.287215	1.287797	-0.000271	-0.000334	0.000000	
3717702087.485742	1.789372	-26.937410	-25.148037	1.287797	-0.000240	-0.000334	0.000000	
3717702087.586501	1.789372	-26.954612	-25.165239	1.287797	-0.000303	-0.000334	0.000000	
3717702087.686206	1.792498	-26.885804	-25.093305	1.287797	-0.000209	-0.000334	0.000000	
3717702087.785939	1.792498	-26.766954	-24.974456	1.287797	-0.000209	-0.000334	0.000000	
3717702087.887667	1.790935	-27.010909	-25.219974	1.287797	-0.000178	-0.000334	0.000000	
3717702087.987406	1.792498	-27.021856	-25.229357	1.287797	-0.000240	-0.000334	0.000000	
3717702088.087159	1.792498	-26.591807	-24.799308	1.287797	-0.000178	-0.000334	0.000000	
3717702088.186874	1.792498	-26.938973	-25.146475	1.287797	-0.000240	-0.000334	0.000000	
3717702088.287599	1.795624	-26.638721	-24.843097	1.287797	-0.000178	-0.000334	0.000000	
3717702088.387332	1.798750	-26.554275	-24.755525	1.287797	-0.000178	-0.000334	0.000000	
3717702088.487064	1.798750	-26.598062	-24.799311	1.287797	-0.000209	-0.000334	0.000000	
3717702088.586798	1.798750	-27.018728	-25.219978	1.287797	-0.000240	-0.000334	0.000000	
3717702088.687528	1.795624	-27.117248	-25.321624	1.287797	-0.000271	-0.000334	0.000000	
3717702088.787291	1.798750	-26.951484	-25.152733	1.287797	-0.000178	-0.000334	0.000000	
3717702088.886995	1.798750	-27.142269	-25.343519	1.287797	-0.000209	-0.000334	0.000000	
3717702088.986761	1.795624	-27.082844	-25.287220	1.287797	-0.000178	-0.000334	0.000000	
3717702089.087459	1.795624	-27.029675	-25.234050	1.287797	-0.000178	-0.000334	0.000000	
3717702089.187192	1.801877	-26.532382	-24.730505	1.287797	-0.000240	-0.000334	0.000000	
3717702089.286946	1.801877	-26.704401	-24.902525	1.287797	-0.000178	-0.000334	0.000000	
3717702089.388685	1.801877	-26.798230	-24.996354	1.287797	-0.000209	-0.000334	0.000000	
3717702089.488415	1.801877	-26.716912	-24.915035	1.287797	-0.000240	-0.000334	0.000000	
3717702089.588153	1.805003	-26.754443	-24.949441	1.287797	-0.000178	-0.000334	0.000000	
3717702089.687855	1.801877	-26.729422	-24.927546	1.287797	-0.000146	-0.000334	0.000000	
3717702089.788611	1.801877	-27.004654	-25.202777	1.287797	-0.000178	-0.000334	0.000000	
3717702089.888344	1.805003	-27.060951	-25.255948	1.287797	-0.000209	-0.000334	0.000000	
3717702089.988050	1.805003	-27.136014	-25.331011	1.287797	-0.000178	-0.000334	0.000000	
3717702090.087792	1.808129	-27.017164	-25.209035	1.287797	-0.000240	-0.000334	0.000000	
3717702090.188530	1.808129	-27.203258	-25.395129	1.287797	-0.000178	-0.000334	0.000000	
3717702090.288247	1.808129	-27.176673	-25.368544	1.287797	-0.000209	-0.000334	0.000000	
3717702090.387979	1.808129	-27.070334	-25.262205	1.287797	-0.000178	-0.000334	0.000000	
3717702090.487741	1.808129	-26.995271	-25.187142	1.287797	-0.000209	-0.000334	0.000000	
3717702090.588476	1.814381	-27.048440	-25.234060	1.287797	-0.000178	-0.000334	0.000000	
3717702090.688206	1.814381	-27.145397	-25.331016	1.287797	-0.000209	-0.000334	0.000000	
3717702090.787943	1.811255	-27.189184	-25.377929	1.287797	-0.000146	-0.000334	0.000000	
3717702090.888669	1.811255	-27.070334	-25.259079	1.287797	-0.000178	-0.000334	0.000000	
3717702090.988402	1.811255	-27.214205	-25.402950	1.287797	-0.000178	-0.000334	0.000000	
3717702091.088116	1.811255	-27.311161	-25.499906	1.287797	-0.000303	-0.000334	0.000000	
3717702091.187869	1.811255	-26.982760	-25.171505	1.287797	-0.000240	-0.000334	0.000000	
3717702091.288573	1.814381	-27.085972	-25.271591	1.287797	-0.000178	-0.000334	0.000000	
3717702091.388346	1.817507	-26.907697	-25.090190	1.287797	-0.000240	-0.000334	0.000000	
3717702091.488066	1.817507	-26.948356	-25.130849	1.287797	-0.000146	-0.000334	0.000000	
3717702091.587803	1.814381	-27.045313	-25.230932	1.287797	-0.000209	-0.000334	0.000000	
3717702091.688501	1.820633	-26.913952	-25.093319	1.287797	-0.000209	-0.000334	0.000000	
3717702091.788235	1.814381	-26.835762	-25.021381	1.287797	-0.000178	-0.000334	0.000000	
3717702091.887968	1.820633	-26.629338	-24.808705	1.287797	-0.000209	-0.000334	0.000000	
3717702091.989695	1.820633	-26.732550	-24.911917	1.287797	-0.000240	-0.000334	0.000000	
3717702092.089430	1.820633	-26.985888	-25.165255	1.287797	-0.000146	-0.000334	0.000000	
3717702092.189162	1.820633	-26.691891	-24.871258	1.287797	-0.000303	-0.000334	0.000000	
3717702092.288930	1.823759	-26.629338	-24.805579	1.287797	-0.000209	-0.000334	0.000000	
3717702092.390655	1.820633	-26.748188	-24.927555	1.287797	-0.000115	-0.000334	0.000000	
3717702092.490378	1.820633	-26.826379	-25.005746	1.287797	-0.000146	-0.000334	0.000000	
3717702092.590090	1.823759	-26.738805	-24.915046	1.287797	-0.000178	-0.000334	0.000000	
3717702092.689822	1.820633	-26.882676	-25.062043	1.287797	-0.000209	-0.000334	0.000000	
3717702092.790565	1.820633	-26.873293	-25.052660	1.287797	-0.000209	-0.000334	0.000000	
3717702092.890286	1.823759	-26.741933	-24.918174	1.287797	-0.000209	-0.000334	0.000000	
3717702092.990021	1.820633	-26.726295	-24.905662	1.287797	-0.000178	-0.000334	0.000000	
3717702093.089782	1.823759	-26.632466	-24.808707	1.287797	-0.000209	-0.000334	0.000000	
3717702093.190517	1.823759	-26.860783	-25.037023	1.287797	-0.000178	-0.000334	0.000000	
3717702093.290217	1.823759	-26.857655	-25.033896	1.287797	-0.000178	-0.000334	0.000000	
3717702093.389985	1.826885	-26.985888	-25.159003	1.287797	-0.000146	-0.000334	0.000000	
3717702093.491678	1.823759	-26.766954	-24.943195	1.287797	-0.000178	-0.000334	0.000000	
3717702093.591439	1.826885	-26.529254	-24.702369	1.287797	-0.000209	-0.000334	0.000000	
3717702093.691145	1.830011	-26.726295	-24.896283	1.287797	-0.000209	-0.000334	0.000000	
3717702093.790878	1.830011	-26.810741	-24.980729	1.287797	-0.000209	-0.000334	0.000000	
3717702093.891609	1.830011	-26.807613	-24.977602	1.287797	-0.000240	-0.000334	0.000000	
3717702093.991372	1.833138	-26.795103	-24.961965	1.287797	-0.000178	-0.000334	0.000000	
3717702094.091103	1.833138	-26.673125	-24.839987	1.287797	-0.000240	-0.000334	0.000000	
3717702094.190808	1.833138	-26.715348	-24.882210	1.287797	-0.000240	-0.000334	0.000000	
3717702094.291567	1.833138	-26.641849	-24.808711	1.287797	-0.000209	-0.000334	0.000000	
3717702094.391272	1.830011	-26.829506	-24.999495	1.287797	-0.000178	-0.000334	0.000000	
3717702094.491006	1.833138	-26.723167	-24.890030	1.287797	-0.000146	-0.000334	0.000000	
3717702094.590766	1.833138	-26.701274	-24.868136	1.287797	-0.000178	-0.000334	0.000000	
3717702094.691471	1.833138	-26.573041	-24.739903	1.287797	-0.000209	-0.000334	0.000000	
3717702094.791230	1.837827	-26.785720	-24.947893	1.287797	-0.000209	-0.000334	0.000000	
3717702094.890964	1.836264	-26.929591	-25.093327	1.287797	-0.000240	-0.000334	0.000000	
3717702094.992664	1.836264	-26.812305	-24.976041	1.287797	-0.000271	-0.000334	0.000000	
3717702095.092398	1.836264	-26.710657	-24.874393	1.287797	-0.000209	-0.000334	0.000000	
3717702095.192131	1.836264	-26.707529	-24.871265	1.287797	-0.000271	-0.000334	0.000000	
3717702095.291862	1.836264	-26.657487	-24.821223	1.287797	-0.000240	-0.000334	0.000000	
3717702095.392596	1.839390	-26.807613	-24.968223	1.287797	-0.000271	-0.000334	0.000000	
3717702095.492333	1.839390	-26.648104	-24.808714	1.287797	-0.000178	-0.000334	0.000000	
3717702095.592060	1.839390	-26.754443	-24.915054	1.287797	-0.000146	-0.000334	0.000000	
3717702095.691795	1.842516	-26.629338	-24.786822	1.287797	-0.000178	-0.000334	0.000000	
3717702095.792526	1.845642	-26.735678	-24.890036	1.287797	-0.000334	-0.000334	0.000000	
3717702095.892258	1.845642	-26.604317	-24.758675	1.287797	-0.000115	-0.000334	0.000000	
3717702096.038865	1.845642	-26.679380	-24.833738	1.287797	-0.000240	-0.000334	0.000000	
3717702096.140594	1.848768	-26.549584	-24.700816	1.287797	-0.000271	-0.000334	0.000000	
3717702096.240326	1.842516	-26.710657	-24.868141	1.287797	-0.000178	-0.000334	0.000000	
3717702096.340091	1.845642	-26.471393	-24.625751	1.287797	-0.000178	-0.000334	0.000000	
3717702096.439792	1.845642	-26.560530	-24.714888	1.287797	-0.000146	-0.000334	0.000000	
3717702096.540548	1.845642	-26.729422	-24.883780	1.287797	-0.000178	-0.000334	0.000000	
3717702096.640287	1.848768	-26.573041	-24.724273	1.287797	-0.000209	-0.000334	0.000000	
3717702096.740022	1.845642	-26.604317	-24.758675	1.287797	-0.000240	-0.000334	0.000000	
3717702096.840755	1.848768	-26.788847	-24.940079	1.287797	-0.000178	-0.000334	0.000000	
3717702096.941451	1.851894	-26.954612	-25.102717	1.287797	-0.000209	-0.000334	0.000000	
3717702097.041184	1.851894	-26.907697	-25.055803	1.287797	-0.000146	-0.000334	0.000000	
3717702097.140917	1.848768	-26.965558	-25.116790	1.287797	-0.000209	-0.000334	0.000000	
3717702097.242647	1.851894	-26.801358	-24.949464	1.287797	-0.000178	-0.000334	0.000000	
3717702097.342380	1.855020	-26.790411	-24.935391	1.287797	-0.000240	-0.000334	0.000000	
3717702097.442141	1.851894	-26.519871	-24.667977	1.287797	-0.000178	-0.000334	0.000000	
3717702097.541846	1.851894	-26.701274	-24.849380	1.287797	-0.000271	-0.000334	0.000000	
3717702097.642612	1.851894	-26.976505	-25.124611	1.287797	-0.000240	-0.000334	0.000000	
3717702097.742309	1.851894	-26.907697	-25.055803	1.287797	-0.000146	-0.000334	0.000000	
3717702097.842073	1.855020	-26.770082	-24.915061	1.287797	-0.000146	-0.000334	0.000000	
3717702097.941777	1.856583	-26.795103	-24.938519	1.287797	-0.000209	-0.000334	0.000000	
3717702098.042506	1.856583	-26.347852	-24.491268	1.287797	-0.000240	-0.000334	0.000000	
3717702098.142240	1.856583	-26.157066	-24.300483	1.287797	-0.000209	-0.000334	0.000000	
3717702098.241972	1.858146	-26.254023	-24.395876	1.287797	-0.000178	-0.000334	0.000000	
3717702098.341734	1.858146	-26.252459	-24.394313	1.287797	-0.000178	-0.000334	0.000000	
3717702098.442437	1.861272	-26.325958	-24.464686	1.287797	-0.000178	-0.000334	0.000000	
3717702098.542169	1.861272	-26.691891	-24.830618	1.287797	-0.000178	-0.000334	0.000000	
3717702098.641902	1.861272	-26.441681	-24.580408	1.287797	-0.000209	-0.000334	0.000000	
3717702098.743642	1.858146	-26.466702	-24.608555	1.287797	-0.000178	-0.000334	0.000000	
3717702098.843365	1.861272	-26.616828	-24.755555	1.287797	-0.000178	-0.000334	0.000000	
3717702098.943097	1.864399	-26.929591	-25.065192	1.287797	-0.000209	-0.000334	0.000000	
3717702099.042831	1.862835	-26.566786	-24.703950	1.287797	-0.000240	-0.000334	0.000000	
3717702099.143589	1.858146	-26.385383	-24.527237	1.287797	-0.000209	-0.000334	0.000000	
3717702099.243323	1.861272	-26.610572	-24.749300	1.287797	-0.000209	-0.000334	0.000000	
3717702099.343056	1.861272	-26.720039	-24.858767	1.287797	-0.000209	-0.000334	0.000000	
3717702099.442761	1.864399	-26.760699	-24.896300	1.287797	-0.000303	-0.000334	0.000000	
3717702099.543520	1.864399	-26.732550	-24.868151	1.287797	-0.000209	-0.000334	0.000000	
3717702099.643225	1.864399	-26.607445	-24.743046	1.287797	-0.000209	-0.000334	0.000000	
3717702099.742982	1.867525	-26.720039	-24.852515	1.287797	-0.000271	-0.000334	0.000000	
3717702099.844717	1.867525	-26.594934	-24.727410	1.287797	-0.000209	-0.000334	0.000000	
3717702099.944448	1.864399	-26.676253	-24.811854	1.287797	-0.000209	-0.000334	0.000000	
3717702100.044152	1.867525	-26.671561	-24.804037	1.287797	-0.000209	-0.000334	0.000000	
3717702100.143887	1.867525	-26.544892	-24.677368	1.287797	-0.000209	-0.000334	0.000000	
3717702100.244643	1.867525	-26.666870	-24.799345	1.287797	-0.000178	-0.000334	0.000000	
3717702100.344378	1.867525	-26.598062	-24.730537	1.287797	-0.000178	-0.000334	0.000000	
3717702100.444082	1.867525	-26.519871	-24.652347	1.287797	-0.000240	-0.000334	0.000000	
3717702100.543815	1.870651	-26.477648	-24.606998	1.287797	-0.000178	-0.000334	0.000000	
3717702100.644575	1.870651	-26.770082	-24.899431	1.287797	-0.000146	-0.000334	0.000000	
3717702100.744312	1.870651	-26.856091	-24.985441	1.287797	-0.000240	-0.000334	0.000000	
3717702100.844041	1.873777	-26.923335	-25.049559	1.287797	-0.000146	-0.000334	0.000000	
3717702100.943747	1.876903	-26.854527	-24.977625	1.287797	-0.000178	-0.000334	0.000000	
3717702101.044476	1.873777	-26.860783	-24.987006	1.287797	-0.000178	-0.000334	0.000000	
3717702101.144211	1.876903	-26.748188	-24.871285	1.287797	-0.000240	-0.000334	0.000000	
3717702101.243944	1.880029	-26.745060	-24.865031	1.287797	-0.000334	-0.000334	0.000000	
3717702101.345694	1.876903	-27.060951	-25.184048	1.287797	-0.000240	-0.000334	0.000000	
3717702101.445409	1.876903	-26.982760	-25.105857	1.287797	-0.000209	-0.000334	0.000000	
3717702101.545166	1.876903	-26.688763	-24.811860	1.287797	-0.000178	-0.000334	0.000000	
3717702101.644900	1.880029	-26.982760	-25.102731	1.287797	-0.000271	-0.000334	0.000000	
3717702101.745630	1.880029	-27.039058	-25.159029	1.287797	-0.000209	-0.000334	0.000000	
3717702101.845362	1.883155	-27.057823	-25.174668	1.287797	-0.000178	-0.000334	0.000000	
3717702101.945096	1.883155	-26.893623	-25.010468	1.287797	-0.000271	-0.000334	0.000000	
3717702102.044802	1.880029	-26.910825	-25.030796	1.287797	-0.000209	-0.000334	0.000000	
3717702102.145532	1.883155	-26.782592	-24.899437	1.287797	-0.000146	-0.000334	0.000000	
3717702102.245266	1.886281	-26.754443	-24.868162	1.287797	-0.000209	-0.000334	0.000000	
3717702102.344998	1.883155	-26.666870	-24.783715	1.287797	-0.000178	-0.000334	0.000000	
3717702102.444766	1.883155	-26.854527	-24.971372	1.287797	-0.000209	-0.000334	0.000000	
3717702102.545463	1.883155	-26.757571	-24.874416	1.287797	-0.000178	-0.000334	0.000000	
3717702102.645223	1.883155	-26.770082	-24.886926	1.287797	-0.000240	-0.000334	0.000000	
3717702102.744968	1.889407	-27.187620	-25.298213	1.287797	-0.000303	-0.000334	0.000000	
3717702102.915472	1.889407	-26.920208	-25.030800	1.287797	-0.000271	-0.000334	0.000000	
3717702103.015233	1.889407	-27.109429	-25.220022	1.287797	-0.000209	-0.000334	0.000000	
3717702103.150842	1.892533	-27.123504	-25.230970	1.287797	-0.000240	-0.000334	0.000000	
3717702103.252571	1.892533	-27.131323	-25.238789	1.287797	-0.000209	-0.000334	0.000000	
3717702103.352305	1.892533	-27.095355	-25.202822	1.287797	-0.000209	-0.000334	0.000000	
3717702103.593659	1.889407	-26.920208	-25.030800	1.287797	-0.000271	-0.000334	0.000000	
3717702103.692422	1.892533	-26.998398	-25.105865	1.287797	-0.000146	-0.000334	0.000000	
3717702103.792133	1.892533	-26.982760	-25.090227	1.287797	-0.000146	-0.000334	0.000000	
3717702103.891890	1.892533	-27.043749	-25.151216	1.287797	-0.000178	-0.000334	0.000000	
3717702103.992620	1.895659	-26.942101	-25.046442	1.287797	-0.000209	-0.000334	0.000000	
3717702104.092352	1.892533	-27.023419	-25.130886	1.287797	-0.000146	-0.000334	0.000000	
3717702104.192080	1.892533	-27.109429	-25.216896	1.287797	-0.000240	-0.000334	0.000000	
3717702104.291791	1.892533	-27.142269	-25.249736	1.287797	-0.000178	-0.000334	0.000000	
3717702104.392521	1.894096	-26.945229	-25.051132	1.287797	-0.000209	-0.000334	0.000000	
3717702104.492256	1.895659	-26.948356	-25.052697	1.287797	-0.000240	-0.000334	0.000000	
3717702104.591988	1.898786	-26.876421	-24.977635	1.287797	-0.000209	-0.000334	0.000000	
3717702104.693715	1.895659	-26.929591	-25.033931	1.287797	-0.000178	-0.000334	0.000000	
3717702104.793478	1.898786	-26.679380	-24.780595	1.287797	-0.000178	-0.000334	0.000000	
3717702104.893182	1.897223	-26.970250	-25.073027	1.287797	-0.000334	-0.000334	0.000000	
3717702104.992945	1.898786	-26.985888	-25.087102	1.287797	-0.000365	-0.000334	0.000000	
3717702105.094671	1.898786	-26.940537	-25.041752	1.287797	-0.000240	-0.000334	0.000000	
3717702105.194406	1.901912	-26.870166	-24.968254	1.287797	-0.000209	-0.000334	0.000000	
3717702105.294110	1.901912	-26.842017	-24.940105	1.287797	-0.000178	-0.000334	0.000000	
3717702105.393872	1.901912	-26.973377	-25.071466	1.287797	-0.000334	-0.000334	0.000000	
3717702105.494574	1.901912	-26.973377	-25.071466	1.287797	-0.000209	-0.000334	0.000000	
3717702105.594336	1.901912	-26.832634	-24.930722	1.287797	-0.000178	-0.000334	0.000000	
3717702105.694041	1.901912	-26.768518	-24.866606	1.287797	-0.000209	-0.000334	0.000000	
3717702105.793774	1.905038	-26.851400	-24.946362	1.287797	-0.000178	-0.000334	0.000000	
3717702105.894504	1.905038	-26.867038	-24.962000	1.287797	-0.000178	-0.000334	0.000000	
3717702105.994277	1.905038	-26.963994	-25.058957	1.287797	-0.000209	-0.000334	0.000000	
3717702106.093971	1.905038	-26.720039	-24.815002	1.287797	-0.000178	-0.000334	0.000000	
3717702106.195698	1.911290	-26.732550	-24.821260	1.287797	-0.000240	-0.000334	0.000000	
3717702106.295432	1.908164	-26.848272	-24.940108	1.287797	-0.000209	-0.000334	0.000000	
3717702106.395165	1.908164	-26.657487	-24.749323	1.287797	-0.000146	-0.000334	0.000000	
3717702106.494927	1.911290	-26.701274	-24.789984	1.287797	-0.000209	-0.000334	0.000000	
3717702106.595642	1.911290	-26.682508	-24.771218	1.287797	-0.000240	-0.000334	0.000000	
3717702106.695363	1.911290	-26.770082	-24.858792	1.287797	-0.000240	-0.000334	0.000000	
3717702106.795095	1.914416	-26.654359	-24.739943	1.287797	-0.000178	-0.000334	0.000000	
3717702106.894830	1.914416	-26.626211	-24.711795	1.287797	-0.000240	-0.000334	0.000000	
3717702106.995593	1.911290	-26.591807	-24.680517	1.287797	-0.000178	-0.000334	0.000000	
3717702107.095292	1.911290	-26.746624	-24.835334	1.287797	-0.000178	-0.000334	0.000000	
3717702107.195054	1.911290	-26.685636	-24.774346	1.287797	-0.000178	-0.000334	0.000000	
3717702107.294758	1.914416	-26.629338	-24.714922	1.287797	-0.000178	-0.000334	0.000000	
3717702107.395490	1.914416	-26.413532	-24.499116	1.287797	-0.000178	-0.000334	0.000000	
3717702107.495223	1.914416	-26.426042	-24.511626	1.287797	-0.000209	-0.000334	0.000000	
3717702107.594985	1.917542	-26.648104	-24.730562	1.287797	-0.000240	-0.000334	0.000000	
3717702107.696685	1.917542	-26.707529	-24.789987	1.287797	-0.000209	-0.000334	0.000000	
3717702107.796431	1.914416	-26.644976	-24.730560	1.287797	-0.000334	-0.000334	0.000000	
3717702107.896152	1.917542	-26.610572	-24.693030	1.287797	-0.000146	-0.000334	0.000000	
3717702107.995883	1.920668	-26.432298	-24.511629	1.287797	-0.000146	-0.000334	0.000000	
3717702108.127533	1.917542	-26.257150	-24.339608	1.287797	-0.000240	-0.000334	0.000000	
3717702108.227300	1.917542	-26.401021	-24.483479	1.287797	-0.000240	-0.000334	0.000000	
3717702108.326998	1.920668	-26.372873	-24.452204	1.287797	-0.000240	-0.000334	0.000000	
3717702108.428725	1.920668	-26.354107	-24.433439	1.287797	-0.000209	-0.000334	0.000000	
3717702108.528459	1.923794	-26.488595	-24.564801	1.287797	-0.000146	-0.000334	0.000000	
3717702108.628192	1.923794	-26.493286	-24.569492	1.287797	-0.000209	-0.000334	0.000000	
3717702108.727925	1.920668	-26.538637	-24.617969	1.287797	-0.000178	-0.000334	0.000000	
3717702108.829654	1.923794	-26.494850	-24.571056	1.287797	-0.000178	-0.000334	0.000000	
3717702108.929386	1.923794	-26.335341	-24.411547	1.287797	-0.000146	-0.000334	0.000000	
3717702109.029149	1.923794	-26.644976	-24.721182	1.287797	-0.000178	-0.000334	0.000000	
3717702109.128853	1.926920	-26.669997	-24.743077	1.287797	-0.000240	-0.000334	0.000000	
3717702109.229586	1.923794	-26.369745	-24.445951	1.287797	-0.000271	-0.000334	0.000000	
3717702109.329346	1.923794	-26.410404	-24.486610	1.287797	-0.000271	-0.000334	0.000000	
3717702109.429051	1.926920	-26.491723	-24.564802	1.287797	-0.000209	-0.000334	0.000000	
3717702109.528783	1.926920	-26.519871	-24.592951	1.287797	-0.000209	-0.000334	0.000000	
3717702109.629514	1.926920	-26.490159	-24.563238	1.287797	-0.000209	-0.000334	0.000000	
3717702109.729261	1.930047	-26.669997	-24.739951	1.287797	-0.000115	-0.000334	0.000000	
3717702109.828981	1.930047	-26.679380	-24.749334	1.287797	-0.000178	-0.000334	0.000000	
3717702109.930709	1.931610	-26.458882	-24.527273	1.287797	-0.000240	-0.000334	0.000000	
3717702110.030442	1.933173	-26.601190	-24.668017	1.287797	-0.000146	-0.000334	0.000000	
3717702110.130175	1.933173	-26.591807	-24.658634	1.287797	-0.000209	-0.000334	0.000000	
3717702110.229929	1.933173	-26.347852	-24.414679	1.287797	-0.000146	-0.000334	0.000000	
3717702110.331635	1.933173	-26.404149	-24.470976	1.287797	-0.000209	-0.000334	0.000000	
3717702110.431369	1.936299	-26.318139	-24.381840	1.287797	-0.000146	-0.000334	0.000000	
3717702110.531102	1.939425	-26.613700	-24.674275	1.287797	-0.000146	-0.000334	0.000000	
3717702110.630847	1.936299	-26.501105	-24.564807	1.287797	-0.000209	-0.000334	0.000000	
3717702110.731566	1.936299	-26.435425	-24.499127	1.287797	-0.000178	-0.000334	0.000000	
3717702110.831300	1.933173	-26.463574	-24.530401	1.287797	-0.000146	-0.000334	0.000000	
3717702110.931033	1.936299	-26.507361	-24.571062	1.287797	-0.000271	-0.000334	0.000000	
3717702111.030766	1.939425	-26.590243	-24.650818	1.287797	-0.000178	-0.000334	0.000000	
3717702111.131507	1.939425	-26.732550	-24.793125	1.287797	-0.000209	-0.000334	0.000000	
3717702111.231230	1.939425	-26.729422	-24.789998	1.287797	-0.000146	-0.000334	0.000000	
3717702111.330963	1.942551	-26.582424	-24.639873	1.287797	-0.000178	-0.000334	0.000000	
3717702111.432691	1.942551	-26.835762	-24.893211	1.287797	-0.000178	-0.000334	0.000000	
3717702111.532424	1.939425	-26.644976	-24.705552	1.287797	-0.000271	-0.000334	0.000000	
3717702111.632161	1.939425	-26.707529	-24.768104	1.287797	-0.000146	-0.000334	0.000000	
3717702111.731890	1.939425	-26.488595	-24.549170	1.287797	-0.000178	-0.000334	0.000000	
