chamber,meas_ID,meas_idx,Va_rail,Eout_rail,circuitValuesKnown,RsolA,RsolB,Ra,Ca,Rb,Cb,Rs,Rsolg,R1g,C1g,R2g,C2g,tau1,tau2,tauMEM12,TER12,TEC12,resnormbest12,RsolAg,RsolBg,Rag,Cag,Rbg,Cbg,Rsg,taua,taub,tauMEMabs,TERabs,TECabs,resnormbestabs,simVSmeasured,rsme_simVSmeasured,RsolAg_sim,RsolBg_sim,Rag_sim,Cag_sim,Rbg_sim,Cbg_sim,Rsg_sim,taua_sim,taub_sim,tauMEMabs_sim,TERabs_sim,TECabs_sim,resnormbestabs_sim,dRsolA,dRsolB,dRa,dCa,dRb,dCb,dRs,dRsolA_sim,dRsolB_sim,dRa_sim,dCa_sim,dRb_sim,dCb_sim,dRs_sim
model,20221019_165517,2,0,0,1,0.35,0.28,988,2.35e-06,98.9,1.01e-06,1000.9,1.1543950133896,422.160252218105,2.91600628803089e-06,888.001200170219,9.31515689957889e-07,0.0012310219500247,9.10046828274341e-05,0.000305245555366712,519.855528646083,7.05988328294498e-07,0.00239104357696202,0.796978230434311,2.46014636472608e-08,1156.16939397113,2.29397730012816e-06,99.5902208303239,9.97801334971287e-07,888.001200170219,0.0026522263448727,9.93712552945824e-05,0.000301829909898711,520.168125698164,6.95348583910034e-07,0.0540862812442149,1,1.95149374075889,0.13306121055337,0.314138590648521,986.150673139125,2.34876648085615e-06,98.9207129421563,1.00309071498513e-06,1003.06442278682,0.00231623764614291,9.92264486719861e-05,0.000301340642325729,521.228791221244,7.02901618702095e-07,0.000539227346762917,0.446978230434311,-0.279999975398536,168.16939397113,-5.60226998718441e-08,0.690220830323881,-1.21986650287131e-08,-112.898799829781,-0.21693878944663,0.0341385906485212,-1.84932686087507,-1.23351914384634e-09,0.0207129421563366,-6.90928501487305e-09,2.16442278681836
model,20221108_163943,2,0,0,1,0.4,98.7,988,2.35e-06,9790,9.2e-08,1000.9,120.957399850231,231.289544867383,4.26517813240022e-07,960.105612650803,1.16872588285056e-07,9.86491109021164e-05,7.74599122530933e-05,9.31675659413411e-05,894.061828682696,9.1735593126304e-08,0.00202167049413538,26.5594291397778,77.398860644614,1487.505519968,1.89639101693112e-06,15558.9282076112,9.33370529137556e-08,960.105612650803,0.00282089210570276,0.00145222450539513,0.00270145946407256,908.912944807955,8.89586629324028e-08,0.507800987166242,1,5.74511275584533,8.79454757233744e-11,115.294071290159,846.155659131193,2.68619703397123e-06,9225.21912570305,9.49751646875018e-08,990.119519804497,0.00227294082183618,0.000876166705741938,0.00215558958150295,901.493459301372,9.17318265325438e-08,0.0455869271544257,26.1594291397778,-21.301139355386,499.505519968,-4.53608983068884e-07,5768.92820761119,1.33705291375556e-09,-40.7943873491971,-0.399999999912055,16.5940712901594,-141.844340868807,3.3619703397123e-07,-564.780874296954,2.97516468750177e-09,-10.7804801955031
model,20221025_163713,1,0,0,1,0.4,0.28,9837,1.07e-06,9790,2.34e-06,100.3,3.86632136332455e-06,98.0673647088049,7.5346505189729e-07,373.888187080412,8.43655391633383e-07,7.38903320397502e-05,2.05221209271014e-06,3.79099968582793e-06,100.499888833065,3.9800683537382e-07,0.0507048055741158,5.47060077379098e-11,32.3362890154878,79.9702042180429,1.47118286875382e-06,18.354781014733,0.000587784328945018,373.888187080412,0.000117650794456329,0.0107886526416776,0.00879664723583016,77.8515988728258,1.46750979486664e-06,3.09515946833531,1,1.65373147592845,1.07912911571868e-08,1.51889394282215,9707.74421945103,1.08827279679685e-06,9636.81500341718,2.37270408986465e-06,99.5466544597068,0.0105646739522904,0.0228653103718769,0.0167375430635518,99.0370122845078,7.46075284639968e-07,0.00231587032693681,-0.399999999945294,32.0562890154878,-9757.02979578196,4.01182868753816e-07,-9771.64521898527,0.000585444328945018,273.588187080412,-0.399999989208709,1.23889394282215,-129.255780548967,1.82727967968521e-08,-153.184996582824,3.27040898646491e-08,-0.753345540293211
model,20221117_183733,2,0,0,1,0.4,98.7,9837,2.35e-06,98.9,2.34e-06,1000.9,99.503136291938,799.218616028652,2.93877901150297e-06,1728.11999637157,1.93672182096151e-06,0.00234872689438745,0.0002084201039385,0.000462412569535291,906.833505107058,1.16738723551494e-06,0.000615409074722966,9.33666424639616,90.600194788319,1803.2511422862,2.57908406416276e-06,103.928719925528,2.12640259434054e-06,1728.11999637157,0.00465073628475363,0.000220994299676133,0.000462386012765836,906.620027171479,1.16548434690545e-06,0.00770019952716824,1,2.60391156449023,7.62313353451284,91.1525277921596,1610.01085784239,2.59407069158499e-06,102.35413587637,2.12934437417916e-06,1939.26628837006,0.00417648197946256,0.000217947203402317,0.000454562882785184,909.38308092384,1.1694229188931e-06,0.000356007406233983,8.93666424639616,-8.09980521168097,-8033.7488577138,2.29084064162764e-07,5.02871992552768,-2.1359740565946e-07,727.219996371572,7.22313353451284,-7.54747220784043,-8226.9891421576,2.44070691584989e-07,3.45413587636953,-2.10655625820837e-07,938.366288370058
model,20221101_175555,3,0,0,1,0.4,98.7,99.2,2.35e-06,98.9,2.34e-06,10029,23.4428452355392,194.418153801268,1.1697233890657e-06,191.647825799497,2.74354362654823e-09,0.000227415461760316,2.11823146633223e-07,6.47929261502824e-05,271.626019053889,2.73712380231192e-09,0.0135154008263383,16.0211814006221,88.5222456140138,4999997.72964385,3.57850606602866e-06,2208296.53843078,1.84417581606661e-06,191.647825799497,17.89252220566,4.07248707087764,8.30632306787605,191.64273057013,1.21699824701274e-06,0.560082196121392,1,2.41858507157672,8.34773119927291e-09,99.1465528470431,124.247033806539,2.53601868608018e-06,149.977469113237,2.18210268838302e-06,665.884444316359,0.000315092799423418,0.000327266238548877,0.000320608403194994,194.234754686149,1.17289335171348e-06,0.020265274198812,15.6211814006221,-10.1777543859862,4999898.52964385,1.22850606602866e-06,2208197.63843078,-4.95824183933395e-07,-9837.3521742005,-0.399999991652269,0.446552847043108,25.0470338065388,1.8601868608018e-07,51.0774691132374,-1.57897311616979e-07,-9363.11555568364
model,20221201_125202,3,0,0,1,99.2,0.28,988,1.07e-06,994,9.2e-08,10029,178.145928172837,618.573987390161,1.73735689358857e-06,4999996.48445012,8.94057181705769e-08,0.00107468378118686,0.000156489864845043,0.000834923147029704,2368.90794865287,8.50300087104959e-08,0.175876235931726,133.845946579594,25.2270350003944,695.506135831912,1.27693381376161e-06,1681.59240017925,8.74113021142074e-08,4999996.48445012,0.000888115302522443,0.000146990181325024,0.000671272348221977,2375.96895275311,8.18110066696077e-08,0.387242849053789,0,752.245442938316,199.999999999981,2.55826986104326e-09,820.208984546283,1.31399672929862e-06,914.886409523068,1.1513318333733e-07,16379.4786435381,0.00107775192303516,0.000105333784720451,0.000618073396708775,1568.90015148344,1.05857854489907e-07,0.505128040025125,34.6459465795943,24.9470350003944,-292.493864168088,2.06933813761609e-07,687.592400179254,-4.58869788579258e-09,4989967.48445012,100.799999999981,-0.27999999744173,-167.791015453717,2.43996729298619e-07,-79.1135904769321,2.31331833373298e-08,6350.4786435381
model,20221020_152516,2,0,0,1,0.4,0.28,9837,9.2e-08,98.9,2.34e-06,1000.9,1.88142471585534,727.44807271894,1.02342335363135e-07,928.180728623505,6.11196401830979e-07,7.44487346174678e-05,0.000109715247497067,0.000102735141923727,906.957060612831,8.76634496045737e-08,0.00109506481156311,2.06368128569273e-12,12.4439275154044,27467.4232874844,9.33341687738285e-08,81.205494337812,2.51579096552385e-06,928.180728623505,0.00256364912089625,0.000204296049005966,0.000211250748422683,897.927358256574,8.99953994115662e-08,2.54277154753114,1,2.74878367328109,1.34513117608445e-12,5.44219707568295,9610.9813675322,9.27509442022174e-08,94.1142732432749,2.51242797937412e-06,998.051347317117,0.00089142759654853,0.000236455333354865,0.00024280686669638,904.98465459677,8.94487765190116e-08,0.00219789475196426,-0.399999999997936,12.1639275154044,17630.4232874844,1.33416877382847e-09,-17.694505662188,1.75790965523852e-07,-72.7192713764952,-0.399999999998655,5.16219707568295,-226.018632467802,7.5094420221743e-10,-4.78572675672513,1.72427979374123e-07,-2.84865268288343
model,20221204_135741,1,0,0,1,99.2,0.28,988,2.35e-06,994,1.01e-06,100.3,66.1362941589557,95.6263622768232,1.16570017942044e-06,105.691572436571,4.08831211348908e-09,0.000111471667663417,1.68017071920522e-07,3.36241909910908e-05,136.723291096461,4.07402380747627e-09,0.0371530620320813,93.6657625640652,13.47237073278,736.837980754082,1.62081397414062e-06,280.810959415034,4.11889668149983e-06,105.691572436571,0.00119427729588378,0.00115663132886337,0.00116701939069867,95.7473851142395,1.16311878767893e-06,0.332686551289958,1,9.4521472496572,102.771423691205,1.10547174006795e-10,7748.93406998053,1.07634098773815e-06,2503.23206506198,2.6234455496822e-06,93.1375662484808,0.00834049535080066,0.00656709302090863,0.00700009786280909,92.299059569783,7.63212132825105e-07,0.300844665997464,-5.5342374359348,13.19237073278,-251.162019245918,-7.29186025859376e-07,-713.189040584966,3.10889668149983e-06,5.39157243657107,3.5714236912049,-0.279999999889453,6760.93406998053,-1.27365901226185e-06,1509.23206506198,1.6134455496822e-06,-7.16243375151917
model,20220930_171215,3,0,0,1,0.35,0.28,99.2,9.03e-08,994,2.34e-06,10029,4.54331986128682,94.9767400551757,9.87867338134331e-08,4999553.45231665,2.39714033207442e-06,9.38244193829827e-06,0.00212420107407503,0.000214106961169459,981.116381382224,9.48768364006036e-08,0.000512167831473276,16.8590774160203,20.7504320114632,72.5486834751341,3.58981939172218e-07,878.491746255098,2.45518167696395e-06,4999553.45231665,2.6043667078295e-05,0.00215685683876958,0.000188589533168896,950.859552400696,3.13189280951165e-07,0.170815966440087,1,1.90242332763176,103.89394076645,2.73625189613342e-20,4490.59372721845,2.99089493323996e-06,1949.61389108016,1.19412633467282e-05,1030.57158490038,0.0134308940259768,0.0232808528978276,0.0202990209785328,888.407325628828,2.39182195705265e-06,0.543828501152589,16.5090774160203,20.4704320114632,-26.6513165248659,2.68681939172218e-07,-115.508253744902,1.15181676963948e-07,4989524.45231665,103.54394076645,-0.28,4391.39372721845,2.90059493323996e-06,955.613891080156,9.60126334672819e-06,-8998.42841509962
model,20221212_170914,1,0,0,1,99.2,98.7,99.2,2.35e-06,98.9,2.34e-06,100.3,199.999999813575,15.5592064120131,9.70510877772718e-06,95.4141496781312,8.70439667067118e-08,0.000151003790723697,4.34440079285099e-06,0.000116149402469316,65.4696247582855,8.62702193665933e-08,0.334022634498024,111.236965345039,105.641708856532,49.4706049202161,4.18439833168892e-06,49.7279617442984,2.19076569515583e-07,95.4141496781312,0.000207004716695794,1.0894231267943e-05,0.000109203864611673,48.634781248927,2.08177326443348e-07,0.344874763989235,0,13.3594094307429,99.1953285929536,98.7047027291026,69.8555486125127,2.34736407632945e-06,69.581121849963,2.34262293729535e-06,127.447896187861,0.000163976405345298,0.000163002332048466,0.000163488410154985,66.5865041389428,1.17249555519396e-06,9.38064063065123e-08,12.0369653450393,6.94170885653229,-49.7293950797839,1.83439833168892e-06,-49.1720382557016,-2.12092343048442e-06,-4.88585032186884,-0.00467140704644464,0.00470272910258984,-29.3444513874873,-2.63592367055422e-09,-29.318878150037,2.62293729535136e-09,27.1478961878611
model,20221129_184504,1,0,0,1,99.2,0.28,988,9.2e-08,994,2.34e-06,100.3,106.329016503218,85.7748416009944,1.08187363331123e-07,149.785792810883,0.000439472259418957,9.27975395295633e-06,0.00154026503204519,0.00148016391604585,89.2796476474139,1.08160736792863e-07,0.0560504426311862,97.0833356355986,2.68488248326564e-11,242.627170867355,1.13736429543793e-07,33.1178282260013,1.82350272689021e-07,149.785792810883,2.75955481247647e-05,6.0390450078795e-06,8.6280477811866e-06,97.0615619095534,7.00466072457332e-08,2.33469748904022,1,1.84739473727526,110.001409546904,1.00806564582484e-24,735.44322409477,1.19398008277281e-07,313.853438984389,5.59028841830715e-06,91.885267463075,8.78104561579376e-05,0.0017545312450003,0.00125600106777674,84.4868832521112,1.16901218906466e-07,0.0157091376845092,-2.1166643644014,-0.279999999973151,-745.372829132645,2.17364295437928e-08,-960.882171773999,-2.15764972731098e-06,49.4857928108832,10.8014095469042,-0.28,-252.55677590523,2.7398008277281e-08,-680.146561015611,3.25028841830715e-06,-8.41473253692503
model,20221212_173122,2,0,0,1,99.2,98.7,99.2,2.35e-06,994,2.34e-06,1000.9,199.99999999999,33.0058486972019,4.1020766220976e-06,1173.62597180468,8.82674904102367e-08,0.000135392520333283,4.32326421963918e-05,0.00012957417292721,522.797073025224,8.64081801354396e-08,0.00308749318643886,118.729302000076,83.9956126673361,120.624678224218,1.53116388233307e-06,815.054735830567,9.28503122649375e-08,1173.62597180468,0.000184696150614971,7.56780867348843e-05,0.000170641904386366,520.615776634084,8.75417499898212e-08,0.00866456731776736,0,262.586854038593,100.157041412286,101.03776372331,90.5071980226228,2.44267776371735e-06,649.317641369018,2.48349653067283e-06,1730.41298042702,0.000221079920066224,0.00161257810964462,0.000391310217140129,518.25071054074,1.23145901651348e-06,0.00958314332808991,19.5293020000757,-14.7043873326639,21.4246782242179,-8.18836117666928e-07,-178.945264169433,-2.24714968773506e-06,172.725971804682,0.957041412286088,2.33776372330988,-8.69280197737721,9.267776371735e-08,-344.682358630982,1.43496530672831e-07,729.512980427018
model,20221213_173708,2,0,0,1,99.2,98.7,988,9.2e-08,98.9,2.34e-06,1000.9,199.99999999999,480.480771127618,8.79994333314099e-08,845.641802267023,3.01537003319752e-06,4.22820355858693e-05,0.000119920620633575,0.000113985653600262,520.250557028956,8.55041132123682e-08,0.00252634052617303,11.614053531968,199.99999999999,1182.51116932395,9.43481876636513e-08,97.7255102575161,2.80117438135403e-06,845.641802267023,0.00011156778571774,0.000273746195738104,0.000261366478671121,509.258484101246,9.12739306674658e-08,0.00362610908912233,1,3.93090086609827,72.2214603377615,123.337316364802,807.328842771108,9.1655020246547e-08,100.652089075059,1.77839789354965e-06,1235.45409590662,7.39957414298073e-05,0.000178999463192457,0.000167359522764878,523.350951500749,8.71628250394383e-08,0.00551078879614415,-87.585946468032,101.29999999999,194.511169323951,2.34818766365134e-09,-1.17448974248387,4.61174381354026e-07,-155.258197732977,-26.9785396622385,24.6373163648019,-180.671157228892,-3.44979753452983e-10,1.75208907505936,-5.61602106450352e-07,234.554095906616
model,20221129_174911,2,0,0,1,99.2,0.28,99.2,2.35e-06,9790,1.01e-06,1000.9,111.338326525479,763.176068491857,1.34959860497293e-06,2087.07788796366,1.53684752509574e-06,0.00102998135738534,0.00020446993504088,0.000327018039176488,896.221104972064,7.185747394759e-07,0.00212117557891148,121.830915499537,7.79683316332405,124.35157111972,2.4616719865474e-06,1400.32606801189,1.22966309164567e-06,2087.07788796366,0.000306112779108571,0.00172192928210352,0.000421585717155282,881.045509041809,8.20035873599738e-07,0.369659034528812,1,7.24584975344027,136.379338103447,5.38599953249559e-12,619.911960436648,1.11839023146681e-06,259.414228380014,6.40347090886623e-06,1285604.75064336,0.000693303480921787,0.0016611514647774,0.00137562199788078,878.725159577153,9.52102036762779e-07,0.696185915648897,22.6309154995374,7.51683316332405,25.1515711197198,1.11671986547403e-07,-8389.67393198811,2.19663091645666e-07,1086.17788796366,37.1793381034468,-0.279999999994614,520.711960436648,-1.23160976853319e-06,-9530.58577161999,5.39347090886623e-06,1284603.85064336
model,20221018_183123,2,0,0,1,0.35,0.28,988,9.2e-08,9790,9.2e-08,1000.9,3.06960663481691,199.676580291091,9.80813217466575e-07,927.336288688859,4.81472260057527e-08,0.000195845429168028,3.43130098935511e-05,0.00016049231241068,912.345050317825,4.58943159092031e-08,0.00126769692248736,4.20910526540644e-15,70.2819567849361,946.999001179798,1.18453782784355e-07,9095.63556286189,1.07831944857108e-07,927.336288688859,0.000112175613982753,0.000980800072454873,0.000194085046146974,848.944777547772,5.64467848080841e-08,0.130131896457163,1,2.59153559774036,0.000324467161185459,1.21767701121718e-07,929.699840720031,8.35367536795529e-08,8735.90611085477,9.31853832473474e-08,1014.20891749764,7.76641065901488e-05,0.000814058758952846,0.000148495257212127,917.894539304581,4.40488358857292e-08,0.0660857735761982,-0.349999999999996,70.0019567849361,-41.0009988202022,2.64537827843548e-08,-694.364437138112,1.58319448571079e-08,-73.5637113111409,-0.349675532838815,-0.279999878232299,-58.3001592799692,-8.46324632044708e-09,-1054.09388914523,1.18538324734739e-09,13.3089174976444
model,20221213_163848,2,0,0,1,99.2,98.7,99.2,2.35e-06,9790,1.01e-06,1000.9,199.999999964875,768.678103931515,1.33429742186158e-06,1669.65389119498,1.42600744582278e-06,0.00102564521231727,0.000195762663514728,0.000321515117444677,905.95835733284,6.89314459715082e-07,0.00136796960578984,106.302144564889,105.03376199995,99.2307043168127,2.86001706387138e-06,1819.33606149716,1.11052492343745e-06,1669.65389119498,0.00028380150760606,0.00202041804040112,0.000373621515305591,892.738427276345,7.9992107904601e-07,0.0400698810675849,1,4.90633517038601,101.753371298871,102.172238220215,95.3095019114727,2.67311291805741e-06,1759.19581349649,1.09514504161958e-06,1750.00292431996,0.000254773060773175,0.0019265745723886,0.000340692776420828,900.369623062872,7.76869946066737e-07,0.0126192869339402,7.10214456488856,6.33376199995037,0.0307043168127024,5.10017063871378e-07,-7970.66393850284,1.00524923437451e-07,668.75389119498,2.55337129887079,3.47223822021483,-3.89049808852727,3.23112918057406e-07,-8030.80418650351,8.51450416195786e-08,749.10292431996
model,20221004_154112,2,0,0,1,0.4,0.3,9790,1.07e-06,994,9.2e-08,1000.9,1.8895059947789,519.162092679056,8.63927210693886e-08,987.138775261202,4.56747856671198e-06,4.48518258626217e-05,0.00180243693839634,0.00104341320904453,913.786153212716,8.47889589985791e-08,0.00223542025052513,7.62483402390829e-22,2.02572359756514,11284.2109248217,1.04335322249059e-06,1001.84089634474,9.23411406504611e-08,987.138775261202,0.0117734178316762,9.25111311187539e-05,0.00104500670979154,913.72440254162,8.48330587814581e-08,0.00598162341205181,1,2.48588784734597,0.737739028850779,1.10614959511526e-07,9755.77884647734,1.07062242448558e-06,993.630559234873,9.20063424020901e-08,1001.15538813544,0.0104447556013607,9.1420313454144e-05,0.00104843943364897,915.856329853798,8.47252847822346e-08,1.83978474056489e-05,-0.4,1.72572359756514,1494.21092482168,-2.66467775094105e-08,7.84089634474287,3.41140650461106e-10,-13.7612247387982,0.337739028850779,-0.29999988938504,-34.2211535226579,6.22424485579921e-10,-0.369440765127024,6.34240209010357e-12,0.255388135440626
model,20221129_182145,2,0,0,1,99.2,0.28,988,9.2e-08,98.9,2.34e-06,1000.9,100.681533609289,18.9519506284238,8.6780273103357e-06,632.126598434128,8.90712578643084e-08,0.000164465545137596,4.46081141477014e-05,0.000160095245325386,519.765739692204,8.8166318913775e-08,0.00382583494728927,24.3380909384922,79.9953632598456,2680.73287961478,9.23706301793029e-08,114.208539180243,5.31299944703611e-06,632.126598434128,0.000247620985432395,0.000606789905511433,0.000592113333972106,515.530127503571,9.07921381985804e-08,0.227903355850982,1,2.25131869212134,97.9027680278767,0.00995223190357657,478.401760021318,8.61364301686705e-08,46.5274887332288,3.865477287695e-06,3212726.3423759,4.12078197946453e-05,0.000179850950951781,0.000167562215397116,524.843494266987,8.4258846697224e-08,0.239381323537053,-74.8619090615078,79.7153632598456,1692.73287961478,3.70630179302877e-10,15.308539180243,2.97299944703611e-06,-368.773401565872,-1.29723197212329,-0.270047768096423,-509.598239978682,-5.86356983132949e-09,-52.3725112667713,1.525477287695e-06,3211725.4423759
model,20221004_173306,1,0,0,1,0.35,0.28,99.2,2.35e-06,994,1.01e-06,10029,1.13088962577567,877.366127340669,1.04790119497597e-06,2770.7367316959,2.12789407731095e-06,0.000919393013271727,0.000228608049363049,0.000303967255963514,984.800069565812,7.02130507547081e-07,0.000711167455644119,8.49728447221128,0.634109353195944,128.406726909841,3.57457012368178e-06,1377.26579258104,1.01145941338627e-06,2770.7367316959,0.000458998849691682,0.00139304845064098,0.000538656444870412,975.543244487354,7.88379702133087e-07,0.317635248194245,1,2.3999441246197,15.0870244344154,8.26673759464748e-10,100.254877932897,3.21469244317811e-06,1172.62752827237,1.006990377208e-06,4137.71593815169,0.000322288598482629,0.00118082463701948,0.000389908690743237,973.427610837443,7.66794781533959e-07,0.155738316151912,8.14728447221128,0.354109353195944,29.2067269098406,1.22457012368178e-06,383.265792581035,1.45941338626561e-09,-7258.2632683041,14.7370244344154,-0.279999999173326,1.05487793289723,8.64692443178113e-07,178.627528272372,-3.00962279199908e-09,-5891.28406184831
model,20221214_171834,3,0,0,1,99.2,98.7,988,2.35e-06,994,2.34e-06,10029,199.999999999987,4.60447933543746,5.71413318907311e-06,1652.48198615489,1.1760863019642e-06,2.63106081890244e-05,0.00194246406156795,3.16376727205623e-05,1656.23842688147,9.75341029412717e-07,0.000264156513354162,101.285579312782,104.376563338506,1362428.79705898,2.3414565372727e-06,731549.732310747,2.3662509309419e-06,1652.48198615489,3.19006781344233,1.7310302351106,2.24075778717923,1651.17894344376,1.17689422048621e-06,0.0365268845897196,1,5.53117543872321,99.2004446499042,98.6991049657067,990.878791483557,2.34985765032247e-06,996.695075851909,2.34013924586312e-06,9888.67132495286,0.00232842410870992,0.00233240526315957,0.00233040886086158,1654.93928341158,1.17249418953426e-06,3.56707929790983e-08,2.08557931278153,5.67656333850617,1361440.79705898,-8.54346272729797e-09,730555.732310747,2.62509309419004e-08,-8376.51801384511,0.000444649904153493,-0.000895034293293406,2.87879148355705,-1.42349677533182e-10,2.69507585190934,1.39245863116582e-10,-140.328675047138
model,20221018_181456,3,0,0,1,0.35,0.28,988,9.2e-08,994,1.01e-06,10029,3.77384729387892,741.291865636184,1.24426058848259e-06,18453.2401963142,9.06617294531907e-08,0.000922360252973832,8.26500639616491e-05,0.000545772658462854,1652.92309592638,8.45044054823445e-08,0.00124403255932292,1.85838806585967e-11,44.4570413751722,937.457752052949,9.9394384039528e-08,838.583937091729,1.19360320360527e-06,18453.2401963142,9.31780358283834e-05,0.0010009364738046,0.000572325113216026,1620.11306550692,9.17538101722617e-08,0.291976460864513,1,3.17391207432024,8.40761671045725e-05,3.87411328476067e-07,910.886251207582,8.78757186853906e-08,747.663204272073,1.2232412321634e-06,4999976.25077105,8.00447839655075e-05,0.000914572459237004,0.000538372862845249,1657.99947804105,8.19859756464689e-08,0.426788166141083,-0.349999999981416,44.1770413751722,-50.5422479470509,7.39438403952797e-09,-155.416062908271,1.83603203605265e-07,8424.24019631423,-0.349915923832895,-0.279999612588672,-77.1137487924184,-4.12428131460936e-09,-246.336795727927,2.13241232163397e-07,4989947.25077105
model,20221026_162033,2,0,0,1,0.4,98.7,99.2,9.2e-08,994,1.01e-06,1000.9,106.24787282909,86.6719865409329,1.06426841276307e-07,1006.25718021306,1.23342373186862e-06,9.22422575469405e-06,0.000528055217173936,9.65759773896491e-05,514.793485690249,9.79731578797574e-08,0.00356555599699669,1.88239664371809e-10,103.252202128678,94.586001718766,8.60561779086858e-08,970.843570269403,1.01514259814052e-06,1006.25718021306,8.13970979158139e-06,0.000985544664311302,9.49111202524497e-05,517.499161340529,7.93310834776687e-08,0.0136177849912973,1,2.46636154814007,20.6190410913227,104.130337050535,69.6337765846908,2.27354107188837e-07,992.819736683269,1.05970860399391e-06,932.376850360473,1.58315251055993e-05,0.00105209961717823,8.37490950548738e-05,496.587117589972,1.87192979369251e-07,0.00680976383089892,-0.39999999981176,4.55220212867842,-4.61399828123405,-5.94382209131418e-09,-23.1564297305969,5.1425981405214e-09,5.35718021305547,20.2190410913227,5.43033705053504,-29.5662234153092,1.35354107188837e-07,-1.1802633167315,4.97086039939077e-08,-68.5231496395268
model,20221213_175227,3,0,0,1,99.2,98.7,988,9.2e-08,994,1.01e-06,10029,199.999999999955,743.739425490457,1.23513604745132e-06,8399.68635304038,8.79910671982173e-08,0.000918619374333995,8.06893958523199e-05,0.000543367975927047,1660.75746404375,8.21394541362841e-08,0.00209131779461951,78.6643834861096,153.406826869305,1056.21385189496,1.00148382679384e-07,974.977982649545,1.20229771498539e-06,8399.68635304038,0.000105778109030843,0.00117221380070061,0.000660321569939049,1635.6603946672,9.24477196183338e-08,0.237130530705255,0,12.5069400290696,75.2126512389698,112.50636377812,991.483982560869,9.01809229909778e-08,957.434847275317,1.04611946493906e-06,11374.8181338913,8.94129406781098e-05,0.00100159123014567,0.000553470319262149,1663.84230696347,8.30238376305481e-08,0.0225740501230044,-20.5356165138904,54.7068268693051,68.2138518949646,8.1483826793842e-09,-19.0220173504555,1.92297714985392e-07,-1629.31364695962,-23.9873487610302,13.80636377812,3.48398256086898,-1.81907700902216e-09,-36.5651527246827,3.61194649390608e-08,1345.81813389126
model,20221103_164126,3,0,0,1,0.4,98.7,988,1.07e-06,98.9,2.34e-06,10029,101.084975253006,104.657784067587,2.16205430356683e-06,9393.73075539714,1.09642025179664e-06,0.000226275812445095,0.000957823188503065,0.000304540263590225,978.249079862732,7.27493826831596e-07,0.00125845908885211,1.17062568475034,99.994945967649,995.375171028668,1.05898525446103e-06,96.3726110457208,2.30723225233681e-06,9393.73075539714,0.00105408762877599,0.000222353996446598,0.00029577419766727,978.075028331691,7.25836916036313e-07,0.0320323624916243,1,3.98050650471263,2.67812517078598e-08,100.135411690416,940.719635760285,1.07722473925924e-06,98.1006567117622,2.34830166038816e-06,17187.1057658441,0.00101336646434792,0.0002303699350414,0.000304311957819192,979.610812712345,7.38470047719984e-07,0.00152171400678972,0.770625684750341,1.29494596764904,7.37517102866786,-1.10147455389698e-08,-2.52738895427923,-3.27677476631907e-08,-635.269244602856,-0.399999973218748,1.43541169041634,-47.2803642397146,7.22473925924181e-09,-0.799343288237822,8.3016603881614e-09,7158.10576584415
model,20221102_170734,1,0,0,1,0.4,98.7,99.2,2.35e-06,9790,1.01e-06,100.3,102.750221830196,12.8160513998262,2.64635604106945e-05,95.2437006239242,7.83431058849367e-07,0.000339158350445868,6.54740005669791e-05,0.000302768968718545,96.3894556290911,7.60905114116867e-07,0.0361227598803355,20.5435200163857,84.8806625984616,51.7651687821296,8.68760883283343e-06,3162.59093440993,9.41549478726698e-07,95.2437006239242,0.000449715537544742,0.00297773584571945,0.00049042770313441,92.5027763290653,8.49483755824809e-07,0.571208335290877,1,1.80728254812538,0.219545036146169,98.7823460097864,53.5584527614082,3.89995799288073e-06,7011.87116815826,8.71564340075914e-07,99.9376408618933,0.000208875715933179,0.00611129686737318,0.000253618153601985,98.5437790127858,7.12364750115855e-07,0.11180642265459,20.1435200163857,-13.8193374015384,-47.4348312178704,6.33760883283343e-06,-6627.40906559007,-6.84505212733019e-08,-5.05629937607576,-0.180454963853831,0.0823460097863773,-45.6415472385918,1.54995799288073e-06,-2778.12883184174,-1.38435659924086e-07,-0.362359138106726
model,20221212_161628,1,0,0,1,99.2,98.7,99.2,1.07e-06,98.9,2.34e-06,100.3,199.99999999999,53.6723865057612,1.11045526461571e-06,119.136200617898,9.5574581490358e-07,5.96007841598117e-05,1.14518750033909e-05,2.02391862331254e-05,65.6545211118606,5.13654252876991e-07,0.075460054111637,102.088992135666,102.459720648576,67.3943496441092,1.22680960505023e-06,59.6111413816592,2.5923611788811e-06,119.136200617898,8.26800354695066e-05,0.000154533608746606,0.000120808503786148,61.4725264841574,8.32728823594775e-07,0.0846172263841411,1,2.66621332094107,98.3418457756762,99.7869019993173,67.6092658798746,1.09343179016214e-06,65.2287852244989,2.23822077688965e-06,132.304455016836,7.39261206225793e-05,0.000145996422340746,0.000110607027564505,66.2853580663839,7.34572918873776e-07,0.0030319824898017,2.88899213566602,3.75972064857636,-31.8056503558908,1.56809605050229e-07,-39.2888586183408,2.523611788811e-07,18.8362006178981,-0.858154224323769,1.08690199931725,-31.5907341201254,2.3431790162139e-08,-33.6712147755011,-1.01779223110353e-07,32.0044550168361
