C1g,C2g,Ca,Cag,Cag_sim,Cb,Cbg,Cbg_sim,Eout_rail,R1g,R2g,Ra,Rag,Rag_sim,Rb,Rbg,Rbg_sim,Rs,Rsg,Rsg_sim,RsolA,RsolAg,RsolAg_sim,RsolB,RsolBg,RsolBg_sim,Rsolg,TEC12,TECabs,TECabs_sim,TER12,TERabs,TERabs_sim,Va_rail,chamber,circuitValuesKnown,dCa,dCa_sim,dCb,dCb_sim,dRa,dRa_sim,dRb,dRb_sim,dRs,dRs_sim,dRsolA,dRsolA_sim,dRsolB,dRsolB_sim,meas_ID,meas_idx,resnormbest12,resnormbestabs,resnormbestabs_sim,rsme_simVSmeasured,simVSmeasured,tau1,tau2,tauMEM12,tauMEMabs,tauMEMabs_sim,taua,taua_sim,taub,taub_sim
2.13993054715792e-08,5.31498219699534e-07,1.07e-06,7.40064116261731e-06,2.15028247678e-06,9.2e-08,8.33742864959718e-08,9.65722314714627e-08,0,132.898138414488,26.465218595766,99.2,22.6817627742171,36.8312342753782,994,1321.63913158825,666.053075736371,100.3,100.7151642294,101.076162053752,0.4,60.1553268034851,3.43753718995817e-11,98.7,37.2370904913668,102.626821304036,31.7209175322839,2.05710683140259e-08,8.24454707157296e-08,9.24214531157783e-08,159.363357010254,93.6955855514533,88.3685838947555,0,model,1,6.33064116261731e-06,1.08028247678e-06,-8.62571350402824e-09,4.57223147146268e-09,-76.5182372257829,-62.3687657246218,327.639131588248,-327.946924263629,0.415164229399593,0.776162053752458,59.7553268034851,-0.399999999965625,-61.4629095086332,3.92682130403601,20221026_172818,1,0.0427555013959061,0.129782297183419,0.000993138198682718,1.49377694373644,1,2.84392786053583e-06,1.40662165676086e-05,1.22025489758273e-05,0.000166886581764059,7.84180885447638e-05,0.000167859587227592,7.91975576605248e-05,0.000110190719601326,6.43222318022924e-05
0.00012509634045117,8.37183402188831e-08,1.07e-06,1.39909354979485e-06,1.06684927669219e-06,9.2e-08,2.48695019758205e-07,9.28802112725601e-08,0,3.19062665189153,93.3169367440935,988,824.587286059005,987.135489490677,994,797.713973343353,990.719990808267,100.3,67.5024472578869,99.911319478946,0.35,31.681376676889,6.89601147996206e-15,0.28,7.20785952771686e-12,0.986316854558403,1.36735418554037e-17,8.36623507860878e-08,2.11160342072396e-07,8.54416372468408e-08,96.507563395985,64.8059326462522,95.1069921785525,0,model,1,3.29093549794855e-07,-3.15072330780764e-09,1.56695019758205e-07,8.80211272560078e-10,-163.412713940995,-0.86451050932294,-196.286026656647,-3.28000919173337,-32.7975527421131,-0.388680521054042,31.331376676889,-0.349999999999993,-0.279999999992792,0.706316854558403,20221018_191931,1,0.0673521608509883,0.510319692185428,3.35494112412531e-05,1.62973579668902,1,0.0003991357178976,7.81233905852601e-06,0.000386198215819042,0.000668118987721,0.000573442447384787,0.001153674753168,0.00105312478296032,0.000198387492362022,9.20182820582206e-05
8.15470347913516e-07,1.27942986902409e-06,1.07e-06,1.29184420131037e-06,1.20303906493863e-06,1.01e-06,1.12524307230671e-06,1.10167774524797e-06,0,112.673490851123,792.784473700073,99.2,88.6473725843606,85.8020633838491,9790,1664.82463404755,1652.08625812023,1000.9,1810.17111184951,1866.58954011357,99.2,107.159906536241,102.387210658818,98.7,106.978874027734,102.802114411089,199.999999999603,4.98036666371253e-07,6.01401014307924e-07,5.75064736217857e-07,905.457964551196,890.685252791098,899.970616368055,0,model,1,2.21844201310373e-07,1.33039064938628e-07,1.15243072306705e-07,9.16777452479733e-08,-10.5526274156394,-13.3979366161509,-8125.17536595245,-8137.91374187977,809.271111849515,865.689540113573,7.95990653624084,3.18721065881839,8.27887402773447,4.10211441108872,20221212_165442,2,0.00139717465080959,0.0162464778972099,0.0070930438434928,5.37308048467371,1,9.18818907849959e-05,0.00101431213535042,0.000206667380328243,0.000203436022583202,0.000187986280699567,0.000114518594234506,0.000103223234103111,0.00187333238606755,0.00182006666380105
5.35308429181004e-07,0.000999999999765232,1.07e-06,2.16270655420425e-06,1.99562426941317e-06,1.01e-06,7.27200356728911e-07,6.95928988136186e-07,0,96.6707697252383,1.52396955959055,9837,1190.6864838809,1361.30829243328,994,1299.5827673102,1529.46741272518,100.3,101.169058501587,102.370083849397,0.4,20.0212524052996,4.97266051983655,98.7,80.8747298517503,93.9777032408992,100.108251026729,5.35022027379883e-07,5.44211639401716e-07,5.15989336126764e-07,98.1947392848289,97.2194455164676,98.8688731479941,0,model,1,1.09270655420425e-06,9.25624269413167e-07,-2.8279964327109e-07,-3.14071011863815e-07,-8646.3135161191,-8475.69170756672,305.582767310199,535.467412725181,0.869058501586821,2.07008384939671,19.6212524052996,4.57266051983655,-17.8252701482497,-4.72229675910079,20221117_174122,3,0.0280043160703397,0.137180963544036,0.0213056216541121,1.61122038688376,1,5.17486778893359e-05,0.00152396955923277,0.00150112088297473,0.00179572122150183,0.00193858701622973,0.00257510546269163,0.00271665986653325,0.000945057051986721,0.0010644007089251
1.69782849739775e-07,3.72616034886144e-08,9.2e-08,9.33781136232517e-08,1.09053291304601e-07,2.34e-06,1.46199765028725e-05,5.21578123533259e-06,0,64.9935992060997,73.0663006393098,9837,6519.8976208384,8809.23167413322,9790,3967.91818317991,2989.46584282709,100.3,100.282621683316,92.4980010604654,99.2,60.3665736989152,107.406260195106,0.28,41.9517475065337,1.97176972291699e-11,63.0996376888163,3.0555666319599e-08,9.27854906401788e-08,1.06819865968119e-07,138.059899845409,99.3328190079584,91.7784871825533,0,model,1,1.37811362325167e-09,1.70532913046015e-08,1.22799765028725e-05,2.87578123533259e-06,-3317.1023791616,-1027.76832586678,-5822.08181682009,-6800.53415717291,-0.0173783166841304,-7.80199893953458,-38.8334263010848,8.20626019510644,41.6717475065337,-0.279999999980282,20221205_175448,1,0.0439767437356097,1.02323005593151,0.0024932474328025,2.68711857470121,1,1.10347984880563e-05,2.72256752280185e-06,7.12170128554346e-06,0.0362936073050054,0.0118851228805961,0.000608815740850616,0.000960675707928972,0.0580108706034108,0.0155923998466853
1.36911581940106e-06,1.45741387108806e-06,2.35e-06,1.35097316216166e-06,8.76240502814546e-07,1.01e-06,1.68002842290079e-06,7.24763126025666e-06,0,1481.25817582052,3707.19917221362,988,1884.45910676465,3964.07031603213,9790,3563.86029925233,1223.59515970095,10029,86408.7051919233,471360.819487588,99.2,194.895560659292,199.99999998588,0.28,3.7900219738588e-09,1.1906416003861e-10,103.211243937684,7.05942836204884e-07,7.48819572445385e-07,7.81729235137614e-07,5188.45734803414,5125.16301727144,5131.19299929622,0,model,1,-9.99026837838341e-07,-1.47375949718545e-06,6.70028422900792e-07,6.23763126025666e-06,896.45910676465,2976.07031603213,-6226.13970074767,-8566.40484029905,76379.7051919233,461331.819487588,95.6955606592923,100.79999998588,-0.279999996209978,-0.279999999880936,20221204_141301,3,0.000212940407033556,0.698375362181456,0.655237912535226,6.31038504694556,1,0.00202801400113304,0.0054029234964703,0.0029915204824028,0.00373620754137287,0.00759574184807746,0.00254585367843017,0.00347347896691221,0.00598738659799164,0.00886816652934736
1.05409105583614e-07,1.29507361064841e-06,1.07e-06,1.07201954001942e-06,1.07042186912822e-06,9.2e-08,1.12472128830301e-07,9.18122907174071e-08,0,86.8062036367764,813.750482744126,9837,21256.3409091523,9569.44256509095,98.9,91.6641647315048,98.9715373789331,1000.9,938.165604921125,1003.79446367744,0.4,5.46131141776036,0.420228633467601,0.28,4.45998596016126,0.17967964842597,7.99615905892291,9.74753557335394e-08,1.01792459148956e-07,8.45594521604184e-08,900.556686380902,898.672292456544,909.380704888501,0,model,1,2.01954001942065e-09,4.21869128216281e-10,2.0472128830301e-08,-1.87709282592907e-10,11419.3409091523,-267.557434909049,-7.23583526849518,0.0715373789331011,-62.734395078875,2.89446367743994,5.06131141776036,0.0202286334676011,4.17998596016126,-0.100320351574031,20221020_162243,2,0.001294775364234,0.65993084875178,1.16108382523717e-05,3.64928156115075,1,9.15016428446164e-06,0.00105386677585432,0.000109852190373577,0.000108109237723227,0.000113850606719076,0.0227872128039255,0.0102433405970398,1.03096637448037e-05,9.08680356258333e-06
5.36930070333263e-08,1.75627682290213e-06,9.2e-08,2.44479229214372e-08,7.79092009441426e-08,9.2e-08,1.43713352986163e-07,2.04763211950432e-07,0,75.795602644635,15.0044176619928,99.2,243.87004640036,98.3874432070849,994,240.152899046156,157.484492000759,100.3,176.725802189681,128.098102348713,99.2,7.7815371001062e-09,72.3852470950953,98.7,161.322241876949,132.02765776855,199.999966930668,5.21001965032283e-08,2.08935913314405e-08,5.64361341895931e-08,90.8000203066278,129.45819968371,85.3626745279306,0,model,1,-6.75520770785628e-08,-1.40907990558574e-08,5.17133529861627e-08,1.12763211950432e-07,144.67004640036,-0.812556792915061,-753.847100953844,-836.515507999241,76.4258021896811,27.798102348713,-99.1999999922185,-26.8147529049047,62.622241876949,33.3276577685495,20221209_161326,1,0.11318641705401,0.116081258272931,0.000244608204652912,1.8707898059675,1,4.06969382589359e-06,2.63519109809014e-05,2.26698447049255e-05,2.03472789127086e-05,1.71174173997619e-05,5.96211609724333e-06,7.6652870832012e-06,3.45131783512705e-05,3.22470304144575e-05
0.000179913962795547,8.46468376068331e-08,9.2e-08,1.17488609167169e-07,1.04201035111229e-07,1.01e-06,6.39526341801846e-07,5.2036595037885e-06,0,31.1437919280769,916.970996897027,9837,13436.6211288759,1250.13612351223,9790,15779.8955067299,644.928862857154,1000.9,903.66672922919,1738.46698529081,0.4,1.3664690084731e-07,1.82207834199504e-10,98.7,172.692567813214,199.999999999983,102.03135512622,8.46070312598205e-08,9.92543942862523e-08,1.02155416987189e-07,948.114788825104,876.554890379325,906.695727319681,0,model,1,2.54886091671693e-08,1.2201035111229e-08,-3.70473658198155e-07,4.1936595037885e-06,3599.62112887587,-8586.86387648777,5989.89550672993,-9145.07113714285,-97.2332707708101,737.566985290808,-0.399999863353099,-0.399999999817792,73.9925678132144,101.299999999983,20221110_180135,2,0.00112448489546395,0.0846018947301122,2.61959206281323,2.58329691055189,1,0.0056032030222603,7.76186950645185e-05,0.00542169794439892,0.00549376674186105,0.00225821097677806,0.00157864992833783,0.000130265478099914,0.0100916588474344,0.00335599020647414
4.54396818369968e-07,1.08465763106993e-07,2.35e-06,7.45197240141887e-07,6.7826310935608e-07,9.2e-08,1.03790391008684e-07,1.27329537399615e-07,0,215.51496887487,697.065047901898,988,2654.00388171261,18733.6317816044,9790,12405.5234192606,83351.2770059052,1000.9,956.527057671355,848.630869349357,99.2,117.79516162,181.767696486491,0.28,1.3451365543784e-11,5.82072587841296e-11,102.935285980638,8.75639974655264e-08,9.11018136131139e-08,1.07204215799806e-07,912.580016776768,899.400377680813,841.634370882352,0,model,1,-1.60480275985811e-06,-1.67173689064392e-06,1.17903910086836e-08,3.53295373996151e-08,1666.00388171261,17745.6317816044,2615.52341926064,73561.2770059052,-44.3729423286447,-152.269130650643,18.5951616199998,82.567696486491,-0.279999999986549,-0.279999999941793,20221204_140532,2,0.00099192446406166,0.0319858737546625,0.503733903436851,3.28975953400076,1,9.79293161678436e-05,7.5607692355892e-05,9.2657839724539e-05,0.0018561226465634,0.0123221980854717,0.00197775636797809,0.0127063313417229,0.00128757412635244,0.0106130795428291
4.78537238888927e-07,1.07617701040762e-07,2.35e-06,4.53490454605043e-06,2.92233159060967e-06,9.2e-08,8.86271993550675e-08,1.04205278729703e-07,0,221.736339260096,685.024726424177,99.2,131.571966983626,83.8819994680952,9790,14095.7129119266,8676.7226479115,1000.9,978.542755374801,953.227207587338,0.4,29.1981468876597,1.01418216091699e-09,98.7,60.1833571214372,154.592742897376,100.58369346453,8.78591546422825e-08,8.69283291194888e-08,1.00617435401197e-07,906.761065684272,915.570456390068,859.686149552641,0,model,1,2.18490454605043e-06,5.72331590609669e-07,-3.37280064493248e-09,1.22052787297027e-08,32.3719669836264,-15.3180005319048,4305.71291192665,-1113.2773520885,-22.3572446251991,-47.6727924126618,28.7981468876597,-0.399999998985818,-38.5166428785628,55.8927428973762,20221102_165934,2,0.00298728178387131,0.138690620387374,0.163185682221732,3.21128867192572,1,0.000106109095550865,7.3720786213847e-05,9.81889659610543e-05,0.000602701440479827,0.000251441162902334,0.000596666311206845,0.000245131016929118,0.00124926355829712,0.000904160301985942
2.24160202070058e-06,6.88914377459244e-07,1.07e-06,1.03615435474334e-06,6.14037235153451e-07,1.01e-06,1.09012539843069e-06,4.64983241499895e-06,0,342.800463548784,1300.87793992713,988,2635.80901319752,6381.45959767358,994,2405.85222736684,1702.01746122497,10029,2427.94947481136,2038.65911113511,99.2,107.557468081284,147.972576541807,0.28,15.3186687178142,9.53638062839763e-12,116.592983139184,5.26962367988123e-07,5.31227453543753e-07,5.42408993723883e-07,1643.67840347591,1638.75993376842,1628.0609032471,0,model,1,-3.38456452566572e-08,-4.55962764846549e-07,8.01253984306916e-08,3.63983241499895e-06,1647.80901319752,5393.45959767358,1411.85222736684,708.017461224971,-7601.05052518864,-7990.34088886489,8.35746808128366,48.7725765418069,15.0386687178142,-0.279999999990464,20221201_125932,3,0.000674888276029278,0.0882846718298428,0.762306402085552,10.5752112099456,1,0.000768422211788052,0.000896193516135362,0.000795069798241622,0.00267442011371868,0.00707279305912545,0.00273110498729637,0.00391845380759894,0.00262268061792364,0.0079140959620981
8.87420906178901e-08,2.85730206403815e-06,9.2e-08,2.66414614949748e-07,1.2154592553546e-07,2.34e-06,2.56065922922198e-06,2.546640899171e-06,0,93.4539580986304,812.281145902847,99.2,97.8425119700371,92.3149372060912,9790,1797.34477417372,1699.14036161259,1000.9,1733.91044327919,1841.75891306489,99.2,98.9323974696382,96.5146248711075,98.7,99.0264916376657,100.762004078813,199.999999994538,8.60689607414123e-08,2.41308533194881e-07,1.16009052375951e-07,905.735104001477,905.482649522674,908.129433482015,0,model,1,1.74414614949748e-07,2.95459255354599e-08,2.20659229221983e-07,2.06640899170999e-07,-1.35748802996295,-6.88506279390883,-7992.65522582628,-8090.85963838741,733.010443279189,840.858913064893,-0.267602530361799,-2.68537512889253,0.326491637665669,2.06200407881296,20221212_155405,2,0.00101282342798857,0.0592157509106173,0.0056574144718612,4.28767055730228,1,8.29329961818916e-06,0.00232093259476748,0.000246911958463696,0.000262327611894516,0.00023362079329441,2.60666751522136e-05,1.12205044834622e-05,0.00460238748408185,0.00432710033831482
3.5579147823515e-10,1.18468529713363e-06,2.35e-06,2.54753813209994e-06,2.34988006622592e-06,2.34e-06,2.1614309741811e-06,2.34011802709637e-06,0,181.010853878053,164.808967582993,99.2,83.4545435766147,93.7528030762192,98.9,82.0189269991501,93.4648804165571,1000.9,499999.044498255,1417.07136240319,99.2,103.837297955739,99.2036779087714,98.7,100.685808604255,98.6963240826944,24.1103043450511,3.55684656980426e-10,1.1693276601207e-06,1.17249444350932e-06,345.819821461046,165.418725649884,165.369712204768,0,model,1,1.97538132099935e-07,-1.19933774077151e-10,-1.78569025818897e-07,1.18027096372941e-10,-15.7454564233853,-5.44719692378077,-16.8810730008499,-5.43511958344294,498998.144498255,416.171362403186,4.6372979557387,0.00367790877136542,1.98580860425547,-0.00367591730555716,20221212_172346,2,0.0110371688819124,0.0328911174966555,3.9640299931116e-09,6.82981403029992,1,6.44021192778791e-08,0.000195246760731345,0.000102227792421885,0.000194787702497253,0.000219512125474879,0.000212603632058422,0.000220307843101612,0.000177278249285062,0.000218718851563192
6.34968899930393e-07,5.12219709214506e-07,1.07e-06,1.184675573716e-06,1.05276219935277e-06,1.01e-06,1.24411175619412e-06,1.05389717824704e-06,0,89.6914221396481,8.25840755999051,9837,2283.25022573243,2504.78868565445,994,1197.86861275582,1382.33818563933,100.3,94.3732414324259,100.308273208906,99.2,102.193010724258,99.0214458258049,98.7,103.9677998742,99.7283768980896,199.999936933265,2.8351361117945e-07,6.06833208649286e-07,5.26664691530307e-07,97.9498296996386,91.8823091357278,97.7849093648511,0,model,1,1.14675573716002e-07,-1.72378006472318e-08,2.3411175619412e-07,4.38971782470423e-08,-7553.74977426757,-7332.21131434555,203.868612755822,388.338185639328,-5.92675856757407,0.00827320890611816,2.99301072425811,-0.178554174195099,5.26779987419977,1.0283768980896,20221216_172634,1,0.0399158855114799,0.0427002453938323,0.00980750477935183,2.34870718161796,1,5.69512636492048e-05,4.23011911895322e-06,8.6751773686215e-06,0.00190824148817988,0.00187651051861242,0.00270491077110676,0.00263694684562351,0.00149028242350546,0.00145684231322842
2.10113379252034e-06,2.3967021688708e-06,2.35e-06,2.56064328299611e-06,2.37396588849318e-06,2.34e-06,2.37168640878104e-06,2.36264407023612e-06,0,106.977559878425,4867.50429134367,99.2,100.524060278022,97.3100173815346,9790,6906.63008532502,6535.49076995329,10029,17048.1169274986,19950.2624875943,99.2,105.481107963943,99.5175774729016,98.7,105.354225522944,99.1928113442973,199.99999999999,1.11960328496811e-06,1.23127269495851e-06,1.18414572410685e-06,4974.4818512221,4966.0127645298,4977.83552507474,0,model,1,2.10643282996108e-07,2.39658884931761e-08,3.16864087810409e-08,2.26440702361168e-08,1.32406027802166,-1.88998261846537,-2883.36991467498,-3254.50923004671,7019.11692749858,9921.26248759429,6.28110796394293,0.317577472901576,6.65422552294436,0.492811344297252,20221213_164601,3,7.56367337812518e-05,0.019411263599425,1.68264493234975e-05,8.0965709786065,1,0.000224774166101928,0.0116659580920513,0.000470819880032441,0.000488704845536012,0.000454157432308005,0.000257406259730412,0.000231010661872441,0.0163803607038436,0.015441038513713
7.49616498064586e-07,3.12062157139931e-05,1.07e-06,1.0673291464145e-06,1.08055369027073e-06,2.34e-06,2.3744311859757e-06,2.29602915898177e-06,0,6067.56171111149,562.567886562529,9837,9632.15915385905,9784.48003111593,9790,9531.91531641124,9921.299245124,10029,10099.3302524986,10001.4565433925,0.4,11.9458493719941,8.54947297613525e-08,98.7,117.746744232273,99.6150431095543,102.127083485416,7.32032074337434e-07,7.36338200861132e-07,7.34761411601729e-07,6630.12959767402,6613.86871733848,6634.29261078376,0,model,1,-2.67085358550182e-09,1.05536902707324e-08,3.44311859757049e-08,-4.39708410182302e-08,-204.840846140945,-52.5199688840676,-258.084683588759,131.299245124002,70.3302524985666,-27.5434566075073,11.5458493719941,-0.39999991450527,19.0467442322729,0.915043109554318,20221117_181417,3,6.30211916394477e-05,0.044932105892126,0.00845675920526223,8.60243973732517,1,0.00454834436167416,0.0175556148218355,0.0164519451959375,0.0164890866514417,0.0166337471879373,0.010280684207817,0.0105726560050026,0.0226328769893663,0.0227795923617885
8.89021714391666e-07,1.29731160898302e-06,1.07e-06,2.08189912571312e-06,1.20174914217817e-06,1.01e-06,1.08387710849274e-06,1.01795810205495e-06,0,107.932890395761,788.602197443096,99.2,71.1388475481132,91.6667629335982,9790,7889.60896553659,9860.40157534716,1000.9,980.637674442656,993.645437510689,0.4,22.5108374973236,5.91664677522628e-14,98.7,111.856603577063,104.610189775984,110.609606758337,5.27521663045448e-07,7.12786576691687e-07,5.51122351425448e-07,896.535087838857,873.087200315605,903.44289104273,0,model,1,1.01189912571312e-06,1.31749142178173e-07,7.38771084927362e-08,7.95810205495298e-09,-28.0611524518868,-7.53323706640185,-1900.39103446341,70.4015753471558,-20.2623255573436,-7.25456248931073,22.1108374973236,-0.399999999999941,13.1566035770634,5.91018977598382,20221026_175837,2,0.00203529624574725,0.224536378816559,0.0796431502217149,7.36574419074262,1,9.59546832588874e-05,0.00102306278561245,0.000207568225833737,0.000223197153851576,0.000201599220001589,0.000148103904514656,0.000110160453721701,0.00855136655270417,0.0100374756731401
4.72784419464572e-07,1.07513460428904e-07,2.35e-06,3.97306017141595e-06,2.64577407716272e-06,9.2e-08,9.63914603689735e-08,9.29985153113309e-08,0,221.81573640942,685.63852843466,99.2,124.784871968541,96.879045551967,9790,12099.4843760066,9929.62571883256,1000.9,950.688561664696,992.409757639981,0.35,29.0711370264379,7.07188338674013,0.28,8.39833874943349e-09,3.94132935742826e-11,1.39143769206065,8.75941317980302e-08,9.41082747034915e-08,8.98406321508678e-08,907.45426484408,882.088058016875,903.029163472517,0,model,1,1.62306017141595e-06,2.95774077162724e-07,4.39146036897347e-09,9.98515311330939e-10,25.5848719685408,-2.32095444803301,2309.48437600663,139.625718832558,-50.211438335304,-8.49024236001901,28.7211370264379,6.72188338674013,-0.279999991601661,-0.279999999960587,20221018_171042,2,0.00110358743016451,0.131995886548844,0.0275058057792388,2.65340839895688,1,0.000104871024166434,7.37153707953918e-05,9.72554181094149e-05,0.00050262233666021,0.000262765981187567,0.000495777804813448,0.000256320067341661,0.00116628696871486,0.000923440449448635
2.85107820329012e-06,9.95342411639669e-08,2.35e-06,2.32101446362347e-06,2.34989167479224e-06,9.2e-08,1.03396299398809e-07,9.13559734695362e-08,0,429.276786489671,88.4528497180165,988,1128.04289136058,985.66083827619,98.9,95.9813907025224,99.164065164625,1000.9,893.795979772728,1003.54651548289,0.35,2.25143772503874,0.351609372950175,0.28,2.25393235794383,0.0433323753247588,3.33830263801673,9.61766110615426e-08,9.89866527776894e-08,8.79372650502945e-08,517.729636207687,516.582073638224,521.302026015166,0,model,1,-2.89855363765346e-08,-1.08325207758366e-10,1.13962993988094e-08,-6.44026530463784e-10,140.042891360577,-2.33916172381032,-2.91860929747762,0.264065164624981,-107.104020227272,2.64651548289191,1.90143772503874,0.00160937295017538,1.97393235794383,-0.236667624675241,20221019_164739,2,0.00218531769333157,0.0342319120725251,6.33561337176448e-05,1.94166327691376,1,0.00122390168913912,8.80408727547317e-06,0.000216400558587486,0.000214451368160483,0.000219955089439347,0.00261820386643553,0.00231619619803396,9.92412060979211e-06,9.05922970631084e-06
9.75412754621302e-07,9.46950501464946e-09,9.2e-08,3.13166550850788e-07,1.87084961073113e-07,9.2e-08,2.29728482973013e-05,4.31820328752805e-07,0,26.2740112204189,166.044279807988,9837,499999.998568168,3848.14957731057,98.9,499999.999999973,25.5376083005856,100.3,53.665087686168,70.2316876133625,99.2,105.756293334418,129.818125838101,0.28,39.7702742731001,0.00492981137982628,6.80316492466614,9.37845704993578e-09,3.08954868894416e-07,1.30532232836499e-07,192.318291028407,53.6622078990715,68.9810305629582,0,model,1,2.21166550850788e-07,9.5084961073113e-08,2.28808482973013e-05,3.39820328752805e-07,490162.998568168,-5988.85042268943,499901.099999973,-73.3623916994144,-46.634912313832,-30.0683123866375,6.55629333441803,30.6181258381005,39.4902742731001,-0.275070188620174,20221204_143411,1,0.0576610008536933,0.884316202673236,0.00115366078887368,1.53253585375007,1,2.56280056594598e-05,1.5723571402956e-06,2.23415872136261e-05,5.82150370370244,1.57011626970004e-05,0.156583274976992,0.000719930913874664,11.48642414865,1.10276584119193e-05
1.29435039775974e-06,8.60481902405184e-07,1.07e-06,9.70081836341241e-07,9.44614272259606e-07,1.01e-06,1.39116502238063e-06,1.53101138596309e-06,0,4094.71158759709,1095.99069228672,988,1195.74219497224,1395.09051965396,9790,3995.14222455015,3793.67113592652,10029,384699.267885032,485760.445159042,99.2,199.99999999999,199.999999999986,0.28,5.36582641767452e-08,8.87366502992759e-06,100.976560152033,5.16868571423383e-07,5.71538682869949e-07,5.84181700237734e-07,5190.70227988381,5121.77448971889,5133.92248455278,0,model,1,-9.99181636587585e-08,-1.25385727740394e-07,3.81165022380625e-07,5.21011385963088e-07,207.742194972237,407.090519653962,-5794.85777544985,-5996.32886407348,374670.267885032,475731.445159042,100.79999999999,100.799999999986,-0.279999946341736,-0.27999112633497,20221220_195322,3,3.45360992406384e-05,0.672333170859543,0.887548852488026,5.28272371531589,1,0.00529999157211769,0.000943080155917253,0.00186302009887625,0.0021730505720346,0.00252512755453685,0.00115996778428937,0.0013178224159592,0.00555790212223009,0.00580815370370303
2.41189620294642e-06,2.26846564304456e-06,2.35e-06,3.36036577137796e-06,2.87150141216176e-06,2.34e-06,2.52976295024102e-06,2.33393822907995e-06,0,882.695590346866,102.434192507528,99.2,94.55097340234,95.4148940860754,994,1017.06951804377,1078.94592661654,10029,6491.41295847138,5825.24796263194,0.35,15.1954601004603,10.7076221608168,0.28,35.7068196988221,1.98980827296264e-09,1.00018381032298,1.1689915974467e-06,1.44325009341281e-06,1.28748143914752e-06,985.129782854394,949.09324161318,977.332189547558,0,model,1,1.01036577137796e-06,5.21501412161764e-07,1.89762950241018e-07,-6.06177092004746e-09,-4.64902659766001,-3.7851059139246,23.0695180437742,84.9459266165386,-3537.58704152862,-4203.75203736806,14.8454601004603,10.3576221608168,35.4268196988221,-0.279999998010192,20221018_170034,3,0.000778788446628383,0.808260699397317,0.0884796039452437,2.2661490023141,1,0.00212897014271516,0.00023236844637634,0.000429577856399415,0.000509547745953628,0.000456322321817405,0.000317725854671691,0.000273984003109431,0.00257294478456663,0.00251819314524043
1.08530725880329e-06,1.7333258473526e-06,1.07e-06,1.1349241658359e-06,1.06369127578568e-06,2.34e-06,2.38376342934453e-06,2.36052213715698e-06,0,67.4385551708479,102.855260294335,99.2,109.039044752953,94.6871310838492,98.9,98.173254069838,92.5637744923824,1000.9,804.308332695531,1410.11450278931,99.2,101.270888853173,98.3158035009772,98.7,105.519790163255,99.6270740385314,199.999999991939,6.67412555360475e-07,7.68863574391927e-07,7.3326819937753e-07,170.293815465183,164.764388769809,165.300447994334,0,model,1,6.4924165835898e-08,-6.30872421431833e-09,4.3763429344527e-08,2.05221371569779e-08,9.83904475295267,-4.51286891615085,-0.726745930161968,-6.33622550761757,-196.591667304469,409.214502789311,2.07088885317314,-0.884196499022792,6.81979016325532,0.927074038531359,20221212_161628,2,0.0210117635492119,0.0295957558429471,9.70275100868585e-05,8.35795270645048,1,7.31915534501271e-05,0.000178281681204351,0.000114808604304881,0.000181777616974499,0.000160276153489573,0.000123751046909788,0.000100717875263066,0.000234021812791429,0.000218498838788075
9.56849341020977e-07,2.89181851352593e-06,2.35e-06,2.39203480490878e-06,2.47005951307425e-06,1.01e-06,1.40487153541479e-06,1.9856940468678e-06,0,96.939331335603,808.968110743696,9837,22038.3482251198,9007.70823100508,98.9,80.7435537718299,85.4051040035366,1000.9,930.06162769894,987.402325251473,99.2,114.674324315456,120.321077578191,0.28,2.98731705907006e-11,3.06690837922828e-16,101.680536998284,7.18959064173466e-07,8.85063077129111e-07,1.10077507755714e-06,905.907442079299,892.53249957614,890.68471825885,0,model,1,4.20348049087827e-08,1.20059513074247e-07,3.94871535414787e-07,9.75694046867795e-07,12201.3482251198,-829.291768994924,-18.1564462281701,-13.4948959964634,-70.8383723010604,-13.4976747485268,15.4743243154556,21.1210775781908,-0.279999999970127,-0.28,20221209_145605,2,0.000636952741007472,0.79856875957641,0.0700797613633615,2.73857815743043,1,9.27563353074858e-05,0.00233938895950071,0.000333163968835877,0.000305456586987112,0.000376969917928192,0.0527164959971862,0.0222495754069913,0.000113434320362277,0.000169588406591948
1.44910529584031e-06,1.2176316811484e-06,1.07e-06,1.13001936398486e-06,1.06235578480162e-06,2.34e-06,2.33586817820196e-06,2.36939365523658e-06,0,137.711214696261,64.5669889513401,99.2,118.282963038439,99.7983626912133,98.9,107.704591631206,97.8493246279947,10029,1494.70454562735,11563.5076135413,99.2,101.187145847846,98.3398348568429,98.7,105.976937595924,99.5008849245653,199.999999999464,6.61661248469858e-07,7.61587397443021e-07,7.33485675482423e-07,202.278203647601,196.307419067958,194.326193188459,0,model,1,6.00193639848589e-08,-7.64421519837503e-09,-4.13182179804502e-09,2.93936552365814e-08,19.0829630384391,0.598362691213325,8.80459163120562,-1.05067537200526,-8534.29545437265,1534.50761354131,1.98714584784595,-0.860165143157076,7.27693759592381,0.800884924565253,20221212_161628,3,0.0121107106939346,0.0240123384748973,5.14104756704051e-05,10.9265080228873,1,0.000199558050512953,7.86188113035101e-05,0.000117222488719113,0.000195382812932019,0.000169552845684639,0.000133662038662941,0.000106021367918741,0.00025158372823757,0.000231843568942755
