chamber,meas_ID,meas_idx,Va_rail,Eout_rail,simVSmeasured,rsme_simVSmeasured,circuitValuesKnown,RsolA,RsolB,Ra,Ca,Rb,Cb,Rs,Rsolg,R1g,C1g,R2g,C2g,tau1,tau2,tauMEM12,TER12,TEC12,resnormbest12,RsolAg,RsolBg,Rag,Cag,Rbg,Cbg,Rsg,taua,taub,tauMEMabs,TERabs,TECabs,resnormbestabs,RsolAg_sim,RsolBg_sim,Rag_sim,Cag_sim,Rbg_sim,Cbg_sim,Rsg_sim,taua_sim,taub_sim,tauMEMabs_sim,TERabs_sim,TECabs_sim,resnormbestabs_sim,dRsolA,dRsolB,dRa,dCa,dRb,dCb,dRs,dRsolA_sim,dRsolB_sim,dRa_sim,dCa_sim,dRb_sim,dCb_sim,dRs_sim
model,20221216_165701,1,0,0,1,2.240652685,1,99.2,98.7,9837,1.07E-06,98.9,9.20E-08,100.3,190.7332426,60.77702662,6.10E-08,47.1985667,4.60E-06,3.70E-06,0.000217292,0.000123928,107.9755933,6.02E-08,0.087445453,142.2396105,0.291088909,282.4485026,1.26E-06,203.7407776,1.86E-08,230.0565753,0.000355984,3.79E-06,0.000151379,156.1629151,1.83E-08,0.09657665,140.3398578,3.88E-10,249.993946,1.32E-06,196.7541547,1.87E-08,241.5497031,0.000331089,3.68E-06,0.000147875,156.7807866,1.84E-08,0.001923604,43.03961046,-98.40891109,-9554.551497,1.90E-07,104.8407776,-7.34E-08,129.7565753,41.13985782,-98.7,-9587.006054,2.54E-07,97.85415467,-7.33E-08,141.2497031
model,20221216_165701,2,0,0,1,5.813654701,1,99.2,98.7,9837,1.07E-06,98.9,9.20E-08,1000.9,199.9999999,97.04619668,8.44E-08,810.0046951,1.30E-06,8.19E-06,0.00105568,0.000120259,907.0508918,7.92E-08,0.000795306,104.9796661,69.99359699,1959.668214,1.12E-06,130.0641338,5.14E-08,1682.009123,0.002194647,6.69E-06,0.000142866,931.9167024,4.92E-08,0.004462546,107.2056877,38.90114259,1667.279471,1.12E-06,152.3682348,3.45E-08,2036.086628,0.001863731,5.26E-06,0.000160881,960.896172,3.35E-08,0.000244429,5.779666055,-28.70640301,-7877.331786,4.99E-08,31.16413382,-4.06E-08,681.109123,8.005687688,-59.79885741,-8169.720529,4.78E-08,53.46823477,-5.75E-08,1035.186628
model,20221216_165701,3,0,0,0,12.34644875,1,99.2,98.7,9837,1.07E-06,98.9,9.20E-08,10029,200,105.6406484,8.65E-08,4883.721912,1.09E-06,9.13E-06,0.005308759,0.000121344,4989.36256,8.01E-08,0.000100744,96.39839638,120.6703364,10682.34641,1.07E-06,89.61549842,1.29E-07,9235.743214,0.011390834,1.16E-05,0.000106219,4972.438043,1.15E-07,0.001603241,100.6897951,100.97778,6548.189181,1.08E-06,94.73855282,1.01E-07,20011.71158,0.007078545,9.56E-06,0.000110378,4987.362698,9.23E-08,3.94E-06,-2.80160362,21.9703364,845.3464105,-3.68E-09,-9.284501582,3.69E-08,-793.2567864,1.489795055,2.277779975,-3288.810819,1.10E-08,-4.161447182,8.95E-09,9982.711578
model,20221216_170401,1,0,0,1,3.056737278,1,99.2,98.7,9837,1.07E-06,98.9,1.01E-06,100.3,200,31.11575133,7.86E-06,66.57579843,5.66E-07,0.000244436,3.77E-05,0.000178581,97.69154976,5.28E-07,0.05398427,112.7153131,91.74096775,221.1174198,1.69E-06,70.15187503,7.91E-07,140.6666108,0.000374767,5.55E-05,0.000132384,94.85635253,5.39E-07,0.085759133,112.1368951,86.17201673,210.017102,1.65E-06,76.55192767,6.95E-07,149.9684686,0.000345982,5.32E-05,0.000131437,98.44817158,4.89E-07,0.071518645,13.51531314,-6.959032254,-9615.88258,6.25E-07,-28.74812497,-2.19E-07,40.36661081,12.9368951,-12.52798327,-9626.982898,5.77E-07,-22.34807233,-3.15E-07,49.66846862
model,20221216_170401,2,0,0,1,5.761134726,1,99.2,98.7,9837,1.07E-06,98.9,1.01E-06,1000.9,200,798.5029509,1.34E-06,109.9297107,7.82E-07,0.001066899,8.60E-05,0.000204711,908.4326615,4.93E-07,0.001196291,106.6469629,96.94458984,1926.243576,1.16E-06,100.79834,8.94E-07,1634.623142,0.00222986,9.01E-05,0.000196515,904.9024345,5.04E-07,0.004459689,107.4882696,89.57380904,1634.61197,1.17E-06,98.13917252,8.95E-07,1913.59954,0.001911173,8.78E-05,0.000191069,909.3452817,5.07E-07,0.001868073,7.446962899,-1.755410163,-7910.756424,8.76E-08,1.898339983,-1.16E-07,633.7231416,8.288269611,-9.126190956,-8202.38803,9.92E-08,-0.760827479,-1.15E-07,912.6995396
model,20221216_170401,3,0,0,0,12.65376892,1,99.2,98.7,9837,1.07E-06,98.9,1.01E-06,10029,200,107.1865517,9.01E-07,4880.566101,1.09E-06,9.65E-05,0.005308132,0.000208533,4987.752653,4.93E-07,0.000102104,96.69462605,109.1646635,10744.64185,1.06E-06,102.0916411,1.02E-06,9216.241774,0.011430768,0.000103854,0.000210465,4982.616834,5.20E-07,0.001316813,100.5180806,97.32580528,6564.926969,1.08E-06,98.88446922,9.96E-07,19882.31266,0.007093345,9.85E-05,0.000202257,4991.01044,5.18E-07,5.69E-06,-2.50537395,10.46466351,907.6418463,-6.14E-09,3.191641074,7.26E-09,-812.7582261,1.318080585,-1.374194718,-3272.073031,1.05E-08,-0.015530781,-1.43E-08,9853.31266
model,20221216_171107,1,0,0,1,3.876788127,1,99.2,98.7,9837,1.07E-06,98.9,2.34E-06,100.3,200,84.12022721,7.74E-07,14.64046836,2.43E-05,6.52E-05,0.000356458,0.000313274,98.76069557,7.51E-07,0.03764658,109.3754732,96.81273212,236.9037125,1.56E-06,72.43027164,1.75E-06,135.1609385,0.00037021,0.000127,0.000183947,94.06152797,8.26E-07,0.087730703,108.1140543,92.23487385,238.5340401,1.48E-06,83.53524346,1.66E-06,137.1502781,0.000353087,0.000138273,0.000193989,96.18904656,7.81E-07,0.07799372,10.17547324,-1.887267885,-9600.096288,4.93E-07,-26.46972836,-5.87E-07,34.86093847,8.914054344,-6.46512615,-9598.46596,4.10E-07,-15.36475654,-6.85E-07,36.85027805
model,20221216_171107,2,0,0,1,6.298946078,1,99.2,98.7,9837,1.07E-06,98.9,2.34E-06,1000.9,200,133.4095744,1.43E-06,774.7981067,1.39E-06,0.000191265,0.001079192,0.000321695,908.207681,7.06E-07,0.001835927,105.15318,99.82163519,1955.107132,1.15E-06,102.3194383,1.93E-06,1610.630153,0.002254099,0.000197675,0.000299945,903.4084045,7.22E-07,0.005779281,106.6739406,91.49998326,1679.568573,1.16E-06,101.0507806,1.98E-06,1851.986263,0.001954315,0.000200065,0.00029962,907.8008819,7.33E-07,0.003715247,5.953179987,1.12163519,-7881.892868,8.29E-08,3.419438275,-4.08E-07,609.7301534,7.473940557,-7.200016743,-8157.431427,9.36E-08,2.150780553,-3.60E-07,851.0862629
model,20221216_171107,3,0,0,0,13.15572323,1,99.2,98.7,9837,1.07E-06,98.9,2.34E-06,10029,200,4877.050725,1.09E-06,110.6267007,2.00E-06,0.005311657,0.00022104,0.00033395,4987.677425,7.05E-07,0.00012875,97.72079753,109.0753673,10668.07972,1.06E-06,101.8267306,2.31E-06,9269.602486,0.011356364,0.00023472,0.000339872,4981.796307,7.28E-07,0.001277217,100.3199909,97.93533616,6585.987435,1.08E-06,98.88114109,2.31E-06,19687.4662,0.007115271,0.000228313,0.000330183,4990.385768,7.36E-07,1.02E-05,-1.479202471,10.37536731,831.0797223,-5.48E-09,2.926730611,-3.49E-08,-759.3975141,1.119990944,-0.76466384,-3251.012565,1.04E-08,-0.018858912,-3.10E-08,9658.4662
model,20221216_171900,1,0,0,1,2.56878568,1,99.2,98.7,9837,1.07E-06,994,9.20E-08,100.3,200,7.121322839,0.000145288,91.90117356,8.55E-08,0.001034645,7.86E-06,0.000960802,99.0224964,8.54E-08,0.064362964,200,3.681590586,556.2683268,3.12E-06,414.6161069,8.73E-08,106.7751253,0.001736829,3.62E-05,0.000762454,96.19578479,8.49E-08,0.288233563,199.9999991,3.62E-14,531.1400895,3.24E-06,419.2535379,8.14E-08,109.6297847,0.001722026,3.41E-05,0.000778723,98.29164865,7.94E-08,0.241813428,100.8,-95.01840941,-9280.731673,2.05E-06,-579.3838931,-4.69E-09,6.475125252,100.7999991,-98.7,-9305.85991,2.17E-06,-574.7464621,-1.06E-08,9.329784731
model,20221216_171900,2,0,0,1,4.165074884,1,99.2,98.7,9837,1.07E-06,994,9.20E-08,1000.9,200,393.6601642,4.59E-06,519.5159697,8.56E-08,0.001806569,4.45E-05,0.001046945,913.1761339,8.40E-08,0.002769813,146.5471629,59.5666459,5169.899711,1.22E-06,922.2554453,9.17E-08,1066.605636,0.00630269,8.46E-05,0.001025899,907.6888043,8.53E-08,0.007989049,155.5297038,40.39220716,4788.0817,1.24E-06,927.8276392,9.00E-08,1092.855468,0.005933851,8.35E-05,0.001033181,917.4443459,8.39E-08,0.004093535,47.3471629,-39.1333541,-4667.100289,1.49E-07,-71.74455465,-2.95E-10,65.70563574,56.32970381,-58.30779284,-5048.9183,1.69E-07,-66.17236083,-1.97E-09,91.95546776
model,20221216_171900,3,0,0,0,13.61424683,1,99.2,98.7,9837,1.07E-06,994,9.20E-08,10029,200,4278.421579,1.29E-06,925.3261553,8.91E-08,0.005532588,8.25E-05,0.001051593,5203.747735,8.34E-08,0.000177177,109.0544,102.9575409,9971.513115,1.06E-06,994.9532466,9.26E-08,9865.711327,0.010612984,9.21E-05,0.001046631,5193.503676,8.52E-08,0.000227785,123.4605666,76.90597725,8804.037862,1.09E-06,990.0717373,9.23E-08,11117.393,0.009629875,9.14E-05,0.001055595,5206.94125,8.51E-08,0.000724933,9.854400014,4.257540925,134.513115,-5.67E-09,0.953246566,5.72E-10,-163.2886725,24.26056662,-21.79402275,-1032.962138,2.38E-08,-3.928262692,2.77E-10,1088.392996
model,20221216_172634,1,0,0,1,2.348707182,1,99.2,98.7,9837,1.07E-06,994,1.01E-06,100.3,199.9999746,8.257530989,5.12E-07,89.69226045,6.35E-07,4.23E-06,5.70E-05,8.67E-06,97.94979144,2.83E-07,0.039915885,102.1930087,103.967803,2283.250884,1.18E-06,1197.86895,1.24E-06,94.37323964,0.002704912,0.001490283,0.001908242,91.88230813,6.07E-07,0.042700245,99.02145697,99.72837698,2504.78513,1.05E-06,1382.336226,1.05E-06,100.3082661,0.002636945,0.001456841,0.001876509,97.78489913,5.27E-07,0.009807505,2.993008697,5.26780299,-7553.749116,1.15E-07,203.8689503,2.34E-07,-5.926760359,-0.178543029,1.028376984,-7332.21487,-1.72E-08,388.3362256,4.39E-08,0.00826611
model,20221216_172634,2,0,0,1,5.68075858,1,99.2,98.7,9837,1.07E-06,994,1.01E-06,1000.9,200,210.4371216,1.06E-05,701.3759613,5.44E-07,0.002236991,0.000381847,0.001808843,911.8130829,5.18E-07,0.002873706,105.076629,104.062727,5520.182223,1.15E-06,935.9942679,9.83E-07,1048.402123,0.006340324,0.000920335,0.001706107,901.9386012,5.30E-07,0.0161066,104.7258989,95.88117874,5237.609885,1.15E-06,954.12951,9.67E-07,1066.618472,0.006035697,0.000922401,0.001710346,909.8784787,5.26E-07,0.017535115,5.876629003,5.362727021,-4316.817777,7.86E-08,-58.00573206,-2.67E-08,47.50212259,5.525898867,-2.818821263,-4599.390115,8.24E-08,-39.87048996,-4.33E-08,65.71847228
model,20221216_172634,3,0,0,0,12.38003699,1,99.2,98.7,9837,1.07E-06,994,1.01E-06,10029,200,1082.647803,8.29E-07,4119.184048,1.36E-06,0.000897763,0.005587513,0.001873832,5201.831851,5.15E-07,0.000245898,99.89691421,108.2892154,10016.54224,1.06E-06,990.8395442,1.01E-06,9839.212124,0.010639063,0.001001662,0.001869181,5195.28345,5.18E-07,0.000660542,100.7785862,98.49175147,8998.765127,1.08E-06,987.8521824,1.01E-06,10865.57742,0.009756178,0.000993448,0.001860236,5203.786218,5.22E-07,0.000230138,0.696914205,9.589215376,179.5422428,-7.85E-09,-3.160455762,9.22E-10,-189.7878761,1.578586177,-0.208248532,-838.234873,1.42E-08,-6.147817602,-4.34E-09,836.5774229
model,20221216_173419,1,0,0,1,2.520417834,1,99.2,98.7,9837,1.07E-06,994,2.34E-06,100.3,163.9720956,93.2864005,8.39E-07,41.07018061,4.97E-09,7.83E-05,2.04E-07,2.41E-05,134.3565811,4.94E-09,0.028462303,106.7570507,97.38947068,3514.91929,1.41E-06,1878.556578,1.97E-06,95.76770978,0.004957708,0.003702909,0.004139957,94.09690503,8.22E-07,0.08644789,104.4316091,93.3828347,3110.281765,1.28E-06,1734.074816,1.70E-06,101.2349639,0.003986324,0.002954894,0.003324103,99.16271073,7.31E-07,0.015268337,7.557050683,-1.310529316,-6322.08071,3.40E-07,884.5565777,-3.69E-07,-4.53229022,5.231609135,-5.317165298,-6726.718235,2.12E-07,740.0748164,-6.36E-07,0.934963939
model,20221216_173419,2,0,0,0,36.1568086,1,99.2,98.7,9837,1.07E-06,994,2.34E-06,1000.9,200,923.9302533,7.42E-07,26.28811324,0.00048955,0.00068558,0.012869348,0.01253228,950.2183665,7.41E-07,0.054851364,104.5978871,112.2116335,6101.118267,1.14E-06,3878.08803,2.32E-06,1020.351299,0.006925156,0.008992996,0.008189399,925.7005127,7.62E-07,1.837503858,102.9935122,96.60304664,5976.15739,1.13E-06,1096.564107,2.17E-06,1045.004303,0.00674326,0.002382334,0.003058458,910.4796809,7.43E-07,0.007037672,5.397887065,13.51163351,-3735.881733,6.51E-08,2884.08803,-2.11E-08,19.45129872,3.793512178,-2.096953359,-3860.84261,5.84E-08,102.5641074,-1.67E-07,44.10430258
model,20221216_173419,3,0,0,0,340.0304317,1,99.2,98.7,9837,1.07E-06,994,2.34E-06,10029,153.4425667,5257.756812,7.51E-07,329.1918525,2.87E-05,0.003949424,0.009446132,0.009122257,5586.948664,7.32E-07,0.217134991,84.20410849,105.1109156,17750.23753,1.06E-06,4103.289976,2.44E-06,7480.556316,0.018796263,0.010027787,0.011674184,5572.921391,7.39E-07,1.539227959,99.56871733,98.50381483,9107.140472,1.08E-06,1000.796797,2.32E-06,10724.63817,0.009847246,0.002325066,0.003069845,5203.579853,7.38E-07,0.000240248,-14.99589151,6.410915632,7913.23753,-1.11E-08,3109.289976,1.04E-07,-2548.443684,0.36871733,-0.196185175,-729.8595276,1.13E-08,6.796797286,-1.68E-08,695.6381679
model,20221219_134119,1,0,0,1,2.046449491,1,99.2,98.7,9837,1.07E-06,9790,9.20E-08,100.3,199.9861101,2.992645439,1.32E-05,95.81052352,8.53E-08,3.94E-05,8.17E-06,3.85E-05,98.80316896,8.48E-08,0.03527642,92.16582623,116.2376732,25369.90756,2.90E-07,24472.68529,1.68E-07,90.5146073,0.007345835,0.004101977,0.00569471,90.3505299,1.06E-07,0.039013323,85.053576,113.5563287,30717.46658,2.39E-07,30537.67313,1.34E-07,99.0303789,0.0073299,0.004100976,0.005710699,98.8705362,8.59E-08,0.000603337,-7.034173772,17.53767322,15532.90756,-7.80E-07,14682.68529,7.56E-08,-9.785392703,-14.146424,14.8563287,20880.46658,-8.31E-07,20747.67313,4.23E-08,-1.269621104
model,20221219_134119,2,0,0,1,3.609065478,1,99.2,98.7,9837,1.07E-06,9790,9.20E-08,1000.9,200,33.10710308,0.000168828,915.9056476,8.47E-08,0.005589414,7.76E-05,0.005397128,949.0127507,8.46E-08,0.001913511,102.7158804,109.5827634,16530.7384,5.82E-07,16134.34276,1.02E-07,953.8882473,0.009617519,0.001640717,0.005580718,926.8230872,8.66E-08,0.024288984,127.5387474,69.7551545,16109.1044,5.92E-07,16113.57748,9.85E-08,969.881224,0.009539485,0.00158651,0.005563549,941.5414545,8.44E-08,0.032466265,3.515880413,10.88276342,6693.738402,-4.88E-07,6344.342758,9.69E-09,-47.01175269,28.33874736,-28.9448455,6272.104404,-4.78E-07,6323.577476,6.46E-09,-31.01877599
model,20221219_134119,3,0,0,1,11.294377,1,99.2,98.7,9837,1.07E-06,9790,9.20E-08,10029,200,1468.284215,4.85E-06,5160.007533,8.61E-08,0.007114136,0.000444357,0.005636661,6628.291748,8.46E-08,0.000541059,110.3473471,74.03552899,9993.705046,1.04E-06,9797.913463,9.18E-08,9984.117284,0.010372919,0.000898967,0.005589082,6636.337782,8.43E-08,0.007232463,146.8413514,14.02733618,9635.924459,1.07E-06,9729.959736,9.09E-08,10162.59383,0.010357181,0.000884801,0.005643989,6665.010471,8.38E-08,0.038319467,11.14734714,-24.66447101,156.7050462,-3.21E-08,7.913463101,-2.49E-10,-44.88271602,47.6413514,-84.67266382,-201.0755406,4.85E-09,-60.04026374,-1.06E-09,133.5938303
model,20221219_134850,1,0,0,1,2.176312469,1,99.2,98.7,9837,1.07E-06,9790,1.01E-06,100.3,173.8631016,32.09364343,1.37E-08,92.94953814,6.04E-07,4.38E-07,5.62E-05,1.47E-05,125.0431816,1.34E-08,0.02405908,104.7699822,99.84913711,46.89011506,1.38E-06,47.43039968,9.97E-07,4998637.81,6.45E-05,4.73E-05,5.60E-05,94.31873502,5.78E-07,0.033959767,98.73440192,99.15981715,9169.216352,1.05E-06,9124.619229,1.03E-06,100.3420626,0.009607417,0.009401572,0.009504243,99.79468669,5.19E-07,0.000197295,5.569982229,1.149137106,-9790.109885,3.06E-07,-9742.5696,-1.28E-08,4998537.51,-0.465598084,0.459817146,-667.7836478,-2.22E-08,-665.3807706,2.04E-08,0.042062588
model,20221219_134850,2,0,0,1,5.644760132,1,99.2,98.7,9837,1.07E-06,9790,1.01E-06,1000.9,200,942.0453929,5.26E-07,7.661745961,6.77E-07,0.000495919,5.19E-06,9.15E-06,949.7071389,2.96E-07,0.000594832,99.29785567,109.3781778,8764.420294,1.07E-06,8533.868419,1.04E-06,995.6233216,0.009346454,0.008898452,0.009119468,941.4377654,5.27E-07,0.033336247,99.0290932,98.78552265,9547.463313,1.06E-06,9502.930078,1.01E-06,1002.506337,0.010164538,0.009640986,0.00990215,952.3879515,5.19E-07,0.000101868,0.09785567,10.67817783,-1072.579706,-3.59E-09,-1256.131581,3.27E-08,-5.276678447,-0.170906799,0.085522653,-289.5366868,-5.37E-09,-287.0699216,4.53E-09,1.606336809
model,20221219_134850,3,0,0,0,12.27544499,1,99.2,98.7,9837,1.07E-06,9790,1.01E-06,10029,21.64285265,6620.244426,5.20E-07,188.8279223,1.70E-09,0.00343962,3.21E-07,9.57E-05,6809.072349,1.70E-09,0.000140317,111.4043835,123.9997233,8292.07821,1.06E-06,8081.749137,1.03E-06,11072.16425,0.0088132,0.008297949,0.008552265,6605.471153,5.22E-07,0.037734695,99.04960442,98.42668667,9783.49251,1.07E-06,9737.231981,1.01E-06,10057.52825,0.010462053,0.009838563,0.010149569,6637.655026,5.20E-07,4.44E-06,12.20438354,25.29972334,-1544.92179,-7.15E-09,-1708.250863,1.68E-08,1043.164248,-0.150395581,-0.273313328,-53.50749024,-6.42E-10,-52.76801912,4.07E-10,28.52824519
model,20221219_135615,1,0,0,1,2.729345019,1,99.2,98.7,9837,1.07E-06,9790,2.34E-06,100.3,97.97820158,105.7115976,1.22E-09,96.18156401,7.99E-07,1.29E-07,7.68E-05,4.03E-05,201.8931616,1.22E-09,0.027544373,106.2192548,95.8594157,9431.183837,1.34E-06,9067.904706,1.81E-06,98.12054046,0.01261636,0.016456737,0.014574256,97.60284771,7.70E-07,0.067129705,104.5839944,92.63463187,10535.22303,1.28E-06,10456.37756,1.66E-06,100.7782515,0.013468685,0.017397884,0.015440664,100.2967384,7.23E-07,0.032755764,7.019254822,-2.840584298,-405.8161635,2.68E-07,-722.0952942,-5.25E-07,-2.179459537,5.383994359,-6.06536813,698.2230264,2.08E-07,666.3775638,-6.76E-07,0.478251513
model,20221219_135615,2,0,0,1,4.937595062,1,99.2,98.7,9837,1.07E-06,9790,2.34E-06,1000.9,200,939.665491,7.33E-07,9.429038665,0.000999997,0.000688604,0.00942901,0.009342176,949.0945297,7.32E-07,0.001518884,98.53020105,104.0138731,10067.04372,1.10E-06,9815.724878,2.20E-06,993.3552425,0.011121705,0.021552573,0.016403062,946.0881039,7.35E-07,0.010400745,98.25461218,93.91593333,10165.06526,1.11E-06,10090.47685,2.12E-06,1002.208788,0.011249291,0.021385246,0.016335931,954.9590835,7.27E-07,0.007703482,-0.66979895,5.313873114,230.0437164,3.48E-08,25.72487824,-1.44E-07,-7.544757522,-0.945387815,-4.784066668,328.0652575,3.67E-08,300.4768468,-2.21E-07,1.3087884
model,20221219_135615,3,0,0,1,11.69704739,1,99.2,98.7,9837,1.07E-06,9790,2.34E-06,10029,200,6051.88505,7.49E-07,578.1116145,2.96E-05,0.004534329,0.017137693,0.016038725,6629.996665,7.31E-07,0.000173376,104.8836443,115.1074709,9734.743983,1.06E-06,9468.57225,2.39E-06,10094.60284,0.01033546,0.022596485,0.016550946,6616.50577,7.35E-07,0.008448424,96.39635747,96.95506553,9879.553676,1.08E-06,9837.52708,2.31E-06,10001.22612,0.010626741,0.022773076,0.016712853,6635.471659,7.34E-07,0.000128209,5.683644336,16.4074709,-102.2560168,-8.29E-09,-321.4277504,4.65E-08,65.60284078,-2.803642534,-1.74493447,42.55367556,5.63E-09,47.52708044,-2.51E-08,-27.77388203
model,20221219_140414,1,0,0,0,42.58247479,1,99.2,98.7,9842,2.35,98.9,9.20E-08,100.3,200,49.98558324,9.26E-08,48.16378027,9.62E-06,4.63E-06,0.000463143,0.000238142,98.14936351,9.17E-08,0.079790529,141.4765415,0.165214309,277.1615776,2.72E-06,201.0979768,1.89E-08,232.5826459,0.00075452,3.81E-06,0.000319466,156.4832146,1.88E-08,0.126057328,76.16276073,118.658467,78.90760773,1.71E-07,113.4806312,1.52E-07,72.91547044,1.35E-05,1.73E-05,1.50E-05,52.87554773,8.05E-08,2.49E-05,42.27654151,-98.53478569,-9564.838422,-2.349997278,102.1979768,-7.31E-08,132.2826459,-23.03723927,19.95846697,-9763.092392,-2.349999829,14.58063118,6.03E-08,-27.38452956
model,20221219_140414,2,0,0,0,582.0393453,1,99.2,98.7,9842,2.35,98.9,9.20E-08,1000.9,200,812.8977041,2.87E-06,93.63477868,8.76E-08,0.002333781,8.20E-06,0.000248408,906.5324828,8.50E-08,0.00059944,109.3684078,2.810314064,1969.820112,2.33E-06,200.1339669,2.13E-08,1834.591216,0.004587527,4.26E-06,0.000426975,994.1150366,2.11E-08,0.045123027,82.5140725,115.6474731,3548.937373,2.70E-07,6791.839081,1.41E-07,90.53127485,0.000958065,0.00095738,0.00095783,89.74557167,9.26E-08,0.00012936,10.16840778,-95.88968594,-7872.179888,-2.349997671,101.2339669,-7.07E-08,833.6912163,-16.6859275,16.94747306,-6293.062627,-2.34999973,6692.939081,4.90E-08,-910.3687251
model,20221219_140414,3,0,0,0,2624.267386,1,99.2,98.7,9842,2.35,98.9,9.20E-08,10029,200,4883.213879,2.40E-06,102.6736848,8.63E-08,0.011736413,8.86E-06,0.000250362,4985.887564,8.33E-08,5.28E-05,107.1791786,193.9199383,204212.8434,2.45E-06,3117688.439,0.000127505,4999.282564,0.499840073,397.5213382,24.90661262,4991.770219,2.40E-06,0.012252076,82.21395087,115.6339227,67400.469,2.74E-07,133627.0735,1.38E-07,98.03363749,0.018479074,0.018468888,0.018475659,97.98585344,9.19E-08,0.000164719,7.979178569,95.21993835,194370.8434,-2.349997552,3117589.539,0.000127413,-5029.717436,-16.98604913,16.93392269,57558.469,-2.349999726,133528.1735,4.62E-08,-9930.966363
model,20221219_141411,1,0,0,0,42.6911778,1,99.2,98.7,9842,2.35,98.9,1.01E-06,100.3,200,38.00545945,1.37E-05,58.84581632,7.87E-07,0.000522384,4.63E-05,0.000335563,96.85127577,7.44E-07,0.051773961,115.8772491,85.66512277,223.538411,3.90E-06,76.07766898,8.73E-07,141.1897452,0.000871939,6.64E-05,0.000270942,95.96678532,7.13E-07,0.145456136,100.1882782,97.67032448,1.001965684,8.52E-05,53.84141191,1.02E-06,546.5923379,8.53E-05,5.48E-05,8.48E-05,49.8423509,1.01E-06,0.000156946,16.67724914,-13.03487723,-9618.461589,-2.349996099,-22.82233102,-1.37E-07,40.88974523,0.988278241,-1.029675518,-9840.998034,-2.349914846,-45.05858809,8.73E-09,446.2923379
model,20221219_141411,2,0,0,0,582.0662266,1,99.2,98.7,9842,2.35,98.9,1.01E-06,1000.9,200,99.26780298,8.93E-07,807.0815099,2.90E-06,8.87E-05,0.002341794,0.000335429,906.3493129,6.83E-07,0.000710713,109.1695206,90.55350398,1848.528847,2.55E-06,98.73299577,9.05E-07,1694.69183,0.004722502,8.94E-05,0.000324276,906.1094764,6.68E-07,0.018497902,91.87632204,97.59850261,8.404325316,6.11E-11,93.2509916,1.00E-06,3095.640839,5.13E-10,9.36E-05,7.74E-06,98.42327242,6.11E-11,0.000190018,9.969520595,-8.146496015,-7993.471153,-2.349997445,-0.167004234,-1.05E-07,693.7918297,-7.323677958,-1.101497388,-9833.595675,-2.35,-5.6490084,-6.58E-09,2094.740839
model,20221219_141411,3,0,0,0,2624.347566,1,99.2,98.7,9842,2.35,98.9,1.01E-06,10029,200,103.2768706,9.31E-07,4882.552896,2.40E-06,9.61E-05,0.011737301,0.000337264,4985.829767,6.71E-07,4.73E-05,96.32764212,193.8942763,184072.9787,2.44E-06,3988354.706,0.000127741,5019.582863,0.448245878,509.4767399,22.90481031,5013.551378,2.39E-06,0.025680172,100.0783652,97.67583206,1.000000682,0.000205949,102.7232886,1.01E-06,1803.915511,0.000205949,0.000103786,0.000204964,98.08358397,1.01E-06,0.000213547,-2.872357885,95.19427632,174230.9787,-2.349997565,3988255.806,0.000126731,-5009.417137,0.878365195,-1.024167936,-9840.999999,-2.349794051,3.823288632,3.45E-10,-8225.084489
model,20221219_142110,1,0,0,0,44.0373413,1,99.2,98.7,9842,2.35,98.9,2.34E-06,100.3,200,20.87039637,3.28E-05,73.89566919,1.30E-06,0.000685269,9.60E-05,0.000555487,94.76606556,1.25E-06,0.118548703,112.1962551,94.16181624,270.2498698,3.73E-06,92.56716435,2.11E-06,121.5281133,0.001007304,0.000195026,0.000402266,91.03522533,1.35E-06,0.304064574,94.55395197,98.38941753,4.9642153,1.01E-13,50.60019352,2.33E-06,3791.319084,5.02E-13,0.000118071,1.05E-05,54.76183616,1.01E-13,3.04E-05,12.99625509,-4.53818376,-9571.75013,-2.349996273,-6.33283565,-2.33E-07,21.22811331,-4.646048034,-0.310582471,-9837.035785,-2.35,-48.29980648,-6.58E-09,3691.019084
model,20221219_142110,2,0,0,0,581.903883,1,99.2,98.7,9842,2.35,98.9,2.34E-06,1000.9,200,766.805314,3.13E-06,135.5115165,1.80E-06,0.002398482,0.000244298,0.000567817,902.3168306,1.14E-06,0.005458951,107.5975607,100.7516437,2080.952637,2.61E-06,123.9481798,2.28E-06,1508.58161,0.005421072,0.000282183,0.000571065,895.7287101,1.21E-06,0.05960311,97.93814588,98.45051072,1.491523464,2.39E-08,90.72280051,2.34E-06,11987.3675,3.56E-08,0.000212145,3.47E-06,91.51036902,2.37E-08,3.88E-05,8.397560708,2.051643694,-7761.047363,-2.349997395,25.04817984,-6.34E-08,507.6816097,-1.261854119,-0.249489277,-9840.508477,-2.349999976,-8.177199487,-1.61E-09,10986.4675
