meas_ID,meas_idx,t,f,w,x,y,Zr,xfit,yfit,Zrfit,xfit_sim,yfit_sim,Zrfit_sim
20211021_160529,,95.7717707582001,10.1381,63.6995609627174,251.016149624169,-19.8919478380642,0.808227286457066,248.048797263538,-22.6266267666693,0.800054556311657,NaN,NaN,NaN
20211021_160529,,57.1560568556902,10.289,64.6476936255708,250.817439576825,-20.259763861234,0.810530939532771,247.951143458616,-22.852947102966,0.792834074330419,NaN,NaN,NaN
20211021_160529,,62.6491558418302,11.5569,72.6141442765438,250.723179431216,-22.409011699968,0.753100063557247,247.170653708612,-24.7583345191092,0.740595826983235,NaN,NaN,NaN
20211021_160529,,95.7717707582001,13.0347,81.8994355234938,249.868667173248,-25.381632000293,0.633336349576559,246.322987744755,-26.9938570726472,0.694438925883892,NaN,NaN,NaN
20211021_160529,,40.4087448979803,13.572,85.2753909890413,248.991360721085,-26.1841371027304,0.582942406014427,246.024505855897,-27.8112032692881,0.680607832825784,NaN,NaN,NaN
20211021_160529,,90.0186627727203,14,87.9645943005142,249.240392497857,-27.0202549567679,0.613451073713871,245.788939931943,-28.4639587016914,0.670509995327982,NaN,NaN,NaN
20211021_160529,,57.1560568556902,14.4046,90.5067710757991,249.186079698169,-27.9364745914097,0.62174801663237,245.567477013752,-29.0823181890748,0.661638207161244,NaN,NaN,NaN
20211021_160529,,48.2248888782401,15.8544,99.616133134148,248.548298663121,-30.4289226693602,0.512627492226782,244.777403450256,-31.3070384774716,0.63439684278639,NaN,NaN,NaN
20211021_160529,,52.4629708675402,16.4885,103.600300937431,248.201310447918,-31.704809348179,0.523969024243768,244.430788733306,-32.2836309963977,0.624352470818204,NaN,NaN,NaN
20211021_160529,,90.0186627727203,18,113.097335529233,247.235230257942,-34.3472095626771,0.488155467221685,243.594373166109,-34.6170846078568,0.603996398698597,NaN,NaN,NaN
20211021_160529,,57.1560568556902,18.5202,116.365848526027,247.17547986798,-35.275106571723,0.498451185684473,243.301795035787,-35.4212033297378,0.597972390129637,NaN,NaN,NaN
20211021_160529,,36.9306799067604,21.75,136.659280431156,244.448485253321,-40.7232926272339,0.399620163436011,241.409465476327,-40.4091314468903,0.568781654660693,NaN,NaN,NaN
20211021_160529,,52.4629708675402,23.0839,145.040421312403,244.181996961687,-43.3849170261497,0.39729898142709,240.583036383843,-42.4595821700564,0.559820273052054,NaN,NaN,NaN
20211021_160529,,44.1868158884404,25.4073,159.638774055104,242.299502954066,-47.263346574601,0.314940657460811,239.073227934047,-46.0058794225136,0.547184478244653,NaN,NaN,NaN
20211021_160529,,48.2248888782401,26.424,166.026888556913,241.685902768261,-48.831567525763,0.362461242588807,238.383406186798,-47.5448911684927,0.542596348632346,NaN,NaN,NaN
20211021_160529,,52.4629708675402,29.6793,186.480541687375,239.109716944819,-54.2180427549916,0.341253883618016,236.053132170974,-52.4064498329645,0.530749982731681,NaN,NaN,NaN
20211021_160529,,33.6526189150304,34.855,219.000423881744,234.066292978494,-61.8561139932477,0.324702001107166,231.972164861573,-59.8794803109685,0.517983937729629,NaN,NaN,NaN
20211021_160529,,48.2248888782401,36.9936,232.437643979679,232.560708904047,-65.3338773649956,0.247800201006901,230.157141825878,-62.8594298916235,0.514139292320016,NaN,NaN,NaN
20211021_160529,,40.4087448979803,40.716,255.826172967124,228.470371281563,-70.5491134250627,0.232880203219133,226.83131310715,-67.8778453545513,0.508785620178207,NaN,NaN,NaN
20211021_160529,,44.1868158884404,42.3455,266.064623425173,227.078992161805,-72.772200365898,0.207123279255505,225.312920458311,-70.0035334652522,0.5068598049086,NaN,NaN,NaN
20211021_160529,,48.2248888782401,47.5632,298.848399402444,221.571963980629,-79.553746719751,0.233297810655662,220.220708352394,-76.5013700231014,0.50193577991954,NaN,NaN,NaN
20211021_160529,,30.69956492249,55.857,350.95988170313,211.626831949533,-88.1217560890534,1.07190038648688,211.525333288888,-85.8119041192837,0.496714032092965,NaN,NaN,NaN
20211021_160529,,44.1868158884404,59.2837,372.490472795242,207.66435473339,-92.3039325230419,0.180657052751433,207.76608773967,-89.2828413885926,0.495160174889376,NaN,NaN,NaN
20211021_160529,,36.9306799067604,65.25,409.977841293468,200.529473634558,-97.5292337048903,0.157196295111562,201.05690845643,-94.7993588275651,0.493012298582485,NaN,NaN,NaN
20211021_160529,,40.4087448979803,67.86,426.376954945207,197.375761826725,-99.7280461806191,0.148301499106821,198.074009841435,-97.0042248874849,0.492245479947649,NaN,NaN,NaN
20211021_160529,,44.1868158884404,76.2219,478.916322165312,187.484358661007,-105.980148845057,0.142318129446685,188.414262269439,-103.238218675082,0.490299249582396,NaN,NaN,NaN
20211021_160529,,28.1665169288904,89.514,562.433049586873,171.405568255566,-112.172299764661,1.01877048064074,173.092532155996,-110.712113860777,0.488269398107548,NaN,NaN,NaN
20211021_160529,,40.4087448979803,95.004,596.927736923289,165.040905747454,-114.919267787622,0.128566878712944,166.893903975365,-113.009190551062,0.487676224608597,NaN,NaN,NaN
20211021_160529,,33.6526189150304,104.565,657.001271645233,154.443605130188,-117.402284620026,0.140596469053932,156.407293232487,-116.042403722723,0.486869422074855,NaN,NaN,NaN
20211021_160529,,36.9306799067604,108.75,683.29640215578,149.885096246252,-118.315351146498,0.117089020516334,151.965475363749,-117.020971529165,0.486586499670725,NaN,NaN,NaN
20211021_160529,,40.4087448979803,122.148,767.478518901372,136.351540191823,-119.802697605975,0.120414117256175,138.45045681896,-118.93452527373,0.48588878135694,NaN,NaN,NaN
20211021_160529,,25.6134719353304,143.45,901.322932314912,117.533532349604,-119.065948236576,0.657011339072662,119.373844472171,-119.002007246353,0.485217048957135,NaN,NaN,NaN
20211021_160529,,36.9306799067604,152.25,956.614963018092,110.471066255616,-118.353429786115,0.109506796369771,112.369568354698,-118.257323364703,0.485042193585744,NaN,NaN,NaN
20211021_160529,,30.69956492249,167.571,1052.87964510939,99.7162078494998,-115.916166427157,0.423085784259827,101.337991249404,-116.222369376401,0.484834941979905,NaN,NaN,NaN
20211021_160529,,33.6526189150304,174.275,1095.00211940872,95.4647477968181,-114.798805155407,0.116499243105695,96.9491202342432,-115.109294383732,0.48477509004854,NaN,NaN,NaN
20211021_160529,,36.9306799067604,195.75,1229.9335238804,83.1057728380322,-110.58376837654,0.109741061583302,84.5086394414565,-110.954842287192,0.48467831045289,NaN,NaN,NaN
20211021_160529,,22.7304189426104,229.89,1444.44147026751,68.1753734794457,-102.849361001966,0.108851393388755,68.9988789237724,-103.473157261986,0.48473745655392,NaN,NaN,NaN
20211021_160529,,33.6526189150304,243.985,1533.00296717221,63.0599426119496,-99.9052106963489,0.108116283833999,63.8258023793453,-100.322646904049,0.484816793609257,NaN,NaN,NaN
20211021_160529,,28.1665169288904,268.542,1687.29914876062,55.4607622740468,-94.7673878654496,0.0768247148719411,56.166934707264,-94.9514849606737,0.485013513547564,NaN,NaN,NaN
20211021_160529,,30.69956492249,279.285,1754.79940851565,52.719565806596,-92.3096994145112,0.302060576301301,53.2762819533288,-92.6791865016937,0.485119776487301,NaN,NaN,NaN
20211021_160529,,33.6526189150304,313.695,1971.0038149357,45.0331421941173,-85.4979122053932,0.12311251301665,45.522035231351,-85.8090767473456,0.485530385217427,NaN,NaN,NaN
20211021_160529,,18.0613319544004,368.4,2314.72546716496,36.3331792145763,-76.1998566597872,0.12249953465634,36.6737119639187,-76.2696722505077,0.486369254407989,NaN,NaN,NaN
20211021_160529,,30.69956492249,390.999,2456.71917192191,33.4236621158467,-72.7963731310597,0.424834514927661,33.9031562186829,-72.8062876666415,0.486773634401711,NaN,NaN,NaN
20211021_160529,,25.6134719353304,430.35,2703.96879694474,29.5002130223819,-67.4311574074713,0.288893306201678,29.957299264261,-67.3715478124217,0.487550582597692,NaN,NaN,NaN
20211021_160529,,28.1665169288904,447.57,2812.16524793437,28.0272406104437,-65.2955028153142,0.265927422917844,28.513103734722,-65.2097373748767,0.487918202318693,NaN,NaN,NaN
20211021_160529,,30.69956492249,502.713,3158.63893532817,24.2788960918113,-59.1693490741827,0.609609471595302,24.756716825489,-59.0532160663788,0.489202261353149,NaN,NaN,NaN
20211021_160529,,15.2482779615002,590.38,3709.46694165268,20.0611201882008,-51.332786940888,1.01792439984821,20.6668900700701,-51.2080033460168,0.491558490360736,NaN,NaN,NaN
20211021_160529,,28.1665169288904,626.598,3937.03134710811,18.7488006558262,-48.6485182716661,0.581730985200712,19.427022324779,-48.5119847436446,0.49263827517206,NaN,NaN,NaN
20211021_160529,,22.7304189426104,689.67,4333.32441080254,16.824149043399,-44.5194064215286,0.164664949386071,17.6932193566769,-44.4106729733431,0.494659282182393,NaN,NaN,NaN
20211021_160529,,25.6134719353304,717.25,4506.61466157456,16.2059030563455,-42.9069408507026,1.10638792060138,17.0683367395018,-42.8191490902799,0.495597228744746,NaN,NaN,NaN
20211021_160529,,28.1665169288904,805.626,5061.89744628186,14.7090861134066,-38.2938879802374,0.888888880514494,15.4645340809687,-38.3874107620542,0.498814212850206,NaN,NaN,NaN
20211021_160529,,12.6002309681903,946.12,5944.64728282875,12.9120814291595,-32.7864216729018,0.706702262726652,13.7547351582267,-32.9280558191227,0.504544935990141,NaN,NaN,NaN
20211021_160529,,25.6134719353304,1004.15,6309.26052620438,12.3730744959305,-30.9548725510202,0.980936893721981,13.243783570188,-31.0929900057387,0.507114119270077,NaN,NaN,NaN
20211021_160529,,22.7304189426104,1149.45,7222.20735133758,11.4714152210472,-26.8742114477328,0.224759661368913,12.2805931856686,-27.274317544547,0.514007619006766,NaN,NaN,NaN
20211021_160529,,25.6134719353304,1291.05,8111.9063908342,10.9072709738388,-23.9655847910153,0.91034270844607,11.6326778511622,-24.3498406764421,0.521279265648217,NaN,NaN,NaN
20211021_160529,,9.96718297483039,1516.2,9526.56556274569,10.2861638721941,-20.2636018977345,0.768858895342896,10.9477321616939,-20.7942205724543,0.53373143140168,NaN,NaN,NaN
20211021_160529,,22.7304189426104,1609.23,10111.0902918726,10.2004862522841,-19.0410080934713,0.296143179235248,10.7441580611152,-19.6089702699864,0.53912290320891,NaN,NaN,NaN
20211021_160529,,22.7304189426104,2069.01,12999.9732324076,9.69296639058955,-14.6197883923877,0.36215474177023,10.1060211656198,-15.2925490409991,0.566938075530579,NaN,NaN,NaN
20211021_160529,,7.38913498134025,2429.8,15266.883659385,9.62427311882746,-12.3712695045912,0.746146159723518,9.83634846619726,-13.0366272767352,0.589062599782059,NaN,NaN,NaN
20211021_160529,,4.90608698761025,3893.8,24465.4669490959,9.57842632451423,-7.60782398002882,0.899543835347978,9.40077694052324,-8.15000235220049,0.667985350627427,NaN,NaN,NaN
20211021_160529,,2.3480399940704,6240.1,39207.7046353313,9.6735013572166,-4.82330478831496,0.900684140456664,9.2307256343646,-5.08920610450855,0.745214630361213,NaN,NaN,NaN
20211021_160529,,0,10000,62831.8530717959,9.71764945898781,-3.39508025903237,0.462155793309615,9.16444846621197,-3.17659928836083,0.79721247495014,NaN,NaN,NaN
20211021_160529,,78.6204548015003,0.5,3.14159265358979,255.580600897355,-0.648593908475147,3.29002136746718,263.256898474581,-2.41008817593618,3.16243778368038,NaN,NaN,NaN
20211021_160529,,119.26120769889,0.55,3.45575191894877,254.246172415992,-0.699741586955763,3.23577899808403,263.226689787708,-2.64806097047951,3.13871179730061,NaN,NaN,NaN
20211021_160529,,110.27803872157,0.7595,4.7720792408029,255.437867180904,-1.23669588776157,3.10649081942662,263.070558770446,-3.635068438189,3.0229872925661,NaN,NaN,NaN
20211021_160529,,69.9072918235001,0.80127,5.03452789108379,255.358050156697,-1.24532619906227,3.01862633905085,263.033876506683,-3.82961709883043,2.99734865054445,NaN,NaN,NaN
20211021_160529,,102.68489974074,1.0488,6.58980475016995,256.102368731556,-1.87072411011542,2.55482369191155,262.780629757257,-4.96418065090437,2.8342045965271,NaN,NaN,NaN
20211021_160529,,63.2841718402201,1.2841,8.06823825294931,255.504034874192,-2.25741531588222,2.96266945317339,262.486918802403,-6.00910247099161,2.67032504386967,NaN,NaN,NaN
20211021_160529,,96.13177675729,1.4483,9.0999372803882,256.263710126934,-2.56691842416944,2.19406003161578,262.254457732115,-6.71612942176347,2.55597156298119,NaN,NaN,NaN
20211021_160529,,78.6204548015003,1.5,9.42477796076938,255.785716574435,-2.77993136162839,2.55951548332735,262.176979354994,-6.93470204292603,2.52041045965629,NaN,NaN,NaN
20211021_160529,,119.26120769889,1.65,10.3672557568463,254.462815200921,-2.93806853649469,2.62223378987839,261.941469844739,-7.55741235372901,2.41913941603884,NaN,NaN,NaN
20211021_160529,,90.3086717719902,2,12.5663706143592,256.208362408537,-3.78285369463116,1.99039279430943,261.337956426312,-8.94102417284678,2.1977023641348,NaN,NaN,NaN
20211021_160529,,57.7110678542904,2.0578,12.9295387251142,255.418723941451,-4.04652759930273,2.22952193852287,261.232108938648,-9.15986565436844,2.16345399690915,NaN,NaN,NaN
20211021_160529,,110.27803872157,2.2785,14.3162377224087,255.619269410887,-4.32527658571679,2.23682642779803,260.814974922189,-9.96984548396542,2.03910116394722,NaN,NaN,NaN
20211021_160529,,69.9072918235001,2.40381,15.1035836732514,255.553492439091,-4.74440280415533,1.87410194592381,260.570357359852,-10.4116275211067,1.97302146890193,NaN,NaN,NaN
20211021_160529,,78.6204548015003,2.5,15.707963267949,255.886283172566,-4.84983086850264,1.85909798018406,260.379479054762,-10.7418871808716,1.92448087571904,NaN,NaN,NaN
20211021_160529,,119.26120769889,2.75,17.2787595947439,254.431690234726,-5.27248940223081,1.78707811204039,259.87368089157,-11.5647347622871,1.80685698201768,NaN,NaN,NaN
20211021_160529,,102.68489974074,3.1464,19.7694142505099,256.234643752811,-6.18419549813131,1.66295861598411,259.055322856676,-12.7680561897534,1.64359883666842,NaN,NaN,NaN
20211021_160529,,52.8679778665201,3.2977,20.7200601874861,255.558867461404,-6.48455614189998,1.6766520718767,258.741490340223,-13.196275792193,1.58803577814225,NaN,NaN,NaN
20211021_160529,,78.6204548015003,3.5,21.9911485751286,255.921727964523,-6.89311229573634,1.54991950529548,258.323244350591,-13.7436981876054,1.51894698770493,NaN,NaN,NaN
20211021_160529,,110.27803872157,3.7975,23.8603962040145,255.505088135309,-7.58118176920299,1.62841777682438,257.714971558525,-14.4998453220739,1.42710755149637,NaN,NaN,NaN
20211021_160529,,119.26120769889,3.85,24.1902634326414,254.363521066579,-7.57273062333922,1.45455524295438,257.608825706054,-14.6276090249835,1.41200345425459,NaN,NaN,NaN
20211021_160529,,63.2841718402201,3.8523,24.2047147588479,255.267280452379,-7.64056563434053,1.53532979347351,257.604185087438,-14.6331690061027,1.41134888917328,NaN,NaN,NaN
20211021_160529,,69.9072918235001,4.00635,25.1726394554189,255.529413522345,-7.9361235351679,1.305676817964,257.295332692631,-14.9986278281568,1.36882577679051,NaN,NaN,NaN
20211021_160529,,96.13177675729,4.3449,27.2998118411646,256.056939208534,-8.73532273906901,1.21934023304932,256.632158880801,-15.7567767143192,1.28380443762647,NaN,NaN,NaN
20211021_160529,,78.6204548015003,4.5,28.2743338823081,255.565628992986,-9.11644972378203,1.2755225779264,256.336464144894,-16.0852450556972,1.24833705523343,NaN,NaN,NaN
20211021_160529,,119.26120769889,4.95,31.101767270539,254.21245312581,-9.99768433615152,1.27542849536669,255.510935997239,-16.9800931328879,1.15608711686653,NaN,NaN,NaN
20211021_160529,,102.68489974074,5.244,32.9490237508497,256.111352835269,-10.5736481670486,1.1211541157696,254.999162202366,-17.5243670253923,1.10325241632984,NaN,NaN,NaN
20211021_160529,,48.5348968774601,5.2848,33.2053777113827,255.249363896929,-10.6291169025422,1.26994194912069,254.929908754175,-17.5977019305769,1.09633081831392,NaN,NaN,NaN
20211021_160529,,110.27803872157,5.3165,33.4045546856203,255.256231305007,-10.663404436608,1.22078311949934,254.876400454552,-17.6543343865594,1.09101831665209,NaN,NaN,NaN
20211021_160529,,69.9072918235001,5.60889,35.2416952375865,255.127039490205,-11.1510783006529,1.03385338507547,254.395179926713,-18.1633494283404,1.04456896792547,NaN,NaN,NaN
20211021_160529,,90.3086717719902,6,37.6991118430775,255.816749914168,-12.1578696978044,1.04524009891324,253.78591100089,-18.8112995810668,0.988926836526094,NaN,NaN,NaN
20211021_160529,,57.7110678542904,6.1734,38.7886161753425,254.884291051351,-12.4975962872355,0.998915755330904,253.528113298358,-19.0884033040161,0.966358172832469,NaN,NaN,NaN
20211021_160529,,63.2841718402201,6.4205,40.3411912647465,254.993752775743,-12.8559747125372,1.10210565099862,253.173409819719,-19.4741728271647,0.93618696805051,NaN,NaN,NaN
20211021_160529,,110.27803872157,6.8355,42.9487131672261,254.869888988601,-13.8864105144661,1.12191746890593,252.609778879795,-20.1019378015191,0.890218892128464,NaN,NaN,NaN
20211021_160529,,69.9072918235001,7.21143,45.3107510197541,254.795751496339,-14.5135305225761,0.860342219648561,252.131816578331,-20.6534202817739,0.853023026526359,NaN,NaN,NaN
20211021_160529,,96.13177675729,7.2415,45.499686401941,255.601022737069,-14.6846445096424,0.820610426628383,252.094851233128,-20.6969571021037,0.8502119080268,NaN,NaN,NaN
20211021_160529,,102.68489974074,7.3416,46.1286332511896,255.684594355239,-14.8267458070856,0.865448271418936,251.973099498284,-20.8413484489729,0.841018330279459,NaN,NaN,NaN
20211021_160529,,44.6118238873601,8.4691,53.2129246850346,254.233945025081,-17.0803923213114,1.04527277808493,250.72712792065,-22.4266232957871,0.752549644393098,NaN,NaN,NaN
20211021_160529,,63.2841718402201,8.9887,56.4776677706451,254.268272219428,-18.0291810509424,0.857612198906541,250.219792616447,-23.1425701469879,0.719425696121094,NaN,NaN,NaN
20211021_160529,,102.68489974074,9.4392,59.3082427515295,254.907175624815,-19.0480507339034,0.758321311657119,249.808009259019,-23.7606278618816,0.693795821382215,NaN,NaN,NaN
20211021_160529,,52.8679778665201,9.8931,62.1601805624584,254.060397145398,-19.9293935556029,0.872748589194111,249.416072193373,-24.3828486117869,0.670475894908613,NaN,NaN,NaN
20211021_160529,,90.3086717719902,10,62.8318530717959,254.824109265827,-20.1795140814212,0.673945100980191,249.326791205629,-24.5294779317184,0.66531380090741,NaN,NaN,NaN
20211021_160529,,96.13177675729,10.1381,63.6995609627174,254.509859731718,-20.4452955828757,0.630849596390832,249.213041316856,-24.7190029232865,0.658818983328513,NaN,NaN,NaN
20211021_160529,,57.7110678542904,10.289,64.6476936255708,253.792941204791,-20.6807564856233,0.738679677035085,249.0907137062,-24.9262551790921,0.651937956465015,NaN,NaN,NaN
20211021_160529,,63.2841718402201,11.5569,72.6141442765438,253.170585751749,-23.1150288827994,0.671958418585611,248.131879642105,-26.6780408336625,0.601848645950903,NaN,NaN,NaN
20211021_160529,,96.13177675729,13.0347,81.8994355234938,253.40569131861,-26.1058767961937,0.528810477689155,247.128063430478,-28.7515594139651,0.557057142779412,NaN,NaN,NaN
20211021_160529,,40.7587528970903,13.572,85.2753909890413,251.893656581936,-27.0480844862083,0.567733208692298,246.783346843193,-29.5146991911688,0.543517731213397,NaN,NaN,NaN
20211021_160529,,90.3086717719902,14,87.9645943005142,253.039910682071,-27.9558881777503,0.476363529926774,246.514259546187,-30.1260205800932,0.533594150576437,NaN,NaN,NaN
20211021_160529,,57.7110678542904,14.4046,90.5067710757991,252.227359476547,-28.6043083443645,0.557646902234593,246.263537705805,-30.7065968511891,0.524846823878529,NaN,NaN,NaN
20211021_160529,,48.5348968774601,15.8544,99.616133134148,251.243382396827,-31.3424908191727,0.537362829749985,245.385053574943,-32.8063817253527,0.497804596741347,NaN,NaN,NaN
20211021_160529,,52.8679778665201,16.4885,103.600300937431,251.055336797517,-32.557377436028,0.563053922797688,245.00653371826,-33.7331181211926,0.487757315320785,NaN,NaN,NaN
20211021_160529,,90.3086717719902,18,113.097335529233,250.715505683107,-35.6325550198014,0.403522966377989,244.107035747566,-35.9582211148408,0.467253409537719,NaN,NaN,NaN
20211021_160529,,57.7110678542904,18.5202,116.365848526027,249.897151071123,-36.2512619607305,0.433860696144139,243.796294996266,-36.7281782222558,0.461146260566409,NaN,NaN,NaN
20211021_160529,,37.26568790591,21.75,136.659280431156,247.089884067972,-42.1812840957366,0.386921231415371,241.820829836555,-41.5340642195917,0.431263970948226,NaN,NaN,NaN
20211021_160529,,52.8679778665201,23.0839,145.040421312403,246.758524840216,-44.5558716565206,0.383091846918072,240.971224046658,-43.5220784600379,0.421983784652061,NaN,NaN,NaN
20211021_160529,,44.6118238873601,25.4073,159.638774055104,244.778911337078,-48.4589768233749,0.409632782329609,239.431770294886,-46.9738170562315,0.408802280373165,NaN,NaN,NaN
20211021_160529,,48.5348968774601,26.424,166.026888556913,244.160801425369,-50.3263860841781,0.35125335262574,238.732374132204,-48.4763585748843,0.403986198874839,NaN,NaN,NaN
20211021_160529,,52.8679778665201,29.6793,186.480541687375,241.430860214311,-55.8074339356354,0.336306891535397,236.381727205548,-53.2377564576711,0.391471821850665,NaN,NaN,NaN
20211021_160529,,33.9026269144001,34.855,219.000423881744,236.326287197651,-63.7451320463808,0.263079095886323,232.290271244637,-60.5924184293613,0.377846145688836,NaN,NaN,NaN
20211021_160529,,48.5348968774601,36.9936,232.437643979679,234.458894355645,-67.1794939626355,0.286672771782443,230.476006808685,-63.534818791963,0.373711479506076,NaN,NaN,NaN
20211021_160529,,40.7587528970903,40.716,255.826172967124,230.260318171688,-72.298564236784,0.219803782733142,227.156064666835,-68.5003975315127,0.367927831899272,NaN,NaN,NaN
20211021_160529,,44.6118238873601,42.3455,266.064623425173,228.84254825256,-74.6965392056381,0.276321466959893,225.641595716378,-70.6072936860574,0.365839501025807,NaN,NaN,NaN
20211021_160529,,48.5348968774601,47.5632,298.848399402444,223.103829136159,-81.4840398592263,0.213361315845348,220.565421274112,-77.059753109268,0.360479569453071,NaN,NaN,NaN
20211021_160529,,30.99957192173,55.857,350.95988170313,212.680813733219,-91.2010728784014,0.181356471810531,211.900178764583,-86.3349497617968,0.354759491994282,NaN,NaN,NaN
20211021_160529,,44.6118238873601,59.2837,372.490472795242,208.674100237146,-94.0833518449335,0.200147711468778,208.153261001336,-89.801552188714,0.353048748324124,NaN,NaN,NaN
20211021_160529,,37.26568790591,65.25,409.977841293468,201.373561432745,-99.8707884163691,0.155132076092365,201.463630209371,-95.3216508824307,0.350675730804818,NaN,NaN,NaN
20211021_160529,,40.7587528970903,67.86,426.376954945207,198.274054766053,-102.03400846991,0.167227506011449,198.488187295722,-97.5318260995656,0.349825710643217,NaN,NaN,NaN
20211021_160529,,44.6118238873601,76.2219,478.916322165312,187.786550668699,-108.094198049512,0.170115731280566,188.846523453143,-103.794742353565,0.347659278144628,NaN,NaN,NaN
20211021_160529,,28.45652492815,89.514,562.433049586873,171.241095934,-114.836265524276,0.130190534593903,173.532422318667,-111.339666312015,0.345377768742183,NaN,NaN,NaN
20211021_160529,,40.7587528970903,95.004,596.927736923289,164.820993608862,-116.758222033979,0.134903883224576,167.329074057212,-113.671068076929,0.344703453507891,NaN,NaN,NaN
20211021_160529,,33.9026269144001,104.565,657.001271645233,153.938483856012,-119.437656215477,0.126942942159885,156.823885373981,-116.766626867977,0.343776066014117,NaN,NaN,NaN
20211021_160529,,37.26568790591,108.75,683.29640215578,149.327073363577,-120.108001458604,0.118701223121561,152.370127259323,-117.772607499075,0.343446655687757,NaN,NaN,NaN
20211021_160529,,40.7587528970903,122.148,767.478518901372,135.650654503263,-121.200900957104,0.11359523840802,138.803678028186,-119.7706001322,0.342617887740634,NaN,NaN,NaN
20211021_160529,,25.8184759348101,143.45,901.322932314912,116.515544698621,-120.348268216749,0.118551200259619,119.615329751782,-119.951965904065,0.341771487430283,NaN,NaN,NaN
20211021_160529,,37.26568790591,152.25,956.614963018092,109.538681907521,-119.372225166064,0.110876274424911,112.558421532806,-119.245122489224,0.341530899227841,NaN,NaN,NaN
20211021_160529,,30.99957192173,167.571,1052.87964510939,98.5741212979012,-116.874689412517,0.109819518822045,101.431227271732,-117.26289155707,0.341213295287659,NaN,NaN,NaN
20211021_160529,,33.9026269144001,174.275,1095.00211940872,94.4560383945717,-115.644051939113,0.111299592595704,96.9999737443723,-116.167887258455,0.341105937089389,NaN,NaN,NaN
20211021_160529,,37.26568790591,195.75,1229.9335238804,82.1389284509956,-110.984921997963,0.109331932952051,84.4258794971799,-112.053239975148,0.340856807087952,NaN,NaN,NaN
20211021_160529,,22.9454239420702,229.89,1444.44147026751,67.1004364254166,-103.079866773923,0.113420433568208,68.7215336127999,-104.590453537425,0.34066409372365,NaN,NaN,NaN
20211021_160529,,33.9026269144001,243.985,1533.00296717221,62.1434147838929,-99.981203581643,0.108396418228985,63.476619922584,-101.436439270528,0.340633709542732,NaN,NaN,NaN
20211021_160529,,28.45652492815,268.542,1687.29914876062,54.4339866152678,-94.5878087052285,0.112982393048109,55.7050079394519,-96.0487466595903,0.340629351625507,NaN,NaN,NaN
20211021_160529,,30.99957192173,279.285,1754.79940851565,51.9592366780975,-92.2179909075793,0.114313722387032,52.7698177923027,-93.7661633031505,0.340643366019383,NaN,NaN,NaN
20211021_160529,,33.9026269144001,313.695,1971.0038149357,44.4650853174552,-85.3381822984523,0.115738263784703,44.8907175543049,-86.8553733954386,0.340739751944656,NaN,NaN,NaN
20211021_160529,,18.3063379537803,368.4,2314.72546716496,35.8302661209824,-75.9692561534365,0.122506049440894,35.8903326663705,-77.240437267394,0.34101735624731,NaN,NaN,NaN
20211021_160529,,30.99957192173,390.999,2456.71917192191,33.0822404750603,-72.4069638986689,0.124960977762192,33.0700587468768,-73.7452233340744,0.341167182460924,NaN,NaN,NaN
20211021_160529,,25.8184759348101,430.35,2703.96879694474,29.2062247712049,-67.0899675345532,0.126376970897049,29.0516573122472,-68.2565876589626,0.341468995465527,NaN,NaN,NaN
20211021_160529,,28.45652492815,447.57,2812.16524793437,27.76509523703,-65.0790216682852,0.13406996221935,27.5804002611767,-66.0721267728639,0.341615981532191,NaN,NaN,NaN
20211021_160529,,30.99957192173,502.713,3158.63893532817,23.9698193340912,-58.8563694254465,0.137939198319242,23.7523448326366,-59.8477539051413,0.34214191233765,NaN,NaN,NaN
20211021_160529,,15.5132869608301,590.38,3709.46694165268,19.9146970515618,-51.0691453958082,0.147213551617474,19.582382330874,-51.9098334686802,0.343134483222173,NaN,NaN,NaN
20211021_160529,,28.45652492815,626.598,3937.03134710811,18.6603707162449,-48.3396414312034,0.154275071200909,18.3177868366236,-49.1805611513687,0.343595912040167,NaN,NaN,NaN
20211021_160529,,22.9454239420702,689.67,4333.32441080254,16.721021754745,-44.2027177480221,0.161538215607153,16.5490664457165,-45.0274634168612,0.34446637669317,NaN,NaN,NaN
20211021_160529,,25.8184759348101,717.25,4506.61466157456,16.1621781590888,-42.6145798183293,0.160585145811603,15.9115023343352,-43.4154833205258,0.344872694958642,NaN,NaN,NaN
20211021_160529,,28.45652492815,805.626,5061.89744628186,14.5402176484705,-38.1859410980508,0.180194081534935,14.2749168346018,-38.9258184254051,0.346274821395542,NaN,NaN,NaN
20211021_160529,,12.8552379675402,946.12,5944.64728282875,12.9200601947277,-32.5856586304827,0.194535685456644,12.5297959206392,-33.3933653873226,0.348797759060364,NaN,NaN,NaN
20211021_160529,,25.8184759348101,1004.15,6309.26052620438,12.4168508789842,-30.8312905658236,0.200039541849683,12.0082141787462,-31.5333487598852,0.34993753556137,NaN,NaN,NaN
20211021_160529,,22.9454239420702,1149.45,7222.20735133758,11.6044927959843,-26.8036259163872,0.22534526915031,11.0248915780353,-27.6622162258612,0.353019378373442,NaN,NaN,NaN
20211021_160529,,25.8184759348101,1291.05,8111.9063908342,10.8533159019348,-23.7978950740424,0.244747145458465,10.3633650985643,-24.6971219263247,0.356305460072739,NaN,NaN,NaN
