10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
81	1312.77512368556	4.3449	4693.79536726333	413.699330925582	4711.99130794518	5.03689041218881			
82	1287.23565175004	4.00635	4688.39004316765	379.883319981018	4703.75515239403	4.63235030947897			
83	1280.70253176654	3.8523	4691.97997428927	364.690478139063	4706.13166241413	4.44445596736564			
84	1335.44954262831	3.85	4710.83856542913	366.537655451768	4725.07670227674	4.44906648758893			
85	1326.58637765069	3.7975	4705.28474187159	361.509494304931	4719.15178994724	4.39343364373254			
86	1295.70380672866	3.5	4701.37886559342	331.859479223062	4713.07690917501	4.03767959692848			
87	1270.64634179193	3.2977	4711.27315342764	314.631714286243	4721.76744893718	3.82069567716866			
88	1319.10823866957	3.1464	4708.1400570578	301.680124961271	4717.79542738649	3.66628854333023			
89	1335.44954262831	2.75	4728.8469928829	262.415120939906	4736.12242006006	3.17622332343462			
90	1295.70380672866	2.5	4717.0130728542	236.948707603131	4722.9606201526	2.87570945793874			
91	1287.23565175004	2.40381	4711.90903426114	226.573828047779	4717.35333070441	2.75296751372086			
92	1326.58637765069	2.2785	4727.39466431671	216.20238477029	4732.33597532872	2.61853713156257			
93	1275.26942878025	2.0578	4723.21610355584	192.286027646979	4727.12854461537	2.33127113586837			
94	1307.19201869966	2	4730.361568799	187.883403793069	4734.09133255701	2.27451336892769			
95	1335.44954262831	1.65	4740.56664604154	151.871851704494	4742.99875446976	1.83493697119779			
96	1295.70380672866	1.5	4726.05981127221	136.888717301625	4728.04186325024	1.65908893266177			
97	1312.77512368556	1.4483	4734.87806466809	131.843721375677	4736.71331770682	1.59500143925424			
98	1280.70253176654	1.2841	4718.75264816215	114.754249167729	4720.14778288131	1.39308816636501			
99	1319.10823866957	1.0488	4727.22505644095	88.5599386573467	4728.05452559276	1.07325485333082			
100	1287.23565175004	0.80127	4716.20421258177	61.2124220686393	4716.60143910735	0.743609979489657			
101	1326.58637765069	0.7595	4732.19595193076	58.7643736210592	4732.56080563969	0.711461988436362			
102	1335.44954262831	0.55	4735.36404526779	36.4642737510624	4735.50443822779	0.441192625414955			
103	1295.70380672866	0.5	4718.19028607989	31.6523883495522	4718.29645628026	0.384367935243191			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	1415.70314842569	10000	84.229152369665	29.2250681129453	89.1552281984548	19.1352880517787	0.00249500274658203	1.23743887	3717783611.435107
2	1417.99118541992	6240.1	86.7656365883557	43.3603861637199	96.9969008827062	26.5531994868258			
3	1420.4142334138	3893.8	88.9250438410228	65.183908010914	110.256996538556	36.2421918972294			
4	1422.80227440777	2429.8	90.2336738700414	100.55802876197	135.107487018959	48.0974385841681			
5	1437.38854937094	2069.01	90.1405241728402	117.035349728343	147.724700656965	52.3965670531405			
6	1437.38854937094	1609.23	91.3212838182914	150.814508662798	176.308232653561	58.8042332950196			
7	1425.34532240135	1516.2	92.1455783943122	159.995455646613	184.633023712416	60.0612316310699			
8	1439.75158836498	1291.05	93.7108300225287	188.37799252957	210.399590619806	63.5514155703062			
9	1437.38854937094	1149.45	94.5984375006352	212.1262178513	232.263636149654	65.9653489721791			
10	1439.75158836498	1004.15	97.5966759957225	242.527428205126	261.428125107469	68.0794058536433			
11	1427.82336839509	946.12	99.4407543073976	257.851881783378	276.362183658426	68.9108327835007			
12	1442.16963335887	805.626	104.54333957181	303.543157387587	321.041676804823	70.9957731605842			
13	1439.75158836498	717.25	110.665526082095	341.285003496131	358.778918380638	72.0341265775541			
14	1437.38854937094	689.67	113.729620631261	354.505324556282	372.301560227304	72.2131271380964			
15	1442.16963335887	626.598	118.163368835082	390.03939444571	407.545471026279	73.1456896778527			
16	1430.31141638881	590.38	123.451155910452	413.4446848919	431.481975708128	73.3748110433199			
17	1444.72768335241	502.713	139.250255942389	484.408220614383	504.025751305242	73.9619257002357			
18	1442.16963335887	447.57	152.957083678803	542.00422021863	563.173547125866	74.2405916587727			
19	1439.75158836498	430.35	159.506501069044	562.311327661962	584.496666457772	74.1633620338026			
20	1444.72768335241	390.999	175.316706705227	615.508605968525	639.98968091	74.101337313746			
21	1432.93946238218	368.4	186.259995634373	652.376379724714	678.445080162308	74.0654247624975			
22	1447.49573134542	313.695	223.585682743769	758.19381252257	790.473538377793	73.5696061709895			
23	1444.72768335241	279.285	257.759300154602	842.538447254968	881.085065086796	72.9894625927434			
24	1442.16963335887	268.542	272.157206305308	871.297658020927	912.813865920464	72.6533631097727			
25	1447.49573134542	243.985	306.294872181308	951.605683578342	999.684913231748	72.158105815452			
26	1437.38854937094	229.89	331.942013656742	1001.89614925163	1055.45317011971	71.6692542056274			
27	1450.67879333739	195.75	413.855834409072	1151.06096718397	1223.19990265244	70.2243105374787			
28	1447.49573134542	174.275	490.084790787352	1267.82626936912	1359.25220303794	68.8657331220396			
29	1444.72768335241	167.571	518.775978151459	1308.58420515798	1407.66513684752	68.3746124699395			
30	1450.67879333739	152.25	596.933030494496	1408.43829322468	1529.71483248251	67.0314972789288			
31	1439.75158836498	143.45	651.834981900284	1474.66912797319	1612.30824615709	66.1535563488191			
32	1455.96489232404	122.148	823.281495411417	1650.54545579645	1844.47627318358	63.4902732072439			
33	1450.67879333739	108.75	972.414092132095	1776.93863966006	2025.6110425484	61.3107032389014			
34	1447.49573134542	104.565	1028.6669060542	1818.07463286145	2088.91143284377	60.4988118600171			
35	1455.96489232404	95.004	1174.45954039575	1918.54416462884	2249.48147884306	58.5266218543397			
36	1442.16963335887	89.514	1273.26293688065	1973.18590437282	2348.33156084261	57.1665423915749			
37	1459.42295531531	76.2219	1567.44421547574	2113.31075031471	2631.15254138259	53.4356434955671			
38	1455.96489232404	67.86	1803.24341628777	2186.99102562105	2834.53992113927	50.4933378448916			
39	1450.67879333739	65.25	1884.69741418191	2205.1036617395	2900.78722109032	49.4795591026848			
40	1459.42295531531	59.2837	2089.43118095269	2250.78499347732	3071.11636816322	47.1290729626337			
41	1444.72768335241	55.857	2226.47864375021	2257.77976959869	3170.92677920587	45.3999308499605			
42	1465.91907729891	47.5632	2578.49760024394	2252.70834004536	3423.9370233364	41.1421366849345			
43	1459.42295531531	42.3455	2834.04088258835	2223.16901737483	3601.98114986704	38.1124814362297			
44	1455.96489232404	40.716	2915.63757482819	2201.05384120248	3653.16034135133	37.0496436478935			
45	1465.91907729891	36.9936	3112.13764183474	2144.8914934243	3779.67726403837	34.5746891879105			
46	1447.49573134542	34.855	3228.71372838228	2105.79896773068	3854.73496265823	33.1127874257984			
47	1469.93214928878	29.6793	3520.10125658868	1969.53022991055	4033.62890994805	29.2274292265906			
48	1465.91907729891	26.424	3701.92831655244	1853.25018017672	4139.904526824	26.5933493049413			
49	1459.42295531531	25.4073	3764.89682230174	1816.73515785745	4180.30796908231	25.7594378787581			
50	1469.93214928878	23.0839	3893.16035963479	1713.37175136144	4253.50917998246	23.7541944176698			
51	1450.67879333739	21.75	3961.16351487385	1649.47717115789	4290.87302652255	22.6074451499422			
52	1474.60023627699	18.5202	4137.86693077625	1479.70077450989	4394.48030134359	19.6770447128534			
53	1506.77783019575	18	4161.16579850432	1443.5194297602	4404.43516773005	19.1317955613509			
54	1469.93214928878	16.4885	4240.21756225367	1353.88155788266	4451.11674167498	17.7080385239224			
55	1465.91907729891	15.8544	4267.82542538119	1312.47822193956	4465.07927640661	17.0941581219771			
56	1474.60023627699	14.4046	4342.7260246924	1220.15483862055	4510.88097335208	15.6935144377739			
57	1506.77783019575	14	4354.84192281385	1186.83993226294	4513.67225189323	15.2447798197268			
58	1455.96489232404	13.572	4376.83851157844	1161.31335851072	4528.28489310154	14.8599756757357			
59	1512.1859311821	13.0347	4397.73670196698	1119.19143073696	4537.91555215194	14.2782514304336			
60	1480.06833526319	11.5569	4470.67897313659	1016.16680330295	4584.70996388872	12.8055261403793			
61	1474.60023627699	10.289	4515.8509710896	920.365539303932	4608.68557389513	11.5195563505422			
62	1512.1859311821	10.1381	4516.54726682134	902.153552068173	4605.765978091	11.2958322877336			
63	1506.77783019575	10	4520.47806470688	894.544013401422	4608.13746815439	11.1934777953414			
64	1469.93214928878	9.8931	4526.87246361253	886.436618047956	4612.84556208309	11.0792739761936			
65	1518.31904316661	9.4392	4546.71264341357	851.607229677841	4625.77893283027	10.6086817044412			
66	1480.06833526319	8.9887	4568.79338171306	815.554987707224	4641.01313322417	10.1210138415929			
67	1459.42295531531	8.4691	4580.52015248872	775.403366192555	4645.6878121176	9.60810335977626			
68	1518.31904316661	7.3416	4614.92876553911	677.746746678222	4664.43010062679	8.35471464106389			
69	1512.1859311821	7.2415	4613.65004842148	666.094418775262	4661.48565845944	8.21529575689966			
70	1486.60645924668	7.21143	4625.2809447635	669.571798683551	4673.49443260443	8.23711464287008			
71	1525.71718014793	6.8355	4634.06299339911	635.655441293338	4677.45632441789	7.81053130029763			
72	1480.06833526319	6.4205	4649.69467980196	599.215620828901	4688.14675278239	7.34334947487043			
73	1474.60023627699	6.1734	4651.3487529164	576.481005860308	4686.93669376648	7.06512255775163			
74	1506.77783019575	6	4646.57162987328	559.301726765289	4680.11178638992	6.86359684970727			
75	1486.60645924668	5.60889	4670.37446755786	527.611926207428	4700.08212820719	6.44537443535712			
76	1525.71718014793	5.3165	4674.84573609029	499.646252801831	4701.47094367076	6.10059821257093			
77	1465.91907729891	5.2848	4667.81940716211	499.098906639651	4694.42624145785	6.10306940650633			
78	1518.31904316661	5.244	4674.14354209348	494.861530797567	4700.26656550004	6.0435129007202			
79	1534.66034812536	4.95	4681.09741232919	466.812762828694	4704.31579926931	5.69487510336312			
80	1495.11961522519	4.5	4694.18514846521	427.328317561953	4713.59562320122	5.20150110578458			
81	1512.1859311821	4.3449	4685.35239958884	410.362473990999	4703.28868648235	5.00542775014114			
82	1486.60645924668	4.00635	4707.12714722334	382.583325410781	4722.64925449788	4.64664128878216			
83	1480.06833526319	3.8523	4708.69426872472	366.413078205032	4722.92920338647	4.44957767290183			
84	1534.66034812536	3.85	4705.05424361955	364.325650290705	4719.13854584309	4.42773893378725			
85	1525.71718014793	3.7975	4707.51242940139	362.994176934707	4721.48684690078	4.40932661974262			
86	1495.11961522519	3.5	4713.47917985848	333.992176482583	4725.29753062291	4.05314412527655			
87	1469.93214928878	3.2977	4710.64677084468	313.574389587526	4721.07211314068	3.80839886064727			
88	1518.31904316661	3.1464	4714.77390834296	299.144959387042	4724.25451404962	3.63046023610486			
89	1534.66034812536	2.75	4721.17846373449	259.344606993277	4728.29628001534	3.14422178441654			
90	1495.11961522519	2.5	4727.69706860313	234.992985999419	4733.53369861751	2.84557876262835			
91	1486.60645924668	2.40381	4731.50464001409	227.207896581927	4736.95678539968	2.74924407078085			
92	1525.71718014793	2.2785	4730.44273910819	214.211784347681	4735.29040255556	2.59279158566569			
93	1474.60023627699	2.0578	4730.0139526955	191.452271638348	4733.8869827035	2.31784149113713			
94	1506.77783019575	2	4724.39876181575	186.391595916774	4728.07418381677	2.25931732296181			
95	1534.66034812536	1.65	4731.90858307707	149.760911552833	4734.27789311396	1.81275794776016			
96	1495.11961522519	1.5	4736.10342698325	136.318232148414	4738.0648298117	1.64867674663313			
97	1512.1859311821	1.4483	4724.59386478222	129.484229827066	4726.36788167317	1.56987954017201			
98	1480.06833526319	1.2841	4738.56694482057	116.481656511865	4739.99838257883	1.40813955441929			
99	1518.31904316661	1.0488	4733.37714866161	90.6710152073631	4734.2455010773	1.09740488594822			
100	1486.60645924668	0.80127	4733.70794958768	65.6534554656456	4734.16321309312	0.79460431017293			
101	1525.71718014793	0.7595	4731.31461144592	58.2654991371608	4731.67336371303	0.705554104993018			
102	1534.66034812536	0.55	4727.50734461772	35.8605582227774	4727.64335298789	0.434609421075275			
103	1495.11961522519	0.5	4729.99954699659	31.8502949099826	4730.10678059954	0.38580551131171			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	1611.76489093068	10000	84.1701422108933	29.2544689067053	89.1091285492984	19.1655853734808	0.0024627685546875	1.23417576	3717783811.032055
2	1614.08292992483	6240.1	86.5717204867242	43.4191225373555	96.8497960242839	26.6355653327598			
3	1616.51597491869	3893.8	88.5995413395703	65.2496502880351	110.033611175373	36.3700057708441			
4	1618.99902391242	2429.8	90.2661664312869	100.757360603191	135.277590597712	48.143580686107			
5	1633.68029687535	2069.01	89.5780195828225	118.265178983169	148.360621973291	52.8584888604546			
6	1633.68029687535	1609.23	91.1368599568527	150.421005015293	175.87610978358	58.7892268600592			
7	1621.52206690605	1516.2	91.8278649254964	160.269733322514	184.712598909888	60.1890923234045			
8	1636.02833486943	1291.05	92.8618556955774	188.888309689929	210.480682678351	63.8202029052193			
9	1633.68029687535	1149.45	94.4600825662614	212.076681851274	232.162068787025	65.991554351039			
10	1636.02833486943	1004.15	97.0342562734206	242.758266011275	261.433017439146	68.2126412056532			
11	1624.10011789954	946.12	99.392733677093	258.09798584359	276.574557405998	68.9384594208002			
12	1638.51138186316	805.626	105.928307319022	303.827215748367	321.763551883798	70.7790676228023			
13	1636.02833486943	717.25	109.884530749098	340.531257903886	357.821390790926	72.1158572606152			
14	1633.68029687535	689.67	113.084554133297	354.774038960764	372.361027907138	72.3202707583552			
15	1638.51138186316	626.598	118.753699973597	390.56169023486	408.216701197452	73.0876467934327			
16	1626.65816589308	590.38	123.728389007442	414.20443076917	432.289283599755	73.3684128871584			
17	1641.0294288568	502.713	138.803725391705	484.964234123574	504.437094751844	74.0281181528551			
18	1638.51138186316	447.57	153.747969810968	543.83333211159	565.148769207356	74.2137890348722			
19	1636.02833486943	430.35	159.500944450667	564.366261858663	586.472359796245	74.218670264484			
20	1641.0294288568	390.999	175.434577199545	617.679356945849	642.109865112054	74.14428277921			
21	1629.29121188644	368.4	186.630352878194	652.784078403318	678.93883497139	74.0448169162669			
22	1643.86247984965	313.695	223.362043386678	758.735924412748	790.930341699153	73.5962531095177			
23	1641.0294288568	279.285	257.723924708343	843.963828619793	882.437853554375	73.0187338500035			
24	1638.51138186316	268.542	269.229093051181	876.906841042406	917.305790024315	72.9323976292193			
25	1643.86247984965	243.985	306.553868482832	953.184329882794	1001.26701784085	72.1716759514734			
26	1633.68029687535	229.89	332.632756244999	1003.72912031245	1057.41037326591	71.6649617093522			
27	1646.95053984185	195.75	414.253127141358	1153.14617903197	1225.29660228143	70.2398185348951			
28	1643.86247984965	174.275	490.83921049536	1269.53133228806	1361.11459261181	68.8619905828366			
29	1641.0294288568	167.571	519.194655879185	1310.28283177005	1409.39852061965	68.3842389160122			
30	1646.95053984185	152.25	596.294022370993	1411.57272891188	1532.35248233659	67.0992299509864			
31	1636.02833486943	143.45	650.786634689004	1476.31242109638	1613.38823863734	66.2112010750718			
32	1650.25360083351	122.148	822.430661358857	1655.74236916702	1848.74957357615	63.5857590205674			
33	1646.95053984185	108.75	972.538898823594	1781.14711808924	2029.36368500144	61.3646525817675			
34	1643.86247984965	104.565	1028.99940287903	1822.65604036696	2093.06349942173	60.5526482445135			
35	1650.25360083351	95.004	1174.93874286178	1925.75204704312	2255.88164498238	58.6118220482398			
36	1638.51138186316	89.514	1272.45873297157	1980.54016668914	2354.07956088673	57.2800399100588			
37	1656.1597128186	76.2219	1567.12646452454	2120.1844296013	2636.48769603367	53.5301779668476			
38	1650.25360083351	67.86	1804.61302485521	2199.33975577705	2844.94701722519	50.6302692591158			
39	1646.95053984185	65.25	1885.7064504243	2214.31984087826	2908.45339912452	49.5824092620088			
40	1656.1597128186	59.2837	2088.31287500135	2250.50624622655	3070.15130379614	47.1408291752717			
41	1641.0294288568	55.857	2222.52791746905	2261.56493618214	3170.85261475487	45.4987853704683			
42	1659.91778080911	47.5632	2584.93927556847	2264.33389624589	3436.43988046707	41.2174454054569			
43	1656.1597128186	42.3455	2840.14899501473	2234.0963517677	3613.53467160133	38.1890282919866			
44	1650.25360083351	40.716	2925.16126463225	2218.10204036671	3671.04141703467	37.1724484684057			
45	1659.91778080911	36.9936	3121.153744747	2156.56978453526	3793.7308726264	34.6426409595392			
46	1643.86247984965	34.855	3236.49988321627	2110.53292725975	3863.84274150832	33.1085117080652			
47	1664.18085879835	29.6793	3527.73585879284	1976.22038950945	4043.55874414182	29.2573359629538			
48	1659.91778080911	26.424	3715.93749815092	1864.7837419663	4157.59664884245	26.6490534108436			
49	1656.1597128186	25.4073	3777.33910213853	1827.75023450051	4196.30332700836	25.8210596669419			
50	1664.18085879835	23.0839	3902.85572953342	1719.51969031707	4264.85999898472	23.7773239998537			
51	1646.95053984185	21.75	3978.42106916389	1659.94443439367	4310.82935510577	22.6477025669166			
52	1668.87894378649	18.5202	4149.28059131549	1480.6417974894	4405.54531902011	19.6385863404471			
53	1701.15654370499	18	4168.63055713326	1442.73556133152	4411.23187123458	19.0903996840733			
54	1664.18085879835	16.4885	4251.7804999169	1357.92286354205	4463.36105673783	17.7123101743685			
55	1659.91778080911	15.8544	4284.11041307003	1319.24929868919	4482.63546850142	17.1156965277804			
56	1668.87894378649	14.4046	4353.05230247528	1219.49271241426	4520.6445141945	15.650033976077			
57	1701.15654370499	14	4362.47228877746	1184.15787252518	4520.33121987921	15.1865498227568			
58	1650.25360083351	13.572	4401.63632175103	1171.19730557373	4554.78928574541	14.9001511824305			
59	1706.71464569096	13.0347	4407.92685408801	1118.52916240983	4547.6286829678	14.2385011921527			
60	1674.42704877248	11.5569	4471.65786037566	1016.04007725994	4585.63642898756	12.8012712581774			
61	1668.87894378649	10.289	4526.34459283169	919.620457751192	4618.81988817178	11.4845042735084			
62	1706.71464569096	10.1381	4525.77195440054	899.395580321509	4614.27396164774	11.2398135105958			
63	1701.15654370499	10	4526.63703693174	891.137883466687	4613.52030357206	11.1371331618803			
64	1664.18085879835	9.8931	4538.14623314964	886.186895610383	4623.86185427309	11.0493921130845			
65	1713.00276267508	9.4392	4545.16139388784	845.77648320756	4623.1839630319	10.541194844687			
66	1674.42704877248	8.9887	4568.99821027097	813.675774534148	4640.88492763213	10.0977299622339			
67	1656.1597128186	8.4691	4597.30945192982	776.679715147406	4662.45488736617	9.58913164599558			
68	1713.00276267508	7.3416	4613.36839563185	671.902518279215	4662.04042752578	8.286438569832			
69	1706.71464569096	7.2415	4619.62038054142	663.362529358951	4667.00571091049	8.17162757400021			
70	1681.20517375536	7.21143	4623.36342084422	664.053105005671	4670.80890718814	8.17348639387545			
71	1720.24089565681	6.8355	4627.22590347715	630.409232363404	4669.97166608738	7.75816245385688			
72	1674.42704877248	6.4205	4649.15530731952	598.854182560398	4687.56561591914	7.33981052331588			
73	1668.87894378649	6.1734	4656.67585076651	576.359730093415	4692.20849042169	7.05565215127378			
74	1701.15654370499	6	4649.79782571267	554.559893353343	4682.75095380037	6.80127655242136			
75	1681.20517375536	5.60889	4667.69370574983	523.772699191628	4696.98864924273	6.40250887251862			
76	1720.24089565681	5.3165	4667.87990257267	496.399685169224	4694.20019090345	6.07023186867262			
77	1659.91778080911	5.2848	4685.23621848548	499.942798463064	4711.83416778893	6.09075621486227			
78	1713.00276267508	5.244	4671.37046789864	489.286775876484	4696.92490864004	5.97944827577738			
79	1729.19906263419	4.95	4679.98073427194	463.864144652826	4702.91288648334	5.66047925431507			
80	1689.66332873401	4.5	4684.73844773295	423.340819137135	4703.82735363608	5.16356253963415			
81	1706.71464569096	4.3449	4688.90640272576	407.42937036774	4706.57433228892	4.96608272754985			
82	1681.20517375536	4.00635	4702.10179854396	377.69882024455	4717.24683715877	4.59245367841368			
83	1674.42704877248	3.8523	4708.53960680477	364.869134764401	4722.65547275608	4.43104840837797			
84	1729.19906263419	3.85	4701.76522323672	360.790948850178	4715.58759045047	4.38800462283068			
85	1720.24089565681	3.7975	4700.57102477872	358.894161868586	4714.25211230929	4.36612961405156			
86	1689.66332873401	3.5	4705.22600898962	329.333174680578	4716.73744611861	4.00377734752477			
87	1664.18085879835	3.2977	4721.37183396199	313.903163067847	4731.79534535398	3.80374533881729			
88	1713.00276267508	3.1464	4708.07882292966	294.477311193175	4717.27920413095	3.57903018632372			
89	1729.19906263419	2.75	4720.00677627389	257.538618886951	4727.02761873565	3.12314352092909			
90	1689.66332873401	2.5	4719.84701320018	234.488254528866	4725.6682669784	2.84419175121386			
91	1681.20517375536	2.40381	4725.52928552024	227.138417544635	4730.98498085061	2.75187462892305			
92	1720.24089565681	2.2785	4719.98336977368	211.013060656171	4724.69782342825	2.5597786715718			
93	1668.87894378649	2.0578	4738.25622247667	190.974121168068	4742.10324063013	2.30804148209348			
94	1701.15654370499	2	4724.66749359734	184.454464089635	4728.26674103503	2.23573358680216			
95	1729.19906263419	1.65	4728.45650746228	150.241578607995	4730.8427869572	1.81989898922926			
96	1689.66332873401	1.5	4727.90001153001	133.089016483728	4729.7728492322	1.61243379390014			
97	1706.71464569096	1.4483	4728.30136149063	130.683953087081	4730.10698194752	1.58317600140239			
98	1674.42704877248	1.2841	4737.47823458252	115.415637123712	4738.88391843858	1.39557814406274			
99	1713.00276267508	1.0488	4721.66177557183	86.6844468412666	4722.45742344177	1.05176848767218			
100	1681.20517375536	0.80127	4729.93275079499	58.1252713932082	4730.28988268347	0.704061829446723			
101	1720.24089565681	0.7595	4724.55351455142	57.4883322598111	4724.90326040716	0.697140216965508			
102	1729.19906263419	0.55	4725.66024765512	34.8669901903577	4725.78887417464	0.422733549968079			
103	1689.66332873401	0.5	4716.05484452097	30.2219087752417	4716.15167910233	0.367163694229916			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	1809.46266643155	10000	83.7557258701892	29.2829225116127	88.7271726522569	19.2707973080673	0.00240554809570313	1.26398599	3717784005.328798
2	1811.8557084255	6240.1	85.991552665491	43.4811759604895	96.3595340001651	26.8232021957721			
3	1814.29875141934	3893.8	88.4177846920526	65.3407627450851	109.941438620566	36.4644093934058			
4	1816.8468014129	2429.8	90.0049325262757	100.939929123646	135.23962869864	48.2776246022364			
5	1831.32306837635	2069.01	89.4272627031458	117.851259718901	147.939699647895	52.8082404315515			
6	1831.32306837635	1609.23	90.4317857157903	151.605298802001	176.527829229815	59.1841395846876			
7	1819.37984540651	1516.2	91.6003755518265	160.650689284773	184.930453870931	60.3089240466243			
8	1833.71611037031	1291.05	92.5452407301086	188.557258496753	210.043950909339	63.8578679298018			
9	1831.32306837635	1149.45	95.1200694295915	213.436349976993	233.672640888469	65.9793733454926			
10	1833.71611037031	1004.15	97.4405927357942	243.96760380652	262.70679629541	68.2282462100691			
11	1821.89789440015	946.12	99.2317848538432	258.717960961641	277.095525856028	69.015585107979			
12	1836.22915936397	805.626	104.343141622975	304.521636328554	321.902031984845	71.0861778392242			
13	1833.71611037031	717.25	109.731050697099	342.49345537307	359.642420273909	72.235125791148			
14	1831.32306837635	689.67	112.090072818049	355.947405722371	373.179233163961	72.5204579370513			
15	1836.22915936397	626.598	118.650064063658	392.095804458132	409.654680891089	73.1639341012389			
16	1824.38594039387	590.38	123.452716646316	415.079296341804	433.048952774352	73.4364906784044			
17	1838.7122053577	502.713	139.395383296262	486.07794661578	505.670686386431	73.998390749911			
18	1836.22915936397	447.57	154.394248656945	544.360127671431	565.831717577585	74.1653273506053			
19	1833.71611037031	430.35	160.104349976309	564.896864909521	587.147230995721	74.176089307321			
20	1838.7122053577	390.999	174.819716741039	618.27000602019	642.510493070442	74.2114173157091			
21	1826.94398838741	368.4	186.834736607398	653.85097782325	680.020823213213	74.0529699222628			
22	1841.46025435076	313.695	222.914211539571	760.333575898089	792.3369815579	73.6599449020497			
23	1838.7122053577	279.285	258.554554462221	844.932808550264	883.607327152619	72.9855721333526			
24	1836.22915936397	268.542	273.334147051298	874.57719524268	916.295163352298	72.6442580591652			
25	1841.46025435076	243.985	306.641486609338	954.748667701748	1002.78313696843	72.1942756223417			
26	1831.32306837635	229.89	332.214268692718	1005.80718252711	1059.25181555009	71.7218081533789			
27	1844.62831334276	195.75	414.38228147831	1154.45446391973	1226.57155701058	70.254801963736			
28	1841.46025435076	174.275	491.953664263658	1269.54049737032	1361.52542475186	68.8183867531956			
29	1838.7122053577	167.571	521.098355789273	1311.08923282709	1410.85026591819	68.3244289086315			
30	1844.62831334276	152.25	597.653225396059	1412.33046080561	1533.57970394294	67.0634678127487			
31	1833.71611037031	143.45	653.159381365486	1477.93918125644	1615.83458341462	66.1574816884286			
32	1847.87137333457	122.148	823.587834266528	1655.13887133464	1848.72431805143	63.5453194528065			
33	1844.62831334276	108.75	974.744562976337	1782.10819585482	2031.26477466254	61.3230387763496			
34	1841.46025435076	104.565	1031.32045315873	1823.54583848355	2094.98002428524	60.5093343250385			
35	1847.87137333457	95.004	1177.9506363279	1923.96516584335	2255.92767193542	58.5228838344931			
36	1836.22915936397	89.514	1278.09090763527	1978.6709292575	2355.55832330017	57.1402064858732			
37	1851.57444232522	76.2219	1571.14320248936	2117.6395852626	2636.83302008293	53.4271216763715			
38	1847.87137333457	67.86	1806.97787413601	2194.51825992322	2842.72394557641	50.5317791658307			
39	1844.62831334276	65.25	1889.10376247752	2212.86253506162	2909.54869773408	49.5128686195025			
40	1851.57444232522	59.2837	2103.36266210966	2251.00637478105	3080.7733100087	46.9419856009245			
41	1838.7122053577	55.857	2226.14693352505	2260.86290606784	3172.89004689361	45.443288312585			
42	1857.97556230906	47.5632	2589.17386423323	2257.59878816724	3435.19629534654	41.0864065125436			
43	1851.57444232522	42.3455	2841.28861667051	2226.37606741865	3609.66361269245	38.0815285854746			
44	1847.87137333457	40.716	2925.82841184541	2209.29068598124	3666.25656913497	37.0564244389265			
45	1857.97556230906	36.9936	3123.2459787461	2148.97401601365	3791.14161767343	34.5302225616299			
46	1841.46025435076	34.855	3240.48068617396	2108.99220089162	3866.33717889272	33.057163540541			
47	1862.08363929869	29.6793	3522.53534738625	1964.64809001997	4033.37295463793	29.1500224363224			
48	1857.97556230906	26.424	3714.1356825884	1853.74075616646	4151.04308093146	26.5239764831966			
49	1851.57444232522	25.4073	3772.63654675924	1817.14155544906	4187.45626203825	25.7184222568013			
50	1862.08363929869	23.0839	3894.71306674911	1709.41081339854	4253.3369489461	23.6969324411701			
51	1844.62831334276	21.75	3977.14442348352	1652.83573119821	4306.91812315623	22.5669659622844			
52	1866.74672428692	18.5202	4139.37679003013	1471.74268031695	4393.2296465023	19.5726867245735			
53	1898.94931920561	18	4185.73217923524	1455.76056806242	4431.65800889586	19.1772218154732			
54	1862.08363929869	16.4885	4240.40359008921	1350.53874682662	4450.27836359946	17.6663116718585			
55	1857.97556230906	15.8544	4277.87676083739	1308.21979157648	4473.44035435647	17.0041842085824			
56	1866.74672428692	14.4046	4340.86140467096	1213.87519295814	4507.39067739209	15.6230774617933			
57	1898.94931920561	14	4382.38539894846	1195.97282522595	4542.64821261735	15.2645712284557			
58	1847.87137333457	13.572	4390.09112595715	1157.82566498961	4540.20488135903	14.7745433680972			
59	1904.47742119166	13.0347	4425.68412707387	1129.20942088665	4567.471281667	14.3135739841547			
60	1872.2198242731	11.5569	4467.13296604652	1012.63772972333	4580.47072995765	12.7723111063727			
61	1866.74672428692	10.289	4513.08904706204	912.795489416685	4604.47264648307	11.4341192057134			
62	1904.47742119166	10.1381	4545.12503956287	908.621192874316	4635.05707595944	11.3050376918983			
63	1898.94931920561	10	4548.2273073849	899.641520148474	4636.34840196644	11.1887049154531			
64	1862.08363929869	9.8931	4525.12323402166	881.458966010108	4610.17463788979	11.0227417590427			
