absolute time(s)	TEP (mV)	Va (mV)	Vb (mV)	A ratio	TTL signal	Temp (C)	comment time	comment
3716986350.778633	-4.923638	1.347479	-3.576159	0.914790	2.047793	-0.000590	0.000000	
3716986350.878691	-16.867102	8.490461	-8.376640	0.914790	2.047793	-0.000590	0.000000	
3716986350.978425	26.714180	-9.534234	17.179946	0.914790	2.047793	-0.000590	0.000000	
3716986351.078283	23.421374	-14.476488	8.944886	0.914790	2.047793	-0.000590	0.000000	
3716986351.179344	-23.190297	9.296977	-13.893319	0.914790	2.047793	-0.000590	0.000000	
3716986351.279054	-18.154234	11.116328	-7.037906	0.914790	2.047793	-0.000590	0.000000	
3716986351.379110	-10.915676	6.189702	-4.725974	0.914790	2.047793	-0.000590	0.000000	
3716986351.478982	-13.452451	7.215040	-6.237411	0.914790	2.047793	-0.000590	0.000000	
3716986351.579194	-18.160482	8.796812	-9.363670	0.914790	2.047793	-0.000590	0.000000	
3716986351.679081	-30.381995	15.630319	-14.751676	0.914790	2.047793	-0.000590	0.000000	
3716986351.780447	-4.251955	5.736427	1.484472	0.914790	2.047793	-0.000590	0.000000	
3716986351.881595	12.552613	-5.639200	6.913413	0.914790	2.047793	-0.000590	0.000000	
3716986351.981464	-1.155965	0.578475	-0.577489	0.914790	2.047793	-0.000590	0.000000	
3716986352.081239	15.911027	-6.008072	9.902955	0.914790	2.047793	-0.000590	0.000000	
3716986352.181059	1.040282	-3.435349	-2.395066	0.914790	2.047793	-0.000590	0.000000	
3716986352.281789	-33.843508	17.012026	-16.831482	0.914790	2.047793	-0.000590	0.000000	
3716986352.381457	-0.050031	4.676702	4.626671	0.914790	2.047793	-0.000590	0.000000	
3716986352.481205	25.173997	-12.266385	12.907612	0.914790	2.047793	-0.000590	0.000000	
3716986352.581126	11.571644	-6.914621	4.657023	0.914790	2.047793	-0.000590	0.000000	
3716986352.682853	13.021229	-6.120609	6.900620	0.914790	2.047793	-0.000590	0.000000	
3716986352.783791	13.477349	-6.702051	6.775298	0.914790	2.047793	-0.000590	0.000000	
3716986352.884552	26.273681	-11.853749	14.419932	0.914790	2.047793	-0.000590	0.000000	
3716986352.985250	25.139632	-14.260792	10.878839	0.914790	2.047793	-0.000590	0.000000	
3716986353.085018	-10.431439	3.026158	-7.405281	0.914790	2.047793	-0.000590	0.000000	
3716986353.186787	-4.848659	4.314083	-0.534577	0.914790	2.047793	-0.000590	0.000000	
3716986353.286547	-2.099445	0.347149	-1.752296	0.914790	2.047793	-0.000590	0.000000	
3716986353.386291	-16.976445	8.577990	-8.398455	0.914790	2.047793	-0.000590	0.000000	
3716986353.486120	21.384458	-6.648908	14.735550	0.914790	2.047793	-0.000590	0.000000	
3716986353.587876	28.516788	-16.373989	12.142799	0.914790	2.047793	-0.000590	0.000000	
3716986353.688717	-19.844377	6.974336	-12.870041	0.914790	2.047793	-0.000590	0.000000	
3716986353.789654	-20.428585	12.069768	-8.358817	0.914790	2.047793	-0.000590	0.000000	
3716986353.890598	-10.925048	6.202206	-4.722842	0.914790	2.047793	-0.000590	0.000000	
3716986353.990219	-13.458700	7.215040	-6.243659	0.914790	2.047793	-0.000590	0.000000	
3716986354.089953	-16.429726	8.184110	-8.245616	0.914790	2.047793	-0.000590	0.000000	
3716986354.191742	-30.360127	15.617815	-14.742311	0.914790	2.047793	-0.000590	0.000000	
3716986354.291551	-9.109942	8.030934	-1.079007	0.914790	2.047793	-0.000590	0.000000	
3716986354.392385	12.555737	-5.726729	6.829008	0.914790	2.047793	-0.000590	0.000000	
3716986354.492122	-1.180958	0.303384	-0.877573	0.914790	2.047793	-0.000590	0.000000	
3716986354.592900	13.255537	-4.491947	8.763590	0.914790	2.047793	-0.000590	0.000000	
3716986354.692742	6.504344	-5.689217	0.815128	0.914790	2.047793	-0.000590	0.000000	
3716986354.792512	-33.843508	16.380567	-17.462941	0.914790	2.047793	-0.000590	0.000000	
3716986354.892338	-6.582539	7.802734	1.220195	0.914790	2.047793	-0.000590	0.000000	
3716986354.993208	25.177121	-12.344536	12.832585	0.914790	2.047793	-0.000590	0.000000	
3716986355.092978	12.883768	-7.730515	5.153254	0.914790	2.047793	-0.000590	0.000000	
3716986355.194804	12.458890	-5.836140	6.622750	0.914790	2.047793	-0.000590	0.000000	
3716986355.294537	13.483597	-6.739563	6.744034	0.914790	2.047793	-0.000590	0.000000	
3716986355.395267	23.989961	-10.703370	13.286591	0.914790	2.047793	-0.000590	0.000000	
3716986355.496122	28.104406	-14.998536	13.105871	0.914790	2.047793	-0.000590	0.000000	
3716986355.596838	-7.279215	1.238068	-6.041147	0.914790	2.047793	-0.000590	0.000000	
3716986355.697697	-7.485406	5.448832	-2.036574	0.914790	2.047793	-0.000590	0.000000	
3716986355.797877	0.228015	0.122075	0.350089	0.914790	2.047793	-0.000590	0.000000	
3716986355.897117	-16.967073	8.715535	-8.251537	0.914790	2.047793	-0.000590	0.000000	
3716986355.997931	15.461155	-3.676053	11.785102	0.914790	2.047793	-0.000590	0.000000	
3716986356.098765	32.550005	-16.461518	16.088488	0.914790	2.047793	-0.000590	0.000000	
3716986356.198631	-15.476873	4.185915	-11.290958	0.914790	2.047793	-0.000590	0.000000	
3716986356.298398	-22.640454	12.829394	-9.811060	0.914790	2.047793	-0.000590	0.000000	
3716986356.399442	-10.928172	6.202206	-4.725966	0.914790	2.047793	-0.000590	0.000000	
3716986356.499215	-13.452451	7.133763	-6.318688	0.914790	2.047793	-0.000590	0.000000	
3716986356.599102	-15.061367	7.771474	-7.289893	0.914790	2.047793	-0.000590	0.000000	
3716986356.699853	-30.369499	15.258322	-15.111177	0.914790	2.047793	-0.000590	0.000000	
3716986356.799667	-13.955433	10.247291	-3.708142	0.914790	2.047793	-0.000590	0.000000	
3716986356.900398	12.552613	-5.732981	6.819632	0.914790	2.047793	-0.000590	0.000000	
3716986357.001193	-1.152841	-0.662559	-1.815400	0.914790	2.047793	-0.000590	0.000000	
3716986357.101957	10.209534	-3.075855	7.133679	0.914790	2.047793	-0.000590	0.000000	
3716986357.202705	11.209248	-7.424164	3.785084	0.914790	2.047793	-0.000590	0.000000	
3716986357.302465	-33.534222	14.386158	-19.148063	0.910601	2.047793	-0.000590	0.000000	
3716986357.402635	-13.146289	10.759961	-2.386328	0.910601	2.047793	-0.000590	0.000000	
3716986357.503401	25.183369	-11.609919	13.573450	0.910601	2.047793	-0.000590	0.000000	
3716986357.603149	14.589530	-8.740223	5.849307	0.910601	2.047793	-0.000590	0.000000	
3716986357.703003	11.834069	-5.651704	6.182365	0.910601	2.047793	-0.000590	0.000000	
3716986357.804213	13.489845	-6.689547	6.800298	0.910601	2.047793	-0.000590	0.000000	
3716986357.904451	21.681248	-9.746804	11.934444	0.910601	2.047793	-0.000590	0.000000	
3716986358.379696	30.285031	-15.129829	15.155202	0.910601	2.047793	-0.000590	0.000000	
3716986358.480758	9.234813	-0.600038	8.634775	0.910601	2.047793	-0.000590	0.000000	
3716986358.580554	33.840260	-16.411501	17.428759	0.909671	2.047793	-0.000590	0.000000	
3716986358.680412	-10.272110	1.222438	-9.049672	0.908039	2.047793	-0.000590	0.000000	
3716986358.780147	-24.577401	12.854402	-11.722999	0.908039	2.047793	-0.000590	0.000000	
3716986358.879979	-10.928172	6.405398	-4.522774	0.908039	2.047793	-0.000590	0.000000	
3716986358.981471	-13.458700	7.002470	-6.456230	0.908039	2.047793	-0.000590	0.000000	
3716986359.082665	-14.071025	7.490131	-6.580894	0.930250	2.047793	-0.000590	0.000000	
3716986359.182569	-29.666574	14.236109	-15.430466	0.930250	2.047793	-0.000590	0.000000	
3716986359.282307	-18.544748	12.263582	-6.281165	0.930250	2.047793	-0.000590	0.000000	
3716986359.382086	12.549489	-5.101523	7.447966	0.930250	2.047793	-0.000590	0.000000	
3716986359.483872	0.743492	-1.778552	-1.035060	0.930250	2.047793	-0.000590	0.000000	
3716986359.583735	7.026070	-1.619125	5.406946	0.930250	2.047793	-0.000590	0.000000	
3716986359.683510	14.936306	-7.974345	6.961961	0.930250	2.047793	-0.000590	0.000000	
3716986359.783969	-29.888386	12.113533	-17.774854	0.930151	2.047793	-0.000590	0.000000	
3716986359.884716	-19.413250	13.495239	-5.918011	0.933828	2.047793	-0.000590	0.000000	
3716986359.985446	24.899076	-10.084416	14.814660	0.933828	2.047793	-0.000590	0.000000	
3716986360.085242	16.638943	-9.806199	6.832744	0.933828	2.047793	-0.000590	0.000000	
3716986360.184962	11.178007	-5.595436	5.582571	0.933828	2.047793	-0.000590	0.000000	
3716986360.286216	13.489845	-6.639530	6.850315	0.933828	2.047793	-0.000590	0.000000	
3716986360.385950	19.522492	-8.758979	10.763513	0.933828	2.047793	-0.000590	0.000000	
3716986360.486434	30.366257	-15.154837	15.211420	0.933828	2.047793	-0.000590	0.000000	
3716986360.586740	0.996545	-3.585398	-2.588853	0.933828	2.047793	-0.000590	0.000000	
3716986360.686053	-12.068472	6.305365	-5.763107	0.933828	2.047793	-0.000590	0.000000	
3716986360.835698	1.137130	0.112697	1.249826	0.933828	2.047793	-0.000590	0.000000	
3716986360.936663	-16.932708	7.480753	-9.451955	0.933828	2.047793	-0.000590	0.000000	
3716986361.037740	3.039711	2.122735	5.162445	0.933828	2.047793	-0.000590	0.000000	
3716986361.138666	33.837136	-16.524038	17.313098	0.933828	2.047793	-0.000590	0.000000	
3716986361.238473	-4.364423	-2.025509	-6.389931	0.933828	2.047793	-0.000590	0.000000	
3716986361.338223	-25.192851	12.826268	-12.366583	0.933828	2.047793	-0.000590	0.000000	
3716986361.438622	-10.934421	6.896185	-4.038236	0.933828	2.047793	-0.000590	0.000000	
3716986361.538495	-13.343108	6.783648	-6.559460	0.933828	2.047793	-0.000590	0.000000	
3716986361.638274	-13.502437	7.383846	-6.118591	0.933828	2.047793	-0.000590	0.000000	
3716986361.738347	-27.760868	13.141997	-14.618871	0.933828	2.047793	-0.000590	0.000000	
3716986361.839172	-22.671695	13.892245	-8.779450	0.933828	2.047793	-0.000590	0.000000	
3716986361.938983	12.112114	-3.757330	8.354785	0.933828	2.047793	-0.000590	0.000000	
3716986362.039719	3.077200	-2.957066	0.120134	0.933828	2.047793	-0.000590	0.000000	
3716986362.139698	3.986315	-0.493753	3.492561	0.933828	2.047793	-0.000590	0.000000	
3716986362.239635	16.938857	-8.061874	8.876983	0.933828	2.047793	-0.000590	0.000000	
3716986362.339586	-25.136617	9.309482	-15.827135	0.933109	2.047793	-0.000590	0.000000	
3716986362.440563	-25.108500	15.595933	-9.512566	0.933109	2.047793	-0.000590	0.000000	
3716986362.540346	22.243587	-8.115017	14.128570	0.933109	2.047793	-0.000590	0.000000	
3716986362.640242	18.847685	-10.881554	7.966132	0.933109	2.047793	-0.000590	0.000000	
3716986362.739979	10.903086	-5.626696	5.276389	0.933109	2.047793	-0.000590	0.000000	
3716986362.840753	13.446107	-6.602018	6.844090	0.933109	2.047793	-0.000590	0.000000	
3716986362.940752	17.576175	-7.989975	9.586199	0.933109	2.047793	-0.000590	0.000000	
3716986363.040623	30.372505	-15.029796	15.342710	0.933109	2.047793	-0.000590	0.000000	
3716986363.140347	5.738938	-5.970560	-0.231621	0.933109	2.047793	-0.000590	0.000000	
3716986363.240534	-12.558957	6.389768	-6.169189	0.933109	2.047793	-0.000590	0.000000	
3716986363.340278	1.146502	0.106445	1.252946	0.933109	2.047793	-0.000590	0.000000	
3716986363.440010	-15.148842	6.070913	-9.077930	0.933109	2.047793	-0.000590	0.000000	
3716986363.541743	-15.201952	9.071903	-6.130049	0.933109	2.047793	-0.000590	0.000000	
3716986363.641197	15.086263	-4.757660	10.328603	0.933109	2.047793	-0.000590	0.000000	
3716986363.741539	37.814119	-18.818545	18.995574	0.969239	2.047793	-0.000590	0.000000	
3716986363.842830	24.302372	-14.695311	9.607061	0.969239	2.047793	-0.000590	0.000000	
3716986363.942939	-11.309313	3.054292	-8.255021	0.969239	2.047793	-0.000590	0.000000	
3716986364.044129	-28.148257	14.467435	-13.680822	0.969239	2.047793	-0.000590	0.000000	
3716986364.143950	-20.606659	12.007247	-8.599412	0.969239	2.047793	-0.000590	0.000000	
3716986364.244579	-10.231496	6.139685	-4.091811	0.969239	2.047793	-0.000590	0.000000	
3716986364.344352	-11.265576	5.870846	-5.394729	0.969239	2.047793	-0.000590	0.000000	
3716986364.444128	-13.796103	7.352586	-6.443518	0.969239	2.047793	-0.000590	0.000000	
3716986364.544025	-13.302494	7.246300	-6.056194	0.969239	2.047793	-0.000590	0.000000	
3716986364.645717	-18.857158	9.215701	-9.641458	0.969239	2.047793	-0.000590	0.000000	
3716986364.745450	-30.828743	15.320842	-15.507901	0.969239	2.047793	-0.000590	0.000000	
3716986364.845259	-29.138600	16.249274	-12.889326	0.969239	2.047793	-0.000590	0.000000	
3716986364.945027	-6.088930	5.630142	-0.458788	0.969239	2.047793	-0.000590	0.000000	
3716986365.045925	14.573910	-6.170626	8.403284	0.969239	2.047793	-0.000590	0.000000	
3716986365.145981	10.746880	-6.320675	4.426205	0.969239	2.047793	-0.000590	0.000000	
3716986365.247914	-2.736763	0.700390	-2.036372	0.969239	2.047793	-0.000590	0.000000	
3716986365.348254	2.011879	0.150209	2.162088	0.969239	2.047793	-0.000590	0.000000	
3716986365.447987	18.504034	-8.199419	10.304614	0.969239	2.047793	-0.000590	0.000000	
3716986365.549861	13.377377	-8.102512	5.274865	0.969239	2.047793	-0.000590	0.000000	
3716986365.649683	-18.316688	6.705497	-11.611191	0.969239	2.047793	-0.000590	0.000000	
3716986365.750702	-37.814251	19.481593	-18.332659	1.000680	2.047793	-0.000590	0.000000	
3716986365.850438	-21.209612	13.639037	-7.570576	1.000680	2.047793	-0.000590	0.000000	
3716986365.951219	14.170900	-4.316889	9.854011	1.000680	2.047793	-0.000590	0.000000	
3716986366.050958	28.148144	-14.004458	14.143686	1.000680	2.047793	-0.000590	0.000000	
3716986366.151967	19.316301	-10.922192	8.394109	1.000680	2.047793	-0.000590	0.000000	
3716986366.252986	9.865882	-5.432882	4.433000	1.000680	2.047793	-0.000590	0.000000	
3716986366.353723	11.665367	-5.514159	6.151208	1.000680	2.047793	-0.000590	0.000000	
3716986366.453528	13.789759	-6.808336	6.981423	1.000680	2.047793	-0.000590	0.000000	
3716986366.553263	13.302399	-6.714555	6.587844	1.000680	2.047793	-0.000590	0.000000	
3716986366.653164	19.937998	-9.274774	10.663224	1.000680	2.047793	-0.000590	0.000000	
3716986366.752945	31.603402	-15.367407	16.235995	1.000680	2.047793	-0.000590	0.000000	
3716986366.854677	27.710769	-15.161089	12.549680	1.000680	2.047793	-0.000590	0.000000	
3716986366.953999	3.530195	-3.916757	-0.386562	1.000680	2.047793	-0.000590	0.000000	
3716986367.054135	-15.245689	7.155646	-8.090044	1.000680	2.047793	-0.000590	0.000000	
3716986367.154392	-9.384863	6.183450	-3.201414	1.000680	2.047793	-0.000590	0.000000	
3716986367.255110	3.067827	-0.700071	2.367756	1.000680	2.047793	-0.000590	0.000000	
3716986367.355156	-3.558403	0.969229	-2.589174	1.000680	2.047793	-0.000590	0.000000	
3716986367.456363	-19.382009	9.306356	-10.075653	1.000680	2.047793	-0.000590	0.000000	
3716986367.556288	-11.149984	7.671441	-3.478543	1.000680	2.047793	-0.000590	0.000000	
3716986367.656313	21.487554	-8.102512	13.385041	1.000680	2.047793	-0.000590	0.000000	
3716986367.756053	37.823491	-18.962342	18.861149	1.009831	2.047793	-0.000590	0.000000	
3716986367.856884	17.957315	-11.828741	6.128575	1.009831	2.047793	-0.000590	0.000000	
3716986367.955982	-16.885846	6.299113	-10.586733	1.009831	2.047793	-0.000590	0.000000	
3716986368.056812	-28.135761	14.611233	-13.524528	1.009831	2.047793	-0.000590	0.000000	
3716986368.156687	-18.001153	10.791221	-7.209932	1.009831	2.047793	-0.000590	0.000000	
3716986368.256425	-9.834735	5.748931	-4.085803	1.009831	2.047793	-0.000590	0.000000	
3716986368.356203	-12.065348	6.302239	-5.763109	1.009831	2.047793	-0.000590	0.000000	
3716986368.456243	-13.802352	7.427610	-6.374741	1.009831	2.047793	-0.000590	0.000000	
3716986368.556010	-13.393093	7.327577	-6.065516	1.009831	2.047793	-0.000590	0.000000	
3716986368.657905	-21.062779	10.278552	-10.784227	1.011191	2.047793	-0.000590	0.000000	
3716986368.757719	-32.203351	16.274282	-15.929069	1.011191	2.047793	-0.000590	0.000000	
3716986368.857029	-26.101966	14.995735	-11.106231	1.011191	2.047793	-0.000590	0.000000	
3716986368.957613	-0.981015	3.051166	2.070151	1.011191	2.047793	-0.000590	0.000000	
3716986369.270977	15.245592	-7.120939	8.124653	1.011191	2.047793	-0.000590	0.000000	
3716986369.526088	7.947681	-4.923339	3.024342	1.011191	2.047793	-0.000590	0.000000	
3716986369.627024	-24.483678	9.978452	-14.505225	1.011191	2.047793	-0.000590	0.000000	
3716986369.728276	-37.817375	19.575374	-18.242002	1.012413	2.047793	-0.000590	0.000000	
3716986369.829273	-14.555262	10.566147	-3.989115	1.012413	2.047793	-0.000590	0.000000	
3716986369.929168	19.316301	-7.427290	11.889011	1.012413	2.047793	-0.000590	0.000000	
3716986370.029871	28.138771	-14.016962	14.121809	1.012413	2.047793	-0.000590	0.000000	
3716986370.129608	16.773280	-9.549865	7.223415	1.012413	2.047793	-0.000590	0.000000	
3716986370.229450	9.837765	-5.082767	4.754999	1.012413	2.047793	-0.000590	0.000000	
3716986370.329816	12.440146	-5.926795	6.513350	1.012413	2.047793	-0.000590	0.000000	
3716986370.430735	13.783511	-6.839596	6.943915	1.012413	2.047793	-0.000590	0.000000	
3716986370.529965	13.646050	-6.789580	6.856471	1.012413	2.047793	-0.000590	0.000000	
3716986370.630817	22.252959	-10.481422	11.771538	1.012413	2.047793	-0.000590	0.000000	
3716986370.731712	32.228223	-16.192679	16.035544	1.012413	2.047793	-0.000590	0.000000	
3716986370.831795	24.243014	-13.891921	10.351093	1.012413	2.047793	-0.000590	0.000000	
3716986370.931592	-1.446507	-1.459697	-2.906204	1.012413	2.047793	-0.000590	0.000000	
3716986371.031797	-15.239441	7.852751	-7.386691	1.012413	2.047793	-0.000590	0.000000	
3716986371.132910	-6.463823	4.817374	-1.646449	1.013548	2.047793	-0.000590	0.000000	
3716986371.232733	3.061579	-1.031431	2.030148	1.013548	2.047793	-0.000590	0.000000	
3716986371.331965	-6.869957	2.360313	-4.509644	1.013548	2.047793	-0.000590	0.000000	
3716986371.432080	-19.485104	9.990957	-9.494148	1.013548	2.047793	-0.000590	0.000000	
3716986371.533123	-6.004579	5.320665	-0.683914	1.013548	2.047793	-0.000590	0.000000	
3716986371.633054	27.276519	-11.403601	15.872918	1.013548	2.047793	-0.000590	0.000000	
3716986371.733829	37.826615	-18.968594	18.858021	1.009692	2.047793	-0.000590	0.000000	
3716986371.833665	11.065539	-8.624560	2.440980	1.009692	2.047793	-0.000590	0.000000	
3716986371.933563	-21.525147	8.949988	-12.575159	1.009692	2.047793	-0.000590	0.000000	
3716986372.033354	-27.848343	14.629989	-13.218354	1.009692	2.047793	-0.000590	0.000000	
3716986372.133114	-15.592465	9.384506	-6.207959	1.009692	2.047793	-0.000590	0.000000	
3716986372.232954	-9.853479	5.558243	-4.295236	1.009692	2.047793	-0.000590	0.000000	
3716986372.334265	-12.793265	6.577330	-6.215935	1.009692	2.047793	-0.000590	0.000000	
3716986372.434515	-13.671139	7.383846	-6.287293	1.009692	2.047793	-0.000590	0.000000	
3716986372.534105	-14.002294	7.477627	-6.524668	1.009692	2.047793	-0.000590	0.000000	
3716986372.633996	-23.477715	11.416427	-12.061288	1.009692	2.047793	-0.000590	0.000000	
3716986372.734795	-32.228344	16.774448	-15.453896	1.009692	2.047793	-0.000590	0.000000	
3716986372.834711	-22.265561	13.201392	-9.064169	1.009692	2.047793	-0.000590	0.000000	
3716986372.934462	3.752007	0.297132	4.049139	1.009692	2.047793	-0.000590	0.000000	
3716986373.034463	15.242468	-7.321005	7.921463	1.009692	2.047793	-0.000590	0.000000	
3716986373.134138	4.986029	-3.701061	1.284968	1.009692	2.047793	-0.000590	0.000000	
3716986373.234142	-3.067918	1.600687	-1.467231	1.009692	2.047793	-0.000590	0.000000	
3716986373.335162	8.609992	-2.841403	5.768589	1.009692	2.047793	-0.000590	0.000000	
3716986373.435885	19.469382	-9.537360	9.932022	1.009692	2.047793	-0.000590	0.000000	
3716986373.536897	3.095944	-3.654171	-0.558226	1.009692	2.047793	-0.000590	0.000000	
3716986373.636147	-29.850897	12.970066	-16.880831	1.009692	2.047793	-0.000590	0.000000	
3716986373.736883	-36.836405	19.565995	-17.270410	1.010606	2.047793	-0.000590	0.000000	
3716986373.836798	-7.576005	7.036856	-0.539149	1.010606	2.047793	-0.000590	0.000000	
3716986373.936680	23.421374	-10.065660	13.355715	1.010606	2.047793	-0.000590	0.000000	
3716986374.037390	27.060956	-14.066979	12.993977	1.010606	2.047793	-0.000590	0.000000	
3716986374.137273	14.458318	-8.458880	5.999438	1.010606	2.047793	-0.000590	0.000000	
3716986374.238163	9.840890	-5.020246	4.820643	1.010606	2.047793	-0.000590	0.000000	
3716986374.338139	13.102456	-6.273785	6.828671	1.010606	2.047793	-0.000590	0.000000	
3716986374.439171	13.527334	-6.833344	6.693990	1.010606	2.047793	-0.000590	0.000000	
3716986374.539334	14.436449	-7.033410	7.403039	1.010606	2.047793	-0.000590	0.000000	
3716986374.639064	24.717878	-11.628675	13.089203	1.010606	2.047793	-0.000590	0.000000	
3716986374.739071	32.228223	-16.217687	16.010535	1.010606	2.047793	-0.000590	0.000000	
3716986374.839837	20.072334	-12.013177	8.059158	1.010606	2.047793	-0.000590	0.000000	
3716986374.939656	-5.938973	1.119279	-4.819694	1.010606	2.047793	-0.000590	0.000000	
3716986375.039752	-15.258186	7.952784	-7.305402	1.010606	2.047793	-0.000590	0.000000	
3716986375.139877	-3.545907	3.307501	-0.238406	1.010606	2.047793	-0.000590	0.000000	
3716986375.239626	3.058455	-1.009549	2.048907	1.010606	2.047793	-0.000590	0.000000	
3716986375.339841	-10.347088	4.035866	-6.311222	1.010606	2.047793	-0.000590	0.000000	
3716986375.439736	-19.481980	10.084738	-9.397243	1.010606	2.047793	-0.000590	0.000000	
3716986375.539601	-0.087520	2.716681	2.629160	1.010606	2.047793	-0.000590	0.000000	
3716986375.639342	32.171989	-14.198272	17.973717	1.010606	2.047793	-0.000590	0.000000	
3716986375.739362	35.305464	-18.887317	16.418147	1.011057	2.047793	-0.000590	0.000000	
3716986375.839190	4.042549	-4.929591	-0.887043	1.011057	2.047793	-0.000590	0.000000	
3716986375.938990	-25.042893	11.453940	-13.588954	1.011057	2.047793	-0.000590	0.000000	
3716986376.039290	-26.130083	14.448679	-11.681404	1.011057	2.047793	-0.000590	0.000000	
3716986376.138991	-13.449327	8.356042	-5.093286	1.011057	2.047793	-0.000590	0.000000	
3716986376.240722	-9.840983	5.630142	-4.210841	1.011057	2.047793	-0.000590	0.000000	
3716986376.340456	-13.377473	7.039982	-6.337490	1.011057	2.047793	-0.000590	0.000000	
3716986376.440201	-13.414962	7.446367	-5.968596	1.011057	2.047793	-0.000590	0.000000	
3716986376.539969	-13.589912	7.383846	-6.206066	1.011057	2.047793	-0.000590	0.000000	
3716986376.641789	-18.035518	9.196944	-8.838574	1.011057	2.047793	-0.000590	0.000000	
3716986376.741785	-26.095718	13.116989	-12.978729	1.011057	2.047793	-0.000590	0.000000	
3716986376.841490	-32.709457	16.840094	-15.869362	1.011057	2.047793	-0.000590	0.000000	
3716986376.941251	-31.669128	17.093303	-14.575825	1.011057	2.047793	-0.000590	0.000000	
3716986377.042094	-20.553549	12.032256	-8.521294	1.011057	2.047793	-0.000590	0.000000	
3716986377.143778	-3.258489	3.470054	0.211566	1.011057	2.047793	-0.000590	0.000000	
3716986377.324585	11.699732	-4.729525	6.970207	1.011057	2.047793	-0.000590	0.000000	
3716986377.557570	16.557716	-8.186915	8.370801	1.011057	2.047793	-0.000590	0.000000	
3716986377.657621	-4.117618	2.157121	-1.960497	1.011057	2.047793	-0.000590	0.000000	
3716986377.757376	-0.190616	1.081766	0.891151	1.007095	2.047793	-0.000590	0.000000	
3716986377.858227	11.118649	-4.441931	6.676718	1.007095	2.047793	-0.000590	0.000000	
3716986377.957959	20.378497	-9.703040	10.675456	1.007095	2.047793	-0.000590	0.000000	
3716986378.057951	18.300967	-9.778065	8.522902	1.007095	2.047793	-0.000590	0.000000	
3716986378.158689	2.558598	-2.685101	-0.126503	1.007095	2.047793	-0.000590	0.000000	
3716986378.258439	-19.978713	8.796812	-11.181901	1.007095	2.047793	-0.000590	0.000000	
3716986378.358233	-37.086334	18.431245	-18.655089	1.014259	2.047793	-0.000590	0.000000	
3716986378.458445	-38.926434	20.794527	-18.131908	1.028870	2.047793	-0.000590	0.000000	
3716986378.558410	-24.102537	14.373654	-9.728882	1.028870	2.047793	-0.000590	0.000000	
3716986378.658146	-0.409303	2.572883	2.163580	1.028870	2.047793	-0.000590	0.000000	
3716986378.758082	20.316014	-8.683954	11.632060	1.028870	2.047793	-0.000590	0.000000	
3716986378.858943	29.578983	-14.560891	15.018092	1.028870	2.047793	-0.000590	0.000000	
3716986378.959605	26.898502	-14.160759	12.737743	1.028870	2.047793	-0.000590	0.000000	
3716986379.060379	18.151010	-9.959375	8.191635	1.028870	2.047793	-0.000590	0.000000	
3716986379.161110	10.940575	-5.883031	5.057544	1.028870	2.047793	-0.000590	0.000000	
3716986379.261186	9.247309	-4.523207	4.724102	1.028870	2.047793	-0.000590	0.000000	
3716986379.362915	11.465425	-5.401622	6.063803	1.028870	2.047793	-0.000590	0.000000	
3716986379.461949	13.792883	-6.695799	7.097085	1.028870	2.047793	-0.000590	0.000000	
3716986379.563673	13.833497	-6.920873	6.912624	1.028870	2.047793	-0.000590	0.000000	
3716986379.663410	13.133697	-6.577009	6.556687	1.028870	2.047793	-0.000590	0.000000	
3716986379.764267	14.992540	-7.233476	7.759064	1.028870	2.047793	-0.000590	0.000000	
3716986379.863929	21.443816	-10.253221	11.190595	1.028870	2.047793	-0.000590	0.000000	
3716986379.964670	29.657086	-14.479615	15.177471	1.028870	2.047793	-0.000590	0.000000	
3716986380.065698	33.177950	-16.830389	16.347561	1.028870	2.047793	-0.000590	0.000000	
3716986380.165431	27.813865	-14.898503	12.915362	1.028870	2.047793	-0.000590	0.000000	
3716986380.266336	13.021229	-7.986849	5.034380	1.028870	2.047793	-0.000590	0.000000	
3716986380.367488	-4.336306	1.072388	-3.263917	1.028870	2.047793	-0.000590	0.000000	
3716986380.468381	-15.508114	7.633928	-7.874186	1.028870	2.047793	-0.000590	0.000000	
3716986380.568274	-15.508114	8.653015	-6.855100	1.028870	2.047793	-0.000590	0.000000	
3716986380.668225	-6.769985	4.682954	-2.087031	1.028870	2.047793	-0.000590	0.000000	
3716986380.769432	2.355531	-0.262427	2.093104	1.028870	2.047793	-0.000590	0.000000	
3716986380.869228	3.742634	-1.587864	2.154770	1.028870	2.047793	-0.000590	0.000000	
3716986380.970134	-4.523752	1.706973	-2.816780	1.028870	2.047793	-0.000590	0.000000	
3716986381.070855	-16.220411	7.774600	-8.445811	1.028870	2.047793	-0.000590	0.000000	
3716986381.171775	-20.825347	10.953775	-9.871572	1.028870	2.047793	-0.000590	0.000000	
3716986381.271636	-12.705790	8.002800	-4.702989	1.028870	2.047793	-0.000590	0.000000	
3716986381.371635	7.457197	-1.809813	5.647384	1.028870	2.047793	-0.000590	0.000000	
3716986381.471367	29.097871	-13.254211	15.843661	1.028870	2.047793	-0.000590	0.000000	
3716986381.572229	33.974596	-18.302750	15.671847	1.042443	2.047793	-0.000590	0.000000	
3716986381.673139	13.808504	-8.852760	4.955744	1.042443	2.047793	-0.000590	0.000000	
